Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
a course in machine learning pdf,USA,Exact match,new,0.5599999859225582,0.9610172556600004,0.677465413685742,0.96101755,-2.933779329472586e-07,0.19910622
a course in machine learning pdf,USA,Phrase match,new,0.5599999859225582,1.2550561303600003,0.6774653071864774,1.2550561,-1.24470065365756e-08,0.19910628
a course in machine learning pdf,USA,Broad match,new,0.5599999859225577,1.2894165543600002,0.6774653224035183,1.2894166,2.770034424059986e-09,0.19910622
a1wizard,USA,Exact match,existing searches,0.9499999977384266,1.54168962729,0.991797380566825,1.54169,-3.6466098873866326e-07,0.55088747
a1wizard,USA,Phrase match,existing searches,0.949999997738418,1.9151089322900003,1.0545783770417398,1.9151095,-5.829001241686171e-07,0.55088806
a1wizard,USA,Broad match,existing searches,0.9499999977384256,2.1687081364900007,1.054578712394847,2.1687083,-1.87942372331662e-07,0.55088806
ai for biotechnology,USA,Phrase match,existing searches,0.5599999859225582,2.2143580445900004,0.6083856353416484,2.214358,-4.676436970996178e-08,-0.0007469654
ai for biotechnology,USA,Broad match,existing searches,0.5599999859225577,2.24871846859,0.6083856505586889,2.2487185,-3.1547329193415414e-08,-0.0007470846
ai for software engineering,USA,Exact match,existing searches,0.5599999859225608,1.1616608704100009,0.6774654294023865,1.1616609,-3.9242709304332386e-08,0.19910622
ai for software engineering,USA,Phrase match,existing searches,0.5599999859225576,1.5597139898100003,0.6774653497495757,1.5597142,-2.083024872590045e-07,0.19910622
ai for software engineering,USA,Broad match,existing searches,0.5599999859225577,1.4668927422100002,0.6774653425746853,1.4668928,-9.626808816776133e-08,0.19910622
ai in process engineering,USA,Exact match,existing searches,0.5599999859225191,1.4412813730100011,0.6774653143742895,1.4412813,5.434545036209215e-08,0.19910628
ai in process engineering,USA,Phrase match,existing searches,0.5599999859225577,1.81470067801,0.6774655133676659,1.8147008,-1.638936866221741e-07,0.19910622
ai in process engineering,USA,Broad match,existing searches,0.5599999859225577,1.94111821061,0.6774654090963281,1.9411182,-2.9746445306955135e-08,0.19910622
ai pdf,USA,Exact match,existing searches,0.5599999859225628,1.794467136710001,0.6774653647831208,1.7944672,-7.405965263274085e-08,0.19910625
ai pdf,USA,Phrase match,existing searches,0.5599999859225582,2.2621698180100003,0.6774655381104031,2.26217,-2.583602389805151e-07,0.19910617
ai pdf,USA,Broad match,existing searches,0.5599999859225577,2.29653024201,0.6774655533274436,2.2965305,-2.431431984639687e-07,0.19910622
ai research programs,USA,Exact match,existing searches,1.1100000257061406,1.5699948540900004,1.4781829438183558,1.5699953,-4.2999050497982694e-07,0.38502347
ai research programs,USA,Phrase match,existing searches,1.1100000257061406,2.1170779656900005,1.4781829308999614,2.1170783,-3.386007709771377e-07,0.38502342
ai research programs,USA,Broad match,existing searches,1.1100000257061384,2.02425671809,1.478182923725071,2.0242572,-4.6498495098745707e-07,0.38502324
ai specialist,USA,Phrase match,existing searches,0.5599999859225576,1.4927649995400007,0.60838567224279,1.492765,4.9741416763282587e-08,0.07630208
ai specialist,USA,Broad match,existing searches,0.5599999859225577,1.6191825321400004,0.6083857467853862,1.6191826,-5.4529921467150195e-08,0.07630205
aiml training,USA,Broad match,existing searches,1.1100000257061415,1.79646644429,1.4781828863981543,1.7964668,-3.831025781053654e-07,0.15875793
algoverse,USA,Phrase match,existing searches,0.5599999859225576,1.4752705313900003,0.6083856441715252,1.4752705,2.1670151895136772e-08,-0.07535505
algoverse,USA,Broad match,existing searches,0.5599999859225575,1.6016880639899995,0.6083857187141208,1.6016881,-8.260118677938523e-08,-0.07535505
algoverse ai research,USA,Exact match,existing searches,0.5599999859225582,1.73853685201,0.677465336926687,1.7385372,-3.403346655606043e-07,0.15091014
algoverse ai research,USA,Phrase match,existing searches,0.5599999859225666,2.0549047849099997,0.6774655244272112,2.054905,-1.528341413425949e-07,0.15091014
algoverse ai research,USA,Broad match,existing searches,0.5599999859225576,1.96208353731,0.6774653980430319,1.9620837,-1.600090311359992e-07,0.15091014
alphago,USA,Exact match,existing searches,0.5599999859225577,1.4427438941400006,0.6774652567307904,1.4427443,-3.609259173753543e-07,0.3620237
alphago,USA,Phrase match,existing searches,0.5599999859225575,1.53127816961,0.6774654750604394,1.5312784,-2.022009131241731e-07,0.3620237
alphago,USA,Broad match,existing searches,0.5599999859225644,1.6576957022099996,0.6774653707891012,1.6576958,-6.805367225304337e-08,0.3620236
amazon aws machine learning course,USA,Phrase match,new,0.5599999859225577,1.7028331009900002,0.6083857266461281,1.702833,4.4540110044621883e-08,-0.11334908
amazon aws machine learning course,USA,Broad match,new,0.5599999859225577,1.73719352499,0.6083857418631688,1.7371935,5.975715078321286e-08,-0.11334908
amazon course machine learning,USA,Phrase match,new,0.5599999859225577,1.3624015863600003,0.6083856638136136,1.3624017,-1.3750169403081713e-07,-0.038740993
amazon course machine learning,USA,Broad match,new,0.5599999859225577,1.3967620103600005,0.6083856790306548,1.3967621,-1.2228465284813694e-07,-0.038740993
amazon courses machine learning,USA,Phrase match,new,0.5599999859225577,1.3129520419899996,0.6083856228653963,1.3129522,-1.1884526651684268e-07,-0.038740993
amazon courses machine learning,USA,Broad match,new,0.5599999859225577,1.3473124659899995,0.6083856380824373,1.3473126,-1.036282255562071e-07,-0.038740993
amazon free machine learning course,USA,Phrase match,new,0.5599999859225577,2.0666907733900004,0.6083856529218608,2.0666912,-3.8681202596535513e-07,-0.06515294
amazon free machine learning course,USA,Broad match,new,0.5599999859225577,2.1931083059900005,0.6083856678598125,2.1931083,-1.4246205548573698e-08,-0.06515294
amazon machine learning certification,USA,Exact match,existing searches,0.8299999782554988,1.99426165049,0.7923337501756691,1.9942622,-5.679853416484804e-07,-0.06515297
amazon machine learning certification,USA,Phrase match,existing searches,0.5599999859225577,1.9699011278600005,0.6083857250661162,1.9699013,-1.954584809560345e-07,-0.06515294
amazon machine learning certification,USA,Broad match,existing searches,0.5599999859225582,1.87707988026,0.6083857178912255,1.8770798,3.578520746394531e-08,-0.06515294
amazon machine learning course,USA,Phrase match,new,0.5599999859225577,1.8765221932900005,0.6083858111870339,1.8765222,9.871726325272334e-09,-0.11334896
amazon machine learning course,USA,Broad match,new,0.5599999859225577,2.002939725890001,0.6083858261249859,2.0029397,2.4809678311754624e-08,-0.11334896
amazon machine learning courses,USA,Phrase match,new,0.5599999859225577,2.0483668460900004,0.60838574314658,2.048367,-1.773780171632211e-07,-0.11334905
amazon machine learning courses,USA,Broad match,new,0.5599999859225577,1.95554559849,0.6083857359716895,1.9555458,-1.8455290762275922e-07,-0.11334896
amazon machine learning free course,USA,Phrase match,new,0.5599999859225577,2.0083800553900004,0.6083856820684672,2.0083802,-1.1924684040209854e-07,-0.11334896
amazon machine learning free course,USA,Broad match,new,0.5599999859225577,1.9155588077900003,0.6083856748935772,1.9155589,-1.2642173041754745e-07,-0.11334896
amazon machine learning university,USA,Exact match,existing searches,1.1100000257061406,2.1730527438900005,1.1045202770015727,2.173053,-2.823093403492294e-07,0.14695513
amazon machine learning university,USA,Phrase match,existing searches,1.1100000257061424,2.58270831596,1.1673013735924465,2.5827084,-4.28046482703337e-08,0.14695501
amazon machine learning university,USA,Broad match,existing searches,1.1100000257061406,2.70912584856,1.1673012693211082,2.709126,-1.470759865007665e-07,0.14695501
amazon mlu,USA,Phrase match,existing searches,0.5599999859225577,1.6907817309600004,0.608385700533975,1.690782,-2.199906221633796e-07,0.19910628
