Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai for business leaders,USA,Broad match,existing,1.1699999908138352,2.1117875819700007,1.000079656173492,2.1117873,2.6278665110623933e-07
ai for business leaders,A,Broad match,existing,1.1699999908139604,2.2029904899700012,1.0000793514354553,2.2029905,-4.195138547657962e-08
ai for enterprise,USA,Phrase match,existing,1.1699999908139622,1.1394801987799996,0.5844035996589059,1.13948,2.0400613487403518e-07
ai for enterprise,USA,Broad match,existing,1.1699999908137784,1.86032850778,1.0000797632922376,1.8603283,1.9109146243145858e-07
ai for enterprise,A,Broad match,existing,1.16999999081396,1.9515314157800008,1.0000794585542012,1.9515315,-1.1364657392931576e-07
ai for product managers,USA,Phrase match,existing,1.1699999908139629,1.618677509871001,0.5844034086136767,1.6186774,1.3217019523281692e-07
ai for product managers,USA,Broad match,existing,1.1699999908138068,2.3395258188710013,1.0000795126423636,2.3395257,1.1925552279024032e-07
ai for product managers,A,Broad match,existing,1.16999999081396,2.4307287268710014,1.0000794463229057,2.4307287,5.293606486489466e-08
ai prompt engineering course,USA,Broad match,existing,1.1699999908139613,2.339525818871001,1.0000795126423632,2.3395257,1.192555223461511e-07
ai prompt engineering course,A,Broad match,existing,1.169999990813986,2.430728726871001,1.0000794463229052,2.4307287,5.293606442080545e-08
ai short course,B,Broad match,existing,10.159999531852053,17.378649074971,15.763358075558465,17.378649,3.170364308857643e-07
applied gen ai for digital transformation mit,USA,Exact match,existing,10.159999531851962,8.918542632580001,8.016974875450332,8.918542,7.243158410830119e-07
applied gen ai for digital transformation mit,USA,Phrase match,existing,10.159999531851993,9.11419290528,8.160664799067384,9.114191,1.8499821479167622e-06
applied gen ai for digital transformation mit,A,Exact match,existing,10.159999531852048,10.035590940480013,8.97273069000699,10.035592,-1.1386825846670945e-06
applied gen ai for digital transformation mit,A,Phrase match,existing,10.159999531852044,10.31512218348,9.200301464714741,10.315122,5.327841989810622e-07
artificial intelligence for enterprise,USA,Phrase match,existing,1.1699999908139695,1.1394801987800003,0.5844035996589065,1.13948,2.04006135540169e-07
artificial intelligence for enterprise,USA,Broad match,existing,1.1699999908137215,1.86032850778,1.0000797632922376,1.8603283,1.9109146243145858e-07
artificial intelligence for enterprise,A,Broad match,existing,1.169999990813962,1.9515314157800008,1.0000794585542012,1.9515315,-1.1364657392931576e-07
artificial intelligence short course online,USA,Exact match,existing,10.159999531852034,11.475323818781028,8.809295796014915,11.475326,-1.7656305928426264e-06
artificial intelligence short course online,USA,Phrase match,existing,10.159999531852018,11.504682645581008,8.952985868237258,11.5046835,-8.48986863033474e-07
artificial intelligence short course online,A,Exact match,existing,10.159999531851966,12.592372126681026,9.765051550966914,12.592375,-2.6749547163973375e-06
artificial intelligence stanford online,USA,Broad match,existing,70.98000372816261,41.59288735107,40.28573460296209,41.59288,7.1020465597371185e-06
artificial intelligence training,USA,Broad match,existing,1.1699999908135172,1.8425816929710006,0.5466212666404342,1.8425817,-5.599140173728756e-08
artificial intelligence workshop,USA,Phrase match,new,1.16999999081398,1.3415718707710003,0.5844035777717327,1.3415717,1.821189616890706e-07
artificial intelligence workshop,USA,Broad match,new,1.16999999081375,2.0624201797710002,1.0000795625911296,2.06242,2.8841357835318604e-07
artificial intelligence workshop,A,Broad match,new,1.1699999908139596,2.1536230877710003,1.0000794962716717,2.1536229,2.2209412042784038e-07
best course on generative ai,USA,Broad match,existing,1.1699999908139607,2.0669823415710016,1.0000795848800226,2.066982,3.107024713067119e-07
best course on generative ai,A,Broad match,existing,1.1699999908139609,2.2282748430710013,1.0000795334320243,2.2282746,2.592544730006807e-07
best introduction to artificial intelligence,B,Broad match,existing,10.159999531852051,17.247872882071,15.763358049574357,17.247873,-4.242034137291739e-07
certification for artificial intelligence,USA,Broad match,existing,0.5300000083419063,1.1614611395700005,0.07418086613250052,1.1614611,2.4686577670962606e-08
generative ai training course,USA,Phrase match,existing,1.1699999908139709,1.342682905470001,0.5844036414967648,1.3426827,1.8623934905370731e-07
generative ai training course,USA,Broad match,existing,1.1699999908139205,2.063531214470001,1.0000796859208068,2.063531,2.9253396593986736e-07
generative ai training course,A,Broad match,existing,1.169999990813956,2.1547341224700007,1.0000793811827693,2.1547341,-1.2204071531130012e-08
google's introduction to generative ai,USA,Broad match,existing,1.1699999908126983,2.0624201797710007,1.00007956259113,2.06242,2.8841357879727525e-07
google's introduction to generative ai,A,Broad match,existing,1.1699999908139604,2.1536230877710008,1.0000794962716721,2.1536229,2.220941208719296e-07
harvard ai certificate,B,Broad match,existing,10.159999531852042,17.312744610371002,15.763357989849457,17.312746,-1.4376026307161283e-06
harvard ai course,B,Broad match,existing,10.159999531852051,17.183204222971003,15.763358045869868,17.183205,-4.2790790288904645e-07
learn how to program ai,B,Broad match,existing,10.159999531852051,17.387396365671,15.763358027009808,17.387398,-1.4004422794755556e-06
mit artificial intelligence course,USA,Broad match,existing,1.1699999908137872,1.65832928017,0.5466213543734912,1.6583292,3.174165530417383e-08
mit professional development,USA,Phrase match,existing,1.169999990813916,2.738448166671,0.5844037769462687,2.7384477,5.005027872151402e-07
mit professional development,USA,Broad match,existing,1.1699999908138885,3.4592964756710005,1.0000798809749556,3.4592962,2.491695356710011e-07
