Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches,Opt_Cost_Match_Exact match,Act_Cost_Match_Exact match,Opt_Clicks_Match_Exact match,Act_Clicks_Match_Exact match,Opt_Conv_Match_Exact match,Act_Conv_Match_Exact match,Opt_Purch_Match_Exact match,Act_Purch_Match_Exact match,Opt_Cost_Match_Phrase match,Act_Cost_Match_Phrase match,Opt_Clicks_Match_Phrase match,Act_Clicks_Match_Phrase match,Opt_Conv_Match_Phrase match,Act_Conv_Match_Phrase match,Opt_Purch_Match_Phrase match,Act_Purch_Match_Phrase match,Opt_Cost_Match_Broad match,Act_Cost_Match_Broad match,Opt_Clicks_Match_Broad match,Act_Clicks_Match_Broad match,Opt_Conv_Match_Broad match,Act_Conv_Match_Broad match,Opt_Purch_Match_Broad match,Act_Purch_Match_Broad match
2025-12-11,357,46.999245,106.05346,88.40814742640325,205,357.0399999044148,424.93,1.2899937794283254,2.947207228623211,0.04253145913968459,0.04259600766859551,32,46,2.9796063046736836,0.5,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.494765281677246,0.9034402966499328,-2.2434189717335048e-05,0.0,22.14,0.0,27.627506,0.0,0.8012726201604071,0.0,0.00022240339919180112,0.0,119.01,0.0,37.673527,0.0,1.0273979899777894,0.0,0.005495136137240416,357.0399999044148,283.78000000000003,46.999245,40.752426,1.2899937794283254,1.1185366184850145,0.0425314591396846,0.0368784681321633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.199999335898767,424.93,2.4759626,106.05346,0.06795803684273735,2.947207228623211,0.0022405956627720765,0.04259600766859551,337.840000568516,0.0,44.52328,0.0,1.2220358211124203,0.0,0.040290866065964354,0.0,20.300000453854683,38.89,0.7998314,2.964491,0.021953065947964777,0.08115859024339206,0.000723798782789823,0.0017851533292092276,96.24000212163986,43.74,9.239,7.02806,0.25358389884537147,0.19183906705745785,0.008360732744776061,0.001785186629565911,240.49999732892024,342.29999999999995,36.960415,96.0609,1.0144568408105998,2.6742094929843927,0.03344692847513599,0.03902566593517004
2025-12-12,357,22.50871,144.86601,124.23475483139654,184,357.1399999999961,328.5400000000001,0.6177992260399193,4.098420784155243,0.020369014919196002,0.03866483291335333,347,35,0.5819682926800647,0.9740634005763689,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5260478258132937,0.9017971754074096,-3.3396144695690065e-05,0.0,46.629999999999995,0.0,81.48249,0.0,2.3632132443150757,0.0,0.0006559398703097328,0.0,64.9,0.0,25.4906,0.0,0.6951562915153473,0.0,0.0037181097255393697,357.1399999999961,217.01,22.50871,37.89291,0.6177992260399192,1.0400512483248197,0.020369014919196005,0.03429078331750422,6.719999851644493,0.0,0.7227253,0.0,0.019836725281366725,0.0,0.0006540224334597067,0.0,37.61999933452724,328.5400000000001,2.725343,144.86601,0.07480280855087007,4.098420784155243,0.0024662697186221194,0.03866483291335332,312.80000081382434,0.0,19.060642,0.0,0.5231596823918285,0.0,0.0172487224434827,0.0,43.83999918157117,21.919999999999998,1.9904947,1.6165316,0.05463334217727161,0.044310187448440196,0.0018012767174015202,0.001208684865175634,45.13999916220983,28.659999999999997,2.119215,2.9016302,0.05816634289052553,0.08014064900084242,0.0019177607484662487,0.0012321382566912078,268.16000165621506,277.96,18.399,140.34784,0.5049995147965115,3.9739700048752358,0.01664997659031096,0.0362240078163466
2025-12-13,357,42.901737,142.84875,87.9551457834302,182,356.96000465507916,336.40000000000003,1.1775291160028487,4.034374873039584,0.03882346743195806,0.03420074374596697,102,35,1.8243258744613535,0.7156862745098039,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.525627613067627,0.902451992034912,-7.939409204491614e-05,0.0,43.230000000000004,0.0,76.90857,0.0,2.2305571227942713,0.0,0.0006191194778396627,0.0,93.39,0.0,34.371,0.0,0.9373343594143281,0.0,0.0050134222193739374,356.96000465507916,199.78,42.901737,31.569195,1.177529116002849,0.8664833908309848,0.03882346743195806,0.028568202048753367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.72000119361303,336.40000000000003,12.010328,142.84875,0.32964888880395216,4.034374873039584,0.010868616940789463,0.03420074374596697,283.2400034614662,0.0,30.891417,0.0,0.8478802271988966,0.0,0.027954850491168606,0.0,60.7000019674821,50.43,3.6709268,3.2994065,0.10075636507664344,0.09051187414334878,0.003321965805307595,0.002781697557011005,52.90000177664935,23.650000000000002,2.95267,5.7371063,0.08104228234761579,0.15730331613980647,0.00267198693142684,0.0009392686239368122,243.36000091094775,262.32,36.278145,133.81226,0.9957304947542003,3.7865597970379588,0.032829515558240915,0.03047977684430617
2025-12-14,357,18.465412,145.90286,95.61152850137138,178,357.0200006206908,413.4800000000001,0.5068223319797227,4.098929207028486,0.01671007538751696,0.05083867650180259,306,38,0.29715369081870396,0.7908496732026143,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.4828176498413086,0.905549943447113,8.8946421260606e-05,0.0,38.21,0.0,64.15633,0.0,1.8607074845221954,0.0,0.0005164630102754758,0.0,90.74999999999999,0.0,31.160788,0.0,0.8497883813110959,0.0,0.004545174205811512,357.0200006206908,284.52000000000004,18.465412,50.585762,0.5068223319797228,1.3884333411951948,0.016710075387516964,0.045777039285715596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.34999999564562,413.4800000000001,1.5773406,145.90286,0.04329345246230373,4.098929207028486,0.0014273973516619248,0.050838676501802585,322.6700006250451,0.0,16.888071,0.0,0.4635289187808352,0.0,0.015282679330380952,0.0,69.87000013013994,37.900000000000006,1.1658704,2.4857044,0.03199978233206338,0.06824613171443457,0.001055041858680974,0.0019636745757607463,79.47000016648974,51.63,1.0557356,9.747647,0.02897689846551266,0.2661261421554964,0.0009553765240844072,0.0023284382717371683,207.68000032406104,323.95,16.243807,133.66951,0.44584567081385484,3.764557131687546,0.01469965765201454,0.04654656299378595
2025-12-15,357,56.777683,126.19648,89.1598945463865,182,356.7199944361588,332.14000000000004,1.558383729279802,3.5560601503368354,0.05138035156664558,0.034853373026294834,25,37,16.416100148028566,0.4,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5086301565170288,0.9042171239852904,-4.746959449107203e-05,0.0,32.68,0.0,62.78758,0.0,1.8210100882132259,0.0,0.0005054444934111266,1.0200000206631874,86.68,0.0,30.343784,0.0,0.8275078176344534,0.0,0.004426004485983413,355.6999944154957,212.78,56.777687,33.065117,1.5583837292798026,0.9075422444891564,0.05138035156664558,0.02992192404690029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91999916250697,332.14000000000004,16.382315,126.19648,0.4496472594692801,3.5560601503368354,0.014824997103368917,0.034853373026294834,262.79999527365186,0.0,40.39537,0.0,1.1087364698105222,0.0,0.036555354463276665,0.0,0.7599999756108096,67.02000000000001,0.0,3.950329,0.0,0.10833826569083944,0.0,0.003200139744747844,1.5300000309946968,42.760000000000005,0.0,8.22633,0.0,0.224877210657125,0.0,0.0016347722707922366,354.42999442955335,222.36,56.777683,114.01982,1.5583837292798022,3.222844692700442,0.05138035156664558,0.030018461316530805
2025-12-16,357,39.253193,130.12947,108.1326509836691,178,357.02999076221323,352.65,1.0773870925111155,3.6675769268262437,0.03552175664216535,0.03456774583204912,135,41,0.7042289137008436,0.9333333333333333,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5236403942108154,0.903623104095459,-0.0001061306348012,0.0,38.720000000000006,0.0,65.31605,0.0,1.8943425500904365,0.0,0.0005257988501958746,0.0,93.49999999999999,0.0,32.421288,0.0,0.8841636325565361,0.0,0.0047290335156293375,357.02999076221323,220.43000000000004,39.253193,32.392136,1.0773870925111158,0.8890707441792709,0.03552175664216535,0.029312913466223913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4799973357821,352.65,10.80734,130.12947,0.296630292805367,3.6675769268262437,0.009779984507859498,0.03456774583204913,272.5499934264311,0.0,28.445854,0.0,0.7807567473545268,0.0,0.025741770408271292,0.0,11.72999977348387,45.050000000000004,0.34504056,2.979103,0.009470368698229715,0.0816275016128792,0.0003122407299553067,0.002090947142208132,125.6199946041209,34.63999999999999,12.203514,5.8677745,0.33495128227882376,0.16028772934523647,0.011043438350795777,0.0014087224641233555,219.67999638460844,272.96000000000004,26.70464,121.28259,0.7329654219023538,3.425661692228716,0.0241660769141513,0.031068077252994528
2025-12-17,357,49.425304,118.2205,115.79467248404275,163,357.06999966968743,319.74999999999994,1.356582334490879,3.3292645278089665,0.04472690260148851,0.034943193210136086,87,35,3.2423945724585925,0.5287356321839081,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5400490760803225,0.902932345867157,6.194987928874692e-05,0.0,32.46,0.0,57.359543,0.0,1.6635823284922244,0.0,0.00046174841793298065,0.0,79.72,0.0,27.130348,0.0,0.7398739854135128,0.0,0.003957286576293357,357.06999966968743,207.57000000000002,49.425304,33.730618,1.356582334490879,0.9258082139032296,0.04472690260148851,0.03052415821590975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.08999988457415,319.74999999999994,16.005713,118.2205,0.4393106678275467,3.3292645278089665,0.014484196758386775,0.034943193210136086,252.97999978511325,0.0,33.419598,0.0,0.9172716143121107,0.0,0.030242704117067178,0.0,8.03999993592665,43.80999999999999,0.10019249,2.9482446,0.0027499949443337227,0.08089880160010648,9.066810978042204e-05,0.0021979936576994297,9.480000140985975,19.6,0.050096273,2.2938614,0.001374998290154698,0.06264832313517908,4.533408185950096e-05,0.0007323139310814374,339.5499995927747,256.34,49.27502,112.97839,1.352457267637485,3.185717308156606,0.044590897982612496,0.03201288608882876
2025-12-18,357,52.120274,124.63933,111.65178475945818,174,357.139999999988,342.63999999999993,1.430551364767802,3.50363639355528,0.04716568241499988,0.03917197568462309,67,42,1.2637742223244295,0.8805970149253731,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.519315242767334,0.9045427441596984,8.805201710961439e-05,0.0,31.02,0.0,56.5432,0.0,1.6399062135878513,0.0,0.00045517681133879287,0.0,86.81,0.0,30.176182,0.0,0.8229371148332207,0.0,0.004401557646121304,357.139999999988,224.81000000000003,52.120274,37.919937,1.430551364767802,1.0407930651342088,0.04716568241499988,0.03431524122716299,16.629999741455865,0.0,1.9611504,0.0,0.053827925177600225,0.0,0.001774721891511498,0.0,31.17999933208348,342.63999999999993,3.9865818,124.63933,0.10942017813613303,3.5036363935552806,0.003607614168121286,0.03917197568462309,309.3300009264487,0.0,46.172546,0.0,1.267303189471139,0.0,0.041783343982069586,0.0,6.819999948990281,48.12,0.21632016,3.4910474,0.005937364713024451,0.09564092083580913,0.0001957565910134184,0.0023904977494787253,33.430000497014,38.52,4.7278914,5.628042,0.12976699081664084,0.15367077703777174,0.004278454327154717,0.0016314734069471002,316.88999955398367,256.0,47.176064,115.52023,1.294846947071061,3.254324597544144,0.04269146944716571,0.03515000138237153
2025-12-19,357,49.594498,109.66382,126.94315969662468,152,357.1049986881504,242.35000000000002,1.3612258878425214,3.1057156655409908,0.04488000186660733,0.026637710415104984,18,33,9.469779654450974,0.6666666666666666,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5403608083724976,0.9035025238990784,-8.334930202474647e-05,0.0350013118498487,34.18,0.0,63.84515,0.0,1.851682527764947,0.0,0.0005139580188282838,0.0,57.33000000000001,0.0,20.207905,0.0,0.5510914031897416,0.0,0.0029475649301746684,357.06999737630053,150.84,49.594494,25.610767,1.3612258878425214,0.7029417345863027,0.04488000186660734,0.02317618746610203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.43999688378612,242.35000000000002,13.533604,109.66382,0.37145840662795465,3.1057156655409908,0.012247088548435134,0.026637710415104984,255.66500180436424,0.0,36.06089,0.0,0.9897674812145667,0.0,0.0326329133181722,0.0,57.45000041508574,38.629999999999995,6.718915,2.7679367,0.18441484737008768,0.07585075884578132,0.006080209587636893,0.001982505832250973,164.44499854842343,20.810000000000002,19.815151,2.779366,0.5438687262620585,0.07586912781496434,0.017931505467117862,0.0007193288321932351,135.2099997246412,182.91000000000003,23.060427,104.11652,0.6329422880347645,2.9539957984594913,0.020868285948835302,0.023935876171701096
2025-12-20,357,44.801136,130.50385,128.915255817655,173,357.12000953736884,291.04,1.2296620329607535,3.6755464475118327,0.04054230442387777,0.0330597594477299,75,34,0.11928531664939156,0.88,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5163155794143677,0.9053558707237244,-4.811891082018893e-05,0.0,35.17,0.0,64.25114,0.0,1.863457245781983,0.0,0.0005172262414601635,0.0,102.13,0.0,36.112465,0.0,0.9848261420073601,0.0,0.005267436548090484,357.12000953736884,153.74,44.801136,30.140255,1.229662032960754,0.8272630597224898,0.04054230442387776,0.027275096658179253,3.850000067570733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.30000099519027,291.04,4.6520224,130.50385,0.12768460318917046,3.675546447511833,0.004209797419111338,0.0330597594477299,318.9700084746078,0.0,40.149113,0.0,1.1019775082984156,0.0,0.03633250959381825,0.0,50.7200017625968,38.019999999999996,5.0837526,2.9391642,0.13953435453863647,0.08062074791779225,0.004600487066900635,0.0024405500849456925,109.65000377312437,20.929999999999996,12.548141,3.4412951,0.34441028421807407,0.09393325351968568,0.011355304315498107,0.0004951573104159848,196.75000400164765,232.09,27.169247,124.1234,0.7457174465552646,3.500992300599421,0.024586514767513577,0.030124051526413707
2025-12-21,357,29.51537,124.58887,109.45801193974441,184,357.0499987868971,375.89,0.8101117525176972,3.50415407542047,0.026709613216936542,0.03996186338851434,264,38,1.9009444480082063,0.9242424242424242,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5480334758758545,0.9038049578666688,8.978155689438795e-06,0.5700012030770387,34.47,0.0,57.511936,0.0,1.6680021487451917,0.0,0.0004629751952161978,0.4799999900029278,79.36000000000001,0.0,27.930843,0.0,0.7617043552542956,0.0,0.004074048391453228,355.99999759381717,262.06,29.51537,39.1461,0.8101117525176971,1.0744475714209831,0.026709613216936542,0.03542483980184492,2.9699999530186245,0.0,0.09202182,0.0,0.0025257337630356295,0.0,8.327415531249881e-05,0.0,33.13999979961306,375.89,3.2470422,124.58887,0.08912194084532257,3.5041540754204705,0.002938375553401521,0.039961863388514346,320.93999903426544,0.0,26.176304,0.0,0.7184640811812903,0.0,0.02368796361609968,0.0,56.309999167181104,56.459999999999994,1.3774152,3.9409251,0.03780607594607892,0.10816703385804279,0.0012464769985519215,0.003566297647445237,61.43999919965065,42.88,2.0255694,7.3455453,0.05559604187819261,0.20066709554085882,0.0018330171983607796,0.0021888813314268935,239.3000004200653,276.55,26.112383,113.302414,0.7167096346934257,3.195319942193293,0.023630119020023842,0.0342066846225176
2025-12-22,357,49.12393,123.87024,117.96239122728697,167,357.1399999999079,398.87,1.3483103179734826,3.4729820569730703,0.04445417188129207,0.04669468033175754,18,32,16.838463368636834,0.16666666666666666,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5178908109664917,0.9060792326927184,-3.021063109755122e-05,0.0,29.659999999999997,0.0,50.05003,0.0,1.4515866220008868,0.0,0.00040290631531838975,0.0,76.97,0.0,27.02101,0.0,0.7368921469577652,0.0,0.003941337928920642,357.1399999999079,292.23999999999995,49.12393,46.799206,1.3483103179734826,1.2845032880144178,0.04445417188129206,0.04235043608751852,14.450000461651726,0.0,1.9611504,0.0,0.053827925177600225,0.0,0.001774721891511498,0.0,39.87998628300304,398.87,6.7110043,123.87024,0.1841977206787017,3.47298205697307,0.006073050859315808,0.04669468033175754,302.8100132552532,0.0,40.45178,0.0,1.1102846001342515,0.0,0.036606396757167245,0.0,79.96000357452648,53.629999999999995,9.135884,2.293952,0.25075368710583934,0.06295075420640327,0.008267419864608602,0.0020257741040577986,79.86000354272271,20.209999999999997,9.615901,2.082759,0.2639287619801101,0.056860586041827775,0.008701805803218058,0.0005689943132023501,197.3199928826587,325.03000000000003,30.372147,119.49353,0.8336278688875334,3.3531706645414965,0.0274849462134654,0.04409991091237528
2025-12-23,357,38.096565,133.24146,108.82064830174902,178,357.13999999985975,316.92,1.0456409976547891,3.755643581498842,0.034475078931188514,0.03988436726462587,95,33,0.23213010513259746,0.9789473684210527,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5630210638046265,0.9037206172943116,3.623727272626621e-05,0.0,36.43999999999999,0.0,66.49095,0.0,1.928417949199112,0.0,0.0005352569102866707,0.0,73.19,0.0,27.738983,0.0,0.7564720677738834,0.0,0.004046063002836042,357.13999999985975,207.29,38.096565,39.011513,1.0456409976547894,1.0707535645258466,0.034475078931188514,0.03530304735150316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.88999851792005,316.92,10.304767,133.24146,0.28283613856063566,3.755643581498842,0.009325187347607847,0.03988436726462587,288.2500014819397,0.0,27.791801,0.0,0.7628048329185427,0.0,0.02514989072056339,0.0,45.659999800597745,31.67,4.1708775,2.6913571,0.11447856256735181,0.07369592904464696,0.003774390531061997,0.0016849382586947262,48.7699992018335,27.400000000000002,5.6663218,4.787071,0.15552419754208155,0.13137138338777424,0.005127676705483526,0.0009904171561295105,262.7100009974285,257.85,28.259365,125.76302,0.775638211369745,3.550576334523922,0.025573010831625713,0.03720901151811894
2025-12-24,357,31.201042,99.456604,107.07482402205449,153,357.13999999999885,218.07000000000002,0.856378558047061,2.8196703123952473,0.028235042858750718,0.01949159496971443,85,38,1.1181941081811184,0.8235294117647058,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5167385339736938,0.9071706533432008,-0.0001016304819331,0.0,31.46,0.0,60.232254,0.0,1.7468987448976592,0.0,0.00048487394818426865,0.0,55.24,0.0,21.722342,0.0,0.5923917851724462,0.0,0.0031684639622234848,357.13999999999885,131.37,31.201042,17.50201,0.8563785580470609,0.4803797823251422,0.028235042858750718,0.015838257059306676,0.9900000192673062,0.0,0.058624387,0.0,0.0016090704175667286,0.0,5.3051505990937996e-05,0.0,36.50999941089534,218.07000000000002,5.3411617,99.456604,0.14659946599437793,2.8196703123952473,0.004833425786442639,0.01949159496971443,319.64000056983616,0.0,25.801256,0.0,0.7081700510826784,0.0,0.023348566537211582,0.0,19.809999660030332,52.96,0.71246797,4.418498,0.019555193499666664,0.12119661789451597,0.0006447402511260793,0.003660292657460587,25.739890299782655,19.95,0.96315885,2.5543122,0.02643593376895681,0.06979902003592789,0.0008716002005932669,0.0006964329879209818,311.5901100401859,145.16000000000003,29.525414,92.483795,0.8103874864016104,2.6286746443804003,0.026718704240943084,0.015134869233553767
2025-12-25,357,52.05769,150.71107,110.14619692086823,180,357.1399999999996,487.68,1.4288335117838018,4.2171090699340485,0.047109044317078706,0.060635758438338384,49,26,4.31811868825371,0.8367346938775511,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.535650610923767,0.9065231084823608,-7.014003923576705e-05,0.0,30.64,0.0,55.620014,0.0,1.6131312790518137,0.0,0.0004477450879725801,0.0,111.84,0.0,34.07245,0.0,0.9291926910187058,0.0,0.004969875729450223,357.1399999999996,345.20000000000005,52.05769,61.018616,1.4288335117838018,1.6747850998635292,0.047109044317078706,0.05521813762091558,15.460000220713209,0.0,2.1382265,0.0,0.05868815369134285,0.0,0.001934964997903361,0.0,59.779997717146614,487.68,9.180683,150.71107,0.2519832864220367,4.2171090699340485,0.008307960101243081,0.060635758438338384,281.9000020621398,0.0,40.73878,0.0,1.11816199314359,0.0,0.036866116628880424,0.0,19.35999961842164,36.18,1.9235322,3.0065649,0.0527954118507886,0.08243800541172727,0.0017406796355946288,0.00236060557487896,41.7300090465733,21.540000000000003,4.8956127,4.32614,0.13437045622038007,0.11809531843437836,0.004430231881312269,0.0011346360169659116,296.0499913350047,429.96,45.238544,143.37837,1.2416676338967794,4.016575641752736,0.04093813247654033,0.05714051497798287
2025-12-26,357,25.79545,129.1467,140.18059276677928,162,356.93999284400513,311.38,0.7080107463154963,3.6383407190995545,0.02334331421405762,0.0385031499668338,318,33,0.7902219977045033,0.9591194968553459,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5144083499908447,0.9083556532859802,1.5134461961435562e-05,0.0,36.010000000000005,0.0,63.39904,0.0,1.8387441343262303,0.0,0.0005103668032938315,0.0,75.85,0.0,28.330254,0.0,0.7725967053862477,0.0,0.004132307164989333,356.93999284400513,199.51999999999998,25.79545,37.4174,0.7080107463154963,1.0269998793870763,0.023343314214057616,0.033860475998550625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.569999726084443,311.38,1.3812201,129.1467,0.03791051008917202,3.638340719099554,0.0012499202217368583,0.0385031499668338,338.36999311792067,0.0,24.41423,0.0,0.6701002427702271,0.0,0.02209339420807508,0.0,50.19999922234145,29.930000000000003,3.7725742,2.4909248,0.10354629255119145,0.0685395729750927,0.0034139505018842,0.0016797675976779087,99.14999791810327,19.189999999999998,7.610273,4.1944695,0.20888005212324134,0.1144423023609319,0.006886834296140448,0.0008472028255009866,207.58999570356042,262.26,14.412602,122.4613,0.39558441472886896,3.455358774155302,0.013042529847541605,0.03597617910048553
2025-12-27,357,34.469486,112.941795,121.25304934217833,167,357.140000000207,326.56,0.9460880301079564,3.18103669388996,0.031192789482220117,0.030508565995098613,268,32,0.2692347207227821,0.6156716417910447,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5261372327804563,0.908158838748932,-6.887787716101828e-05,0.0,32.93,0.0,55.419292,0.0,1.6073098041195086,0.0,0.0004461292636193216,0.0,83.52,0.0,28.971931,0.0,0.7900959556502891,0.0,0.00422590357401348,357.140000000207,210.10999999999999,34.469486,28.550575,0.9460880301079565,0.7836309341201624,0.031192789482220113,0.02583653315746581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.200000379074375,326.56,6.8176537,112.941795,0.1871249523195746,3.1810366938899604,0.006169562513024209,0.03050856599509861,300.9399996211327,0.0,27.651833,0.0,0.7589631432274088,0.0,0.0250232291267391,0.0,46.140000746737094,18.17,3.568736,2.4599595,0.09795153059175855,0.06718238976694717,0.0032294896203911637,0.0007755039133086906,45.04000073873716,13.600000000000001,3.6208568,1.9327624,0.09938209315968778,0.052781834310628224,0.0032766556721775587,0.0003175091614549387,265.95999851473283,294.79,27.279894,108.54907,0.7487544456199263,3.061072323994623,0.02468664548417731,0.029415551822630063
2025-12-28,357,23.696089,124.680336,109.80049766995955,184,357.13999246129157,323.51,0.6503893272901031,3.520853977733642,0.021443519759284962,0.031667645266667266,281,39,0.5785790434339263,0.8576512455516014,1.808143949508667,1.6075465679168701,0.9134912490844727,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",1.5161139965057373,0.9092304706573486,-6.091604855768311e-05,0.0,33.699999999999996,0.0,66.65944,0.0,1.9333045451322535,0.0,0.0005366132470922261,0.0,78.54999999999998,0.0,28.158337,0.0,0.767908239575843,0.0,0.004107230458441047,357.13999246129157,211.26,23.696089,29.862558,0.6503893272901033,0.8196411930255455,0.021443519759284962,0.02702380156113399,1.2999999672164266,0.0,0.1401341,0.0,0.0038462769669224397,0.0,0.00012681283760226147,0.0,44.9899989294969,323.51,2.5987322,124.680336,0.07132770828865242,3.520853977733642,0.002351694681776347,0.031667645266667266,310.8499935645782,0.0,20.957222,0.0,0.5752153812979446,0.0,0.018965013534432272,0.0,16.56999963996013,42.1,0.9939853,3.1468906,0.027282030939725265,0.08625789261558334,0.0008994962632104747,0.002351095128305855,33.979999209172426,21.72,2.1156068,4.946351,0.05806730746715495,0.1351210192249867,0.001914495522594901,0.0008277702893255171,306.589993612159,259.69,20.586498,116.5871,0.5650400314185906,3.299475044847857,0.018629529375882664,0.028488779452505747
