Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
357,37.04109348387097,2.0505293956730095,357.09016069495,0.016814249106811,1.0166712518860146,0.056281123420050594,0.0335199382335351,0.0018556045302297727,0.1037303671761315,159.7741935483871,19.709050902524996,-0.6970747098919747,-0.7185194532701895,-0.7046128501528199,-0.0920964774609907,122.27798303225806,2.7533507291456325,331.8109677419355,10.232678848688424,3.4418262690573846,0.07766601559164982,0.036920154401201666,0.001346322268545055,0.3685170019074211,35.225806451612904,0.7865942340710879
