Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
360 learning,USA,Broad match,existing searches,0.4799999900028346,0.8033159796899999,0.1256995026773656,0.8033159,1.0177557119295245e-07,0.0,4.964220014500083
codedamn courses,USA,Exact match,existing searches,0.4799999900028311,0.8168255884880007,0.1445140440696657,0.8168255,7.941665058908144e-08,0.0,4.317919348398205
codedamn courses,USA,Phrase match,existing searches,0.479999990002832,0.8017639510790002,0.1445139043489587,0.801764,-6.030405641510583e-08,0.0,4.317923523102003
codedamn courses,USA,Broad match,existing searches,0.479999990002832,0.8422894291790002,0.1445139460475915,0.84228945,-1.8605423646178565e-08,0.0,4.317922277191055
coding certificate free,A,Exact match,existing searches,0.479999990002857,0.8935686415090008,0.1445139711751385,0.8935687,-5.3082521378478034e-08,0.0,4.317921526407158
coding certificate free,A,Phrase match,existing searches,0.4799999900028563,0.9147562488090004,0.1445140346061194,0.91475624,1.0348459533737753e-08,0.0,4.317919631158718
coding certificate free,A,Broad match,existing searches,0.479999990002824,1.215841469919,0.1445142604463438,1.2158412,2.957933287195403e-07,0.0,4.317912883312675
cognitive class ibm,USA,Broad match,existing searches,0.4799999900028293,0.8262579279699993,0.1256992655554485,0.82625806,-1.3534634590861574e-07,0.0,4.964229379116134
complex problem solving,USA,Broad match,existing searches,0.479999990002824,1.110410527839,0.1256994768517563,1.1104103,1.951592514259915e-07,0.0,4.964221034424715
coursera certificate,USA,Exact match,existing searches,0.4799999900028453,0.7455023379990003,0.182331308908119,0.74550223,1.0449375131837969e-07,0.0,3.4223414000617254
coursera certificate,USA,Phrase match,existing searches,0.4799999900028453,0.7060455253989999,0.1823313406379525,0.70604545,7.66189400813744e-08,0.0,3.4223408044958594
coursera certificate,USA,Broad match,existing searches,0.4799999900028453,0.7850232218090001,0.1823313329997959,0.78502315,6.898078352968184e-08,0.0,3.422340947863292
coursera certificate,A,Exact match,existing searches,0.4799999900028453,0.976591587099,0.1823310852374278,0.97659177,-1.7878158464768037e-07,0.0,3.422345598344566
coursera certificate,A,Phrase match,existing searches,0.4799999900028453,0.9371347744989998,0.1823311169672615,0.93713486,-8.74471061118598e-08,0.0,3.422345002777235
coursera certificate,A,Broad match,existing searches,0.4799999900028453,1.016112470909,0.1823313477476842,1.0161124,2.4124026998251225e-08,0.0,3.4223406710469204
coursera system design,USA,Exact match,existing searches,0.4799999900028453,0.8333996193590003,0.1445140497865515,0.8333996,2.552889166729244e-08,0.0,4.317919177584133
coursera system design,USA,Phrase match,existing searches,0.4799999900028489,0.8805823842499999,0.144514016291931,0.8805824,-7.965728854308907e-09,0.0,4.317920178366427
coursera system design,USA,Broad match,existing searches,0.4799999900028489,0.95956008066,0.1445140086537744,0.9595601,-1.560388551702374e-08,0.0,4.317920406586175
coursera systems thinking,USA,Exact match,existing searches,0.4799999900028527,0.8006329785999999,0.1445139896092162,0.80063295,2.495620110565256e-08,0.0,4.31792097561684
coursera systems thinking,USA,Phrase match,existing searches,0.4799999900028489,0.90302973681,0.1445140212109398,0.90302974,-3.046720098431876e-09,0.0,4.317920031391849
coursera systems thinking,USA,Broad match,existing searches,0.4799999900028489,0.9820074332199996,0.1445140135727828,0.98200744,-1.0684877094213618e-08,0.0,4.317920259611593
create design system,USA,Broad match,existing searches,0.7400000011161874,1.2862204459099995,0.2055931237130392,1.2862202,2.530007590095807e-07,0.0,4.679144827789935
design patterns certification,USA,Broad match,existing searches,0.4799999900028462,0.6773103268899997,0.0452798994340976,0.6773103,3.8937576607445123e-08,0.0,13.780949048084741
design patterns certification,B,Exact match,existing searches,0.4799999900028919,1.6467824795089994,0.0452797033630643,1.6467825,-3.792416713999104e-08,0.0,13.78100872261391
design patterns certification,B,Phrase match,existing searches,14.440000009444184,38.53963947,36.827321645636296,38.539642,-2.863984370549133e-06,35.88156,0.509730253883444
design patterns certification,B,Broad match,existing searches,14.440000009444184,38.90841599851,36.89025112538683,38.908417,-7.49536873456691e-07,35.95099,0.5088607271463944
digitaldefynd,USA,Exact match,existing searches,0.4799999900028576,0.7244480355300004,0.1445139153517777,0.7244481,-4.9301237425858346e-08,0.0,4.317923194349595
digitaldefynd,USA,Phrase match,existing searches,0.4799999900028533,0.7456356428300001,0.1445139787827588,0.7456356,1.4129743708402032e-08,0.0,4.317921299099652
digitaldefynd,USA,Broad match,existing searches,0.4799999900028533,0.8246133392399998,0.1445140903538914,0.8246133,6.609623148801091e-08,0.0,4.317917965477521
document control training,USA,Exact match,existing searches,0.4799999900028275,0.8476357648990002,0.144513983549818,0.8476358,-4.070784187515386e-08,0.0,4.317921156664854
