Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost,Bid
360 learning,USA,Broad match,existing searches,0.5099999954793298,0.9585190036800004,0.0942309120204544,0.9585191,-9.746288298639882e-08,0.0,7.035907643334848
4 week certificate programs online,USA,Exact match,existing searches,0.5099999954793298,0.5155410944100005,0.0942311166401488,0.51554096,1.3695913381184257e-07,0.0,7.035892365098497
4 week certificate programs online,USA,Broad match,existing searches,0.5099999954793373,0.6226682053500002,0.0942310677462404,0.62266815,5.82629030576598e-08,0.0,7.035896015829563
alison courses,USA,Broad match,existing searches,0.5099999954793298,0.8178997051700004,0.0942308318599113,0.8178999,-1.7762342607863246e-07,0.0,7.035913628660106
asana,USA,Exact match,existing searches,0.9599999690680202,1.2151442658499991,0.2791714560584344,1.2151443,-1.0768958169649068e-08,-0.029488683,4.470370923333949
asana,USA,Phrase match,existing searches,0.5099999954793298,1.1827045050299998,0.1710285511649485,1.1827047,-1.8208853047596565e-07,0.0,3.876545697236822
asana,USA,Broad match,existing searches,0.5099999954793296,1.1271052313300003,0.2182626677008499,1.1271052,-4.723466506817431e-09,0.0,3.037624350087364
asana workflow specialist certification,A,Phrase match,existing searches,0.5099999954792627,0.9128269799000006,0.0439875967746954,0.9128268,2.033954840108265e-07,0.0,15.072430474411444
basecamp,USA,Exact match,existing searches,0.5099999954793298,1.1892048292300008,0.1710286312243245,1.1892049,-1.0202915445844952e-07,0.0,3.8765438826059775
berkeley cto program,USA,Broad match,existing searches,0.5099999954793298,0.7648142037800002,0.094231074850862,0.76481414,6.536752461538954e-08,0.0,7.035895485352875
certificate course on business management,USA,Broad match,existing,0.7499999687939982,0.8540455076500001,0.1674413058563294,0.8540455,-2.6420531318294142e-09,0.0,5.822935711387621
certificate in systems thinking,USA,Broad match,existing searches,0.5099999954793298,3.5565163214500006,0.0463210661704596,3.5565164,-8.747028745759169e-08,0.0,14.313141923014387
certificate programs online,USA,Exact match,existing searches,0.5099999954793298,0.39039029651,0.0942310588867853,0.3903902,1.0900809271907621e-07,0.0,7.035896677333274
certification in project management,USA,Broad match,existing searches,0.5099999954793298,2.73600548513,0.0479466319805856,2.7360055,-5.95324758378979e-08,0.0,13.827874174594552
class central certificate,USA,Broad match,existing searches,0.7499999687939982,0.4728479680600003,0.1690667864861325,0.4728479,5.9324725021348e-08,0.0,5.766951508906635
clickup,USA,Exact match,existing searches,0.9599999690680202,1.1993589107399996,0.2592051927453096,1.1993592,-2.678030912584007e-07,0.016698718,4.814718202866748
clickup,USA,Phrase match,existing searches,0.5099999954793298,1.22124149884,0.1710285195232885,1.2212417,-2.1373019043480213e-07,0.0,3.8765464144291433
clickup,USA,Broad match,existing searches,0.530216401917734,1.2205116385400003,0.2182626360833353,1.2205117,-3.634098111326978e-08,0.0,3.1580362762130223
coding certificate course,USA,Broad match,existing searches,0.9599999690680202,0.9113997402580006,0.2572431745918019,0.9113998,-4.1445948339990935e-08,0.05705899,4.851440516424877
coding certificate free,USA,Broad match,existing searches,0.9599999690680202,0.8623544147579999,0.2556177547543378,0.86235446,-4.262038755253884e-08,0.05705899,4.882289811941352
coding course,USA,Broad match,existing searches,0.5099999954793298,0.9386194556379998,0.0942309706831657,0.9386195,-3.880017163115923e-08,0.0,7.035903263188748
