Day,Search keyword,Search keyword match type,Campaign,Clicks,Conv. value,Currency code,Cost
2025-06-24,best courses to learn software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.71
2025-06-24,software architecture certificate courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,9.59
2025-06-24,best courses for software architecture,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.96
2025-06-25,software architecture certification,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,23.18
2025-06-25,software architecture course online,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.73
2025-06-25,become a software architect,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,20.41
2025-06-25,online software architecture training,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.10
2025-06-25,software architecture course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.83
2025-06-25,software architecture courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,15.73
2025-06-25,software architecture design course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,6.17
2025-06-25,software engineer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,22.69
2025-06-25,software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,12,0.00,USD,69.86
2025-06-25,software engineering certificate,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.55
2025-06-25,software development courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.42
2025-06-25,software engineer certificate,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,6.43
2025-06-25,software engineer course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.61
2025-06-25,software engineer courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,9.77
2025-06-25,software developer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,17.19
2025-06-25,courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.03
2025-06-25,courses in software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,11.06
2025-06-25,online courses software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,51.82
2025-06-25,online software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.80
2025-06-25,online courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,11,0.00,USD,62.81
2025-06-25,software engineer certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,21.92
2025-06-25,course for software developer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,24,0.00,USD,132.87
2025-06-25,course for software engineer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.86
2025-06-25,software engineering online courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.40
2025-06-25,certification courses for software developers,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.79
2025-06-25,software developers course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.47
2025-06-25,best software engineer certification,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,11.18
2025-06-25,best software engineering certifications,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,6.54
2025-06-25,software developers courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,11.16
2025-06-25,software development manager course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.76
2025-06-25,engineering software courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,15,0.00,USD,83.34
2025-06-25,software development courses with certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.71
2025-06-25,software developer training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,7,0.00,USD,39.31
2025-06-25,software development training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.93
2025-06-25,software and web development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.73
2025-06-25,programming and software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,27,0.00,USD,148.14
2025-06-25,software development process course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.88
2025-06-25,best software development courses online,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.48
2025-06-25,architecture software courses online,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,50.38
2025-06-25,best courses to learn software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,20.47
2025-06-25,enterprise software development course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.86
2025-06-25,best courses for software architecture,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.98
2025-06-26,software architecture certification,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,5,0.00,USD,27.01
2025-06-26,become a software architect,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.22
2025-06-26,become a software architect,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,5,0.00,USD,26.62
2025-06-26,how to advance as a software engineer,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.41
2025-06-26,online software architecture training,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.65
2025-06-26,software architecture course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,10.79
2025-06-26,software architecture courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.59
2025-06-26,mit software engineering course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.77
2025-06-26,software architecture courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,2500.00,USD,17.26
2025-06-26,software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,19,0.00,USD,97.25
2025-06-26,software engineering courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.55
2025-06-26,software engineer certificate,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.32
2025-06-26,software engineer courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.74
2025-06-26,software developer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,45.47
2025-06-26,courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,9.21
2025-06-26,courses for software engineer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,16.24
2025-06-26,best software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,3.59
2025-06-26,online courses software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,6,0.00,USD,28.58
2025-06-26,online software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,6,0.00,USD,30.21
2025-06-26,online courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,18.61
2025-06-26,software engineer certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,17.31
2025-06-26,course for software developer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,31,0.00,USD,164.18
2025-06-26,course for software engineer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,10.96
2025-06-26,certification courses for software developers,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,16.20
2025-06-26,software developers courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,4,0.00,USD,19.38
2025-06-26,engineering software courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,14.07
2025-06-26,software developer course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.52
2025-06-26,certifications to get as a software engineer,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.67
2025-06-26,software development courses with certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,15.96
2025-06-26,software developer training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,46.06
2025-06-26,software development training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,14.52
2025-06-26,best software architecture course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.84
2025-06-26,software and web development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.81
2025-06-26,programming and software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,16,0.00,USD,81.20
2025-06-26,best software development courses online,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.47
2025-06-26,architecture software courses online,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,6,0.00,USD,34.14
2025-06-26,software engineering course certificate,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.66
2025-06-26,best courses for software architecture,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.52
2025-06-27,software architecture certification,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.03
2025-06-27,software architecture certification,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,14.76
2025-06-27,become a software architect,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,2.71
2025-06-27,mit software engineering course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,3.06
2025-06-27,software architecture course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.11
2025-06-27,software architecture courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.36
2025-06-27,software engineering courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,3.41
2025-06-27,software engineer course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,7.85
2025-06-27,software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,28,0.00,USD,128.69
2025-06-27,software development course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.90
2025-06-27,software engineer course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,14.07
2025-06-27,software developer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.63
2025-06-27,courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.73
2025-06-27,online courses software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,5,0.00,USD,21.47
2025-06-27,online software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.27
2025-06-27,online courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,9.73
2025-06-27,software engineer certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,15.10
2025-06-27,course for software developer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,5,0.00,USD,24.86
2025-06-27,software developers course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.76
2025-06-27,best software engineer certification,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.86
2025-06-27,software developers courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,12.60
2025-06-27,courses needed for software engineering,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.19
2025-06-27,best software engineer certifications,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.33
2025-06-27,engineering software courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,42.15
2025-06-27,software engineering short courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,2.84
2025-06-27,best online courses for software development,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.01
2025-06-27,software development courses with certificates,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.09
2025-06-27,software developer training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.40
2025-06-27,software development training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.18
2025-06-27,software architecture course mit,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.19
2025-06-27,programming and software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,8,0.00,USD,36.63
2025-06-27,architecture software courses online,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,9,0.00,USD,40.17
2025-06-27,best courses to learn software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,3.45
2025-06-28,software architecture certification,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.59
2025-06-28,become a software architect,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.69
2025-06-28,become a software architect,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.25
2025-06-28,how to advance as a software engineer,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.54
2025-06-28,software architecture course,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.45
2025-06-28,software architecture courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.62
2025-06-28,software architecture training courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,9.22
2025-06-28,software engineering certifications,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,5.06
2025-06-28,software engineer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.31
2025-06-28,software engineer course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,2,0.00,USD,8.82
2025-06-28,software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,20,0.00,USD,92.34
2025-06-28,software development course,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.66
2025-06-28,software development courses,Exact,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.68
2025-06-28,software developer courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,5,0.00,USD,22.74
2025-06-28,courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.13
2025-06-28,online courses software development,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.10
2025-06-28,online software development courses,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,1,0.00,USD,4.38
2025-06-28,online courses for software engineering,Phrase,Market Test - Software Architecture - Search - Lead Gen - USA #2,3,0.00,USD,13.52
