Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
alison course certificate,USA,Phrase match,existing searches,0.9899999971925544,0.8318106407569998,0.0920413011955374,0.8318105,1.663612478886023e-07,13.982853128251088,0.06460482
certificate in design thinking,B,Phrase match,existing searches,20.61999953014863,51.663830583067,50.68307096240049,51.663834,-3.035097066117487e-06,0.5288945377654679,15.142961
certificate in design thinking,B,Broad match,existing searches,1.689999928263589,2.0229900980669995,0.9030083323199292,2.0229902,-1.2867860599286018e-07,2.4329785541383964,0.5521679
certificate in systems engineering,B,Phrase match,existing searches,1.6899999282635747,1.7621912522999996,0.7225768132893795,1.762191,1.950947994266983e-07,3.040507066288587,0.552168
creative problem solving examples,USA,Broad match,existing searches,0.9898912078524272,0.7916195151669998,-2.4093864459118208e-08,0.79161954,-2.4093864459118208e-08,0.0,0.06460476
creative problem solving examples,A,Broad match,existing searches,20.61999953014869,15.076110356637,13.47535454589939,15.076109,1.4241418835325703e-06,1.98926115805617,5.146443
design patterns certification,A,Broad match,existing searches,20.619999530148647,15.306426067437002,14.151767511452505,15.306425,9.72832509660293e-07,1.894180311222618,6.783289
design patterns certification,B,Phrase match,existing searches,20.61999953014868,58.325599780067,57.31526886461595,58.325603,-3.705040420243222e-06,0.4676938609938578,12.113753
design patterns certification,B,Broad match,existing searches,20.619999530148664,57.426766102267,56.20631617779801,57.42677,-3.154324794252261e-06,0.4769214780843771,11.866073
design thinking coach certification,USA,Broad match,existing searches,0.9899999971925552,0.8598942462870001,0.0920412842699407,0.85989434,-8.89829279149268e-08,13.98285569957694,0.011857629
design thinking course,A,Broad match,existing,20.619999530148693,14.68992753219,13.381639673226989,14.689927,4.310547474517535e-07,2.0031924370841336,4.9047337
e learning lms learnerships,USA,Exact match,existing searches,0.9899999971925464,0.7928368052670005,0.0920413335987571,0.7928366,1.987644675516265e-07,13.982848205577168,0.06460488
embedded systems certificate,A,Broad match,existing searches,14.450000461651724,11.201209733967,9.974645445827658,11.201209,6.656686615258423e-07,1.8832750198659851,4.952718
freecodecamp courses with certificate,USA,Exact match,existing searches,1.6899999282636102,0.2738473556369994,0.1896862305134986,0.27384734,1.4099523881760945e-08,11.5822846012344,0.119291544
freecodecamp courses with certificate,USA,Phrase match,existing searches,1.689999928263589,0.2851037934369998,0.1896862119383769,0.2851038,-4.475597836783862e-09,11.58228573543554,0.119291544
freecodecamp courses with certificate,USA,Broad match,existing searches,25.37000114961772,9.612109579537,9.365524642560567,9.612109,3.952718632405097e-07,3.521532722750481,4.195954
grokking system design,USA,Broad match,existing searches,0.989999997192513,0.9008019436699992,0.092041360269273,0.90080196,-1.2983595643056844e-08,13.982844153813726,0.01185751
grow google certificates cybersecurity,A,Broad match,existing searches,14.450000461651724,10.63871811952,9.69018398846989,10.638718,4.681528125161094e-07,1.93855974484066,4.6065617
lms learning program,USA,Exact match,existing,1.6899999282636102,0.716707067557,0.1896863151270378,0.716707,7.63613212662051e-08,11.582279434714655,0.29265165
lms learning program,USA,Phrase match,existing,1.689999928263589,0.8815157808569999,0.1896862782744498,0.88151574,3.95087332849542e-08,11.582281684940387,0.29265177
lms learning program,USA,Broad match,existing,25.370001149617707,10.042727209357,9.293381072310186,10.042727,-2.610409488568166e-07,3.548870022426022,6.76409
