Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
360 learning,A,Broad match,existing searches,0.6400000092760446,1.153691279854,0.0508152126924399,1.1536912,1.0725420751533933e-07,16.37304987966015,0.0
3d prototyping,USA,Phrase match,existing,0.9600000139140668,0.82372560061,0.266529281506759,0.8237255,7.904551635462553e-08,4.682412420252739,0.06460482
3d prototyping,USA,Broad match,existing,0.9600000139140668,0.8710503628100005,0.2665292074526396,0.87105024,1.2420068651319838e-07,4.682413721243095,0.06460476
academy for systems change,USA,Phrase match,existing searches,0.9600000139140668,0.8729929027700003,0.2679455576085623,0.87299275,1.487874563554925e-07,4.65766265814144,0.01185739
academy for systems change,USA,Broad match,existing searches,0.6400000092760446,0.8666480676799997,0.0508151547580941,0.8666481,-1.0284783025227284e-08,16.373068546570405,0.0
best bim certification,USA,Broad match,existing searches,0.75999997133771,0.8650951341500001,0.1315116242279724,0.8650951,5.5204840143652254e-08,7.512643604996829,0.0
business dynamics,USA,Broad match,existing searches,0.6400000092760438,0.95658642023,0.0508153435507703,0.9565864,-3.0604119238830663e-10,16.37300771621458,0.0
business management short course,USA,Phrase match,existing,0.6400000092760446,0.9352330312999998,0.0508153782161985,0.93523294,9.396403177763801e-08,16.372996546813855,0.0
business management short course,USA,Broad match,existing,0.9600000139140668,1.3923752021000004,0.2665294121906376,1.3923751,9.052010541132917e-08,4.682410124386736,0.06460482
clickup,USA,Broad match,existing searches,0.7599999713377099,0.8251736561500002,0.1794677178107667,0.8251736,3.974069839873806e-08,5.505168142722939,0.06460476
cm2 certification,USA,Phrase match,existing searches,0.9600000139140668,0.8564255862399996,0.2665293841525973,0.85642546,1.220867098528089e-07,4.682410616961332,0.0646047
cm2 certification,USA,Broad match,existing searches,0.9600000139140668,0.9535728051500002,0.2665292575196901,0.9535727,1.146630922432835e-07,4.682412841659943,0.06460476
complex problem solving,USA,Phrase match,existing searches,0.9600000139140668,1.1247160692699998,0.2679454346188157,1.1247159,1.450069992969816e-07,4.657664796057136,0.06460476
complex problem solving,USA,Broad match,existing searches,0.7599999713377099,1.2229117158700002,0.1794679168511403,1.2229116,1.1957178247534728e-07,5.505162037170798,0.06460476
complex problem solving skills,USA,Broad match,existing searches,0.9600000139140668,1.0643906857700005,0.2679454352588308,1.0643905,1.4564701444896857e-07,4.657664784931827,0.06460476
computer architecture course,USA,Broad match,existing searches,0.9600000139140668,1.4331860113700003,0.2388208675940604,1.433186,-4.2859735982503366e-08,5.225674082256475,0.01185751
cornell systems thinking,USA,Broad match,existing searches,0.7599999713377099,0.8825452870200001,0.1794677323172413,0.88254523,5.424717297586312e-08,5.505167697737197,0.01185751
cornell university systems thinking,USA,Phrase match,existing searches,0.75999997133771,0.8084549735499998,0.1794678996516844,0.8084549,1.023723265047849e-07,5.505162564762595,0.011857629
cornell university systems thinking,USA,Broad match,existing searches,0.75999997133771,0.96035693956,0.1794677860794702,0.96035683,1.080094018668376e-07,5.505166048582816,0.01185751
cours architecture,USA,Broad match,existing searches,0.7599999713377099,0.9219347289500004,0.1794678023752932,0.9219346,1.243052248911525e-07,5.505165548709243,0.01185751
cpim certification,A,Phrase match,existing searches,13.409999916719846,10.810923833840002,9.976468224518408,10.810924,2.5748502174849364e-07,1.747411959764683,3.9066114
critical systems thinking,USA,Phrase match,existing searches,0.7599999713377099,1.0420123805499992,0.1794676651454887,1.0420122,1.6588935469741273e-07,5.505169758229612,0.011857629
critical systems thinking,USA,Broad match,existing searches,0.9600000139140668,1.1390290704600003,0.2679453936449674,1.1390288,2.828470853089016e-07,4.657665508300956,0.01185751
critical systems thinking and the management of complexity,USA,Phrase match,existing searches,0.75999997133771,0.8828426669199996,0.1794678042491011,0.88284266,6.969743227003278e-09,5.505165491230284,0.011857629
critical systems thinking and the management of complexity,USA,Broad match,existing searches,0.9600000139140668,1.12322230393,0.2679453616768872,1.1232221,1.9127436035049072e-07,4.6576660639986684,0.01185751
critical thinking and problem solving,USA,Phrase match,existing,0.9600000139140668,1.20697730828,0.2679452900953381,1.2069771,1.7929745599332136e-07,4.657667308293546,0.06460476
critical thinking and problem solving,USA,Broad match,existing,0.7599999713377099,1.07721619948,0.1794677291736035,1.077216,1.7031282473212173e-07,5.505167794168201,0.06460476
design patterns certification,A,Phrase match,existing searches,13.409999916719848,11.00506824196,10.51677226961274,11.005068,4.166426172957928e-07,1.65763786120071,4.244766
design patterns certification,A,Broad match,existing searches,15.92000046665516,11.72965440317,11.030573041876208,11.729654,9.10362114581176e-08,1.87623984067572,5.3250966
design patterns certification,B,Phrase match,existing searches,27.83999879058016,79.44044995667001,78.66016126038095,79.44044,1.2639775476941397e-05,0.4601058254629229,44.516533
design patterns certification,B,Broad match,existing searches,13.409999916719846,37.96890477393001,36.97783068869441,37.968903,2.186039381513183e-06,0.4714446349895198,9.630436
design thinking for software development,USA,Exact match,existing searches,0.9600000139140668,0.6230745532499995,0.3035983064161982,0.6230745,8.129946849066982e-08,4.1106949271891615,0.011857629
design thinking for software development,USA,Phrase match,existing searches,0.7599999713377099,0.5546751227199999,0.265935799103972,0.55467504,8.009075791459709e-08,3.7151822585298033,0.011857629
design thinking for software development,USA,Broad match,existing searches,0.9600000139140668,0.7950547597300001,0.3544134757410474,0.7950546,1.451860852652587e-07,3.5213108516227507,0.01185751
design thinking ibm,USA,Phrase match,existing searches,0.7599999713377099,0.8665563663599996,0.179467817222884,0.86655635,1.9943526163856973e-08,5.505165093260201,0.011857629
design thinking ibm,USA,Broad match,existing searches,0.7599999713377099,0.96863587566,0.179467756229458,0.9686358,7.815938962707494e-08,5.505166964230713,0.011857748
designing complex systems,USA,Broad match,existing searches,0.7599999713377099,1.0929306425100005,0.1794676460271511,1.0929306,8.716637234229554e-08,5.505170344684587,0.01185751
digiskills,USA,Broad match,existing searches,0.75999997133771,0.91780499065,0.1794677718885557,0.9178049,9.381848742329169e-08,5.505166483888497,0.0
dynamic models,USA,Phrase match,existing,0.6400000092760446,0.6156202005699998,0.0508152889565354,0.61562014,6.430901344778306e-08,16.37302530682262,0.0
dynamic models,USA,Broad match,existing,0.75999997133771,0.8970209755700003,0.2260077395241628,0.8970209,9.916237697638053e-08,4.371531544977886,0.0
free online construction courses with certificates,USA,Broad match,existing searches,0.7599999713377099,1.0175334665300009,0.1780516955377216,1.0175337,-1.9340499690656546e-07,5.548950038106812,0.06460482
free online mba courses with certificates,USA,Broad match,existing searches,0.9600000139140668,1.2584708825200002,0.2665293112843434,1.258471,-1.2959547834867638e-07,4.682411897117289,0.0
free software development certifications,USA,Broad match,existing searches,0.9600000139140668,1.08723945567,0.2665292734800586,1.0872394,7.101881593918338e-08,4.682412561266598,0.011857629
freecodecamp full stack certification,USA,Phrase match,existing searches,0.7599999713377099,0.9620175740399998,0.1780516884008091,0.9620175,9.748131446496445e-08,5.548950260527455,0.011857569
freecodecamp full stack certification,USA,Broad match,existing searches,0.6400000092760446,0.93192835785,0.0508152458771911,0.9319282,1.404389586845412e-07,16.373039187286686,0.0
google coursera free courses with certificate,A,Phrase match,existing searches,0.6400000092760436,1.1205715524040003,0.0508150445304653,1.1205715,5.830152249863829e-08,16.37310406291281,0.0
grokking system design,USA,Phrase match,existing searches,0.9600000139140668,1.1994975681299995,0.2167090053553415,1.1994976,-1.2398259530144172e-08,5.7588747456153,0.011857629
grow google certificates cybersecurity,B,Exact match,existing searches,13.409999916719846,37.21269976668,36.12848484091401,37.212696,3.691240550551811e-06,0.4825278438467381,7.9488506
