Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
3d prototyping,USA,Broad match,existing,0.5500000034405114,0.4005949444300001,0.0776495284563368,0.40059492,2.4510032503588522e-08,9.208040521131013,0.0
an introduction to general systems thinking,USA,Broad match,existing searches,0.7600000061288058,1.21036931529,0.2627162600989601,1.2103693,-3.3236000840375375e-08,3.760711299693773,0.01185751
asana workflow specialist certification,B,Exact match,existing searches,13.40999956141189,34.73715038104,33.81260300679149,34.737156,-5.533266644874857e-06,0.515576970703318,7.270681
asana workflow specialist certification,B,Phrase match,existing searches,0.0600035292186902,0.9374423552400004,1.1214078776689008e-07,0.93744224,1.1214078776689008e-07,0.0,0.0
berkeley cto program,USA,Broad match,existing searches,0.5299999823025391,0.5680283129800002,0.078478765546147,0.56802833,-1.7822917253162984e-08,8.779444633187508,0.0
business dynamics,USA,Broad match,existing searches,0.7600000061288352,0.8884001936187499,0.2125877107848875,0.8884003,-1.2261965343096648e-07,4.647493518415182,0.0
capm,USA,Broad match,existing searches,0.429999996503817,0.8735576907900005,0.043597225358787,0.8735578,-1.1522501419669597e-07,12.821916781506737,0.0
carnegie mellon software architecture certification,USA,Broad match,existing,0.760000006128835,1.06517521658,0.3041108063703444,1.0651753,-7.829609849352438e-08,3.248815850247376,0.011857629
cmu software architecture,USA,Broad match,existing,0.5500000034405146,1.24679592299,0.1713751857234595,1.246796,-8.893474356952424e-08,4.172132630837423,0.0
codedamn courses,USA,Exact match,existing searches,0.760000006128835,0.7915140454699999,0.2398373548915392,0.7915143,-2.3198819099068402e-07,4.119458407195515,0.06460482
codedamn courses,USA,Phrase match,existing searches,0.5500000034405117,0.6914445115700003,0.1268729521408316,0.69144475,-2.430305245937348e-07,5.6355589777638375,0.0
codedamn courses,USA,Broad match,existing searches,0.9599999788062984,0.9612006059700008,0.3917071333938593,0.96120083,-2.2735061699918901e-07,3.1860537275264047,0.06460476
