Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,Bid,t_Clicks_OptCost
360 learning,USA,Exact match,existing searches,1.1,0.924576248876,0.3892754576124196,0.92457616,8.558406883185654e-08,3.67349128242185,0.06460482
360 learning,USA,Phrase match,existing searches,1.1,0.9245762488760004,0.38927545761242,0.92457616,8.558406916492346e-08,3.673491282421847,0.06460482
360 learning,USA,Broad match,existing searches,1.1,0.90217031252,0.3892754436692921,0.9021703,1.20362965150278e-08,3.673491413999524,0.06460464
certificate in design thinking,B,Phrase match,existing searches,20.68999948672201,56.2211429059,55.176690715500825,56.221138,4.905411714162256e-06,0.4874703245873065,15.388014
certificate in design thinking,B,Broad match,existing searches,20.68999948672201,56.60698103643,55.247604248290656,56.60698,1.666312812176329e-06,0.4868446279020469,13.694481
complex problem solving,USA,Phrase match,existing searches,1.1,1.2127241451659996,0.3892754871764976,1.2127241,5.554350201997239e-08,3.6734910034333534,0.06460476
complex problem solving,USA,Broad match,existing searches,1.1,1.1915256823700004,0.3892755355041557,1.1915257,-1.5338129433217773e-08,3.673490547377937,0.06460476
construction management certificate,USA,Exact match,existing searches,1.1,0.6137168632000001,0.3892755136936219,0.6137169,-3.7148663256658665e-08,3.673490753198202,0.06460476
construction management certificate,USA,Phrase match,existing searches,1.1,0.7400833112000005,0.3892754656075017,0.7400833,3.3974506097322894e-08,3.6734912069743415,0.06460476
construction management certificate,USA,Broad match,existing searches,1.1,0.9557956019200006,0.3892755070484796,0.95579565,-4.379380558194868e-08,3.6734908159066655,0.06460482
course on systems thinking,USA,Broad match,existing searches,0.99000002186874,1.4787721168900003,0.4376602899933328,1.478772,7.27081765905524e-08,2.9406369685697733,0.01185751
courses on systems thinking,USA,Broad match,existing searches,0.990000021868738,1.4787721168900003,0.4376602899933328,1.478772,7.27081765905524e-08,2.9406369685697675,0.01185751
dit course,A,Broad match,existing searches,0.8100000406884625,1.32337164167,0.2014264989240284,1.3233719,-2.455370311515992e-07,5.227713625167854,0.0
donella meadows systems thinking pdf,A,Phrase match,existing searches,0.8100000406884625,1.128175773056,0.2014265436248477,1.1281761,-3.20045501434052e-07,5.227712465027398,0.06460476
google management project certificate,USA,Broad match,existing searches,6.050000198408312,3.4836397647200013,2.994567888909378,3.4836402,-4.292192077315349e-07,2.6264224254388973,0.6174231
