Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,Opt_Purch,Act_Purch,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Purch_Region_B,Act_Purch_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Purch_Region_A,Act_Purch_Region_A,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Purch_Region_USA,Act_Purch_Region_USA,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Purch_Origin_new,Act_Purch_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Purch_Origin_existing,Act_Purch_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches,Opt_Purch_Origin_existing searches,Act_Purch_Origin_existing searches
2025-12-11,362,331.19266,128.63017,303.73520971184405,218,362.9099999999995,227.73,15.850991897773659,5.905321260982851,0.22481764871664617,0.08119379268772382,30,35,8.495942577910752,0.6333333333333333,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.146763801574707,0.9292976260185242,-0.0008957933526011,0.0450047790900081,12.52,0.0,5.6091986,0.0,0.2238890202930643,0.0,0.0015382417579189538,0.0450047790902337,29.160000000000004,0.0,12.177794,0.0,0.37644086303377594,0.0,0.004413843932640902,362.8199904418193,186.05,331.1927,110.84318,15.850991897773659,5.304991377656011,0.22481764871664617,0.07524170699716397,151.45499992355826,0.0,135.16072,0.0,6.468836794849515,0.0,0.09174874907065327,0.0,121.735002720339,227.73,116.08807,128.63017,5.556014225021233,5.905321260982851,0.07880201203566023,0.08119379268772382,89.71999735610227,0.0,79.943886,0.0,3.8261412430482973,0.0,0.05426689278925949,0.0
2025-12-12,362,269.81445,106.50841,346.19808268128554,242,362.85998918510825,240.51999999999995,12.913408948479013,4.681105217385285,0.18315334809560477,0.06042202382395331,115,39,0.08753292097071982,0.8347826086956521,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.390047073364258,0.9252530932426452,-0.0002720318935578,0.0,20.720000000000002,0.0,16.015427,0.0,0.6392496421981751,0.0,0.004391999625871983,0.0,47.64,0.0,17.061836,0.0,0.5274166746780171,0.0,0.006184065328987235,362.85998918510825,172.15999999999997,269.81445,73.431145,12.913408948479013,3.514438900509093,0.18315334809560477,0.04984595886909409,154.0199939140757,0.0,106.85242,0.0,5.113992589496101,0.0,0.07253273466667716,0.0,122.69999661130362,240.51999999999995,104.35283,106.50841,4.994361101971409,4.681105217385285,0.07083597840617122,0.06042202382395331,86.13999865972887,0.0,58.609188,0.0,2.805055622156889,0.0,0.03978464020168321,0.0
2025-12-13,362,291.77356,225.3746,312.44953798224867,325,362.9099929143091,450.57,13.962306909166184,10.394328576166135,0.1980207657062816,0.14075719698537265,84,34,0.3096320856701376,0.7976190476190477,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.300296306610107,0.926787793636322,-0.000289119015575,0.0,22.490000000000002,0.0,19.157824,0.0,0.7646772163016059,0.0,0.0052537566331062845,0.7799999790716005,38.379999999999995,0.12243366,14.157975,0.0037846779315475554,0.4376522895483812,4.437610091139934e-05,0.005131560073636847,362.1299929352375,389.7,291.65112,192.0588,13.958522231234637,9.191999070316148,0.1979763896053702,0.1303718802786295,169.29999380467797,0.0,137.66335,0.0,6.588613975383399,0.0,0.09344757172296433,0.0,88.16000106409689,450.57,83.3578,225.3746,3.9895321188299007,10.394328576166135,0.05658429681998977,0.14075719698537265,105.4499980455343,0.0,70.75244,0.0,3.384159719516724,0.0,0.047988881626547,0.0
2025-12-14,362,289.04532,237.32195,325.1644552369386,353,362.9099999999973,524.29,13.8338060942037,11.056096749448196,0.1962075167887576,0.15189564626812438,68,39,3.4756449255502733,0.7205882352941176,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.4082770347595215,0.9254371523857116,-0.0001415352637306,0.0,17.79,0.0,13.89307,0.0,0.5545365958565419,0.0,0.0038099740082126053,0.0,32.760000000000005,0.0,11.318042,0.0,0.3498640698985543,0.0,0.0041022257512788405,362.9099999999973,473.74000000000007,289.04532,212.11082,13.8338060942037,10.1516960836931,0.1962075167887576,0.14398344650863293,111.96000223147891,0.0,102.64294,0.0,4.912525083106826,0.0,0.06967528250397656,0.0,86.16999891099945,524.29,82.23122,237.32195,3.9356140207767147,11.056096749448196,0.05581956612643025,0.15189564626812438,164.7799988575189,0.0,104.17117,0.0,4.985667720610935,0.0,0.07071267851620451,0.0
2025-12-15,362,251.5795,192.36325,303.0096645411752,314,362.8700075029268,381.4199999999999,12.040679342082349,8.842366577610784,0.17077525722653683,0.11980649007326222,109,38,1.0955202949773413,0.8348623853211009,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.408682823181152,0.926100730895996,-0.0001094567118079,0.0,19.720000000000002,0.0,15.506592,0.0,0.6189397699225304,0.0,0.004252459537700159,0.0,36.919999999999995,0.0,14.219282,0.0,0.43954738489856227,0.0,0.005153780443247525,362.8700075029268,324.78,251.5795,162.63737,12.040679342082349,7.783879422789692,0.17077525722653683,0.11040025009231454,178.0600055493938,0.0,133.92938,0.0,6.409905250640445,0.0,0.09091291171171896,0.0,51.76000046079917,381.4199999999999,35.58143,192.36325,1.7029391279780075,8.842366577610784,0.02415311124557224,0.11980649007326222,133.05000149273377,0.0,82.06869,0.0,3.9278349634638987,0.0,0.05570923426924564,0.0
2025-12-16,362,241.33801,200.36053,338.6422337070335,310,362.910000000001,367.58000000000004,11.550519129680678,9.243131815340115,0.1638232212178582,0.12575037732220315,31,38,1.149301625645403,0.8387096774193549,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.523705959320068,0.92462819814682,-0.0006478074192251,0.0,17.349999999999998,0.0,14.808055,0.0,0.5910578991592624,0.0,0.0040608956198232675,0.0,32.71,0.0,13.484007,0.0,0.41681856335609224,0.0,0.004887280493553413,362.910000000001,317.52,241.33801,172.06848,11.550519129680678,8.235255352824762,0.1638232212178582,0.11680220120882646,24.689997741337944,0.0,14.710514,0.0,0.7040501474104879,0.0,0.0099856778515965,0.0,137.38000136513074,367.58000000000004,120.6592,200.36053,5.774789622727985,9.243131815340115,0.081904945330099,0.12575037732220315,200.84000089353225,0.0,105.96831,0.0,5.071678811824126,0.0,0.07193259026777248,0.0
2025-12-17,362,259.67795,183.26677,358.9654024433528,295,362.9000025395826,335.03000000000003,12.428272406304046,8.465967451457233,0.17627256376225214,0.11532987132500452,34,35,2.7108019730061823,0.6470588235294118,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.47996997833252,0.926025927066803,-0.0009807165583752,0.0,17.66,0.0,13.174626,0.0,0.5258601829435045,0.0,0.0036129511450439687,0.0,28.500000000000004,0.0,11.83364,0.0,0.3658023099831582,0.0,0.004289104783824493,362.9000025395826,288.87,259.67795,158.2585,12.428272406304046,7.574304958530572,0.17627256376225214,0.10742781539613606,155.46000156234155,0.0,134.1979,0.0,6.422756907661749,0.0,0.0910951892204248,0.0,28.56000037550574,335.03000000000003,26.851315,183.26677,1.2851129386221631,8.465967451457233,0.018227002515656694,0.11532987132500452,178.88000060173525,0.0,98.62871,0.0,4.720403472883599,0.0,0.06695038497348774,0.0
2025-12-18,362,213.52507,156.55954,357.42204330990734,266,362.9100000422537,320.42999999999995,10.219381623396796,7.143168194183359,0.14494344345938776,0.09761638522667307,57,37,0.6962856268987369,0.7719298245614035,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.458483695983887,0.9269909858703612,-0.0010070076025579,0.0,9.31,0.0,8.304961,0.0,0.33148935705631544,0.0,0.0022775157560753624,0.0,47.44,0.0,16.747124,0.0,0.5176882591226725,0.0,0.006069997723182936,362.9100000422537,263.68,213.52507,131.50745,10.219381623396796,6.2939905780043715,0.14494344345938776,0.08926887174741477,225.2700031642486,0.0,134.28343,0.0,6.426850187443794,0.0,0.09115324499018818,0.0,69.59999626484154,320.42999999999995,41.029484,156.55954,1.963684884120784,7.143168194183359,0.027851318158232163,0.09761638522667307,68.04000061316357,0.0,38.21216,0.0,1.828846734404911,0.0,0.025938882900430827,0.0
2025-12-19,362,236.06671,127.44395,344.8254580391066,219,361.2199960952246,255.50000000000003,11.296058279377645,5.897535447398268,0.16013429855180436,0.0816610839948581,142,39,2.2349812004554073,0.9577464788732394,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.508406162261963,0.9264522194862366,-0.0006000719931016,0.7799999970110236,9.21,0.2735901,4.211776,0.010920243947965515,0.16811142290764297,7.50281332484917e-05,0.0011550187247289514,0.9000000267520871,31.09,0.0,9.942547,0.0,0.3073447620718939,0.0,0.003603678416756453,359.53999607146153,215.20000000000002,235.79312,113.28963,11.285138035429679,5.422079262418731,0.16005927041855586,0.0769023868533727,161.00999860299237,0.0,123.724884,0.0,5.921514167636097,0.0,0.08398596760353128,0.0,41.55999905221967,255.50000000000003,31.410097,127.44395,1.5011239353427486,5.897535447398268,0.02121087200780736,0.0816610839948581,158.64999844001264,0.0,80.93175,0.0,3.873420632830534,0.0,0.05493746541412426,0.0
2025-12-20,362,298.03418,262.9592,335.97324126809866,351,362.90999999999883,456.1700000000001,14.264014546186575,11.981982059873973,0.20230924551693916,0.1584646935701606,35,39,0.7975795764879207,0.6,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.597765922546387,0.925180435180664,-0.0002406360116377,0.0,33.75,0.0,34.2357,0.0,1.3665050005005988,0.0,0.009388647337076221,0.0,42.73,0.0,19.548073,0.0,0.6042713934056164,0.0,0.007085202180116494,362.90999999999883,379.69,298.03418,209.17542,14.264014546186575,10.011205665967758,0.20230924551693916,0.14199084405296789,122.95999483264302,0.0,101.93285,0.0,4.878540636845038,0.0,0.06919327460498914,0.0,96.18999838612184,456.1700000000001,90.53026,262.9592,4.332808582934971,11.981982059873973,0.061453052543138285,0.1584646935701606,143.76000678123393,0.0,105.57103,0.0,5.052664961261182,0.0,0.07166291318988491,0.0
2025-12-21,362,63.57355,186.37947,595.6967576346748,270,362.91000000001895,340.28000000000003,3.042651708517156,8.615504224443006,0.043154510921716495,0.11679310295882528,463,37,0.5930273576118903,0.9697624190064795,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.547301292419434,0.9265669584274292,-0.0004989511384088,0.0,19.46,0.0,15.7509,0.0,0.6286911351375407,0.0,0.004319456825690489,0.0,25.719999999999995,0.0,10.592704,0.0,0.3274424009672089,0.0,0.0038393272269934406,362.91000000001895,295.09999999999997,63.57355,160.03587,3.042651708517156,7.659370688338257,0.043154510921716495,0.10863431890614135,37.600000107999136,0.0,18.613758,0.0,0.8908607179878769,0.0,0.01263524789134414,0.0,7.690010002059098,340.28000000000003,0.12243366,186.37947,0.005859716232143436,8.615504224443006,8.310947566898209e-05,0.11679310295882528,317.6199898899608,0.0,44.837364,0.0,2.1459311373676155,0.0,0.030436151612605815,0.0
2025-12-22,362,270.30347,195.05719,296.717601769173,297,362.750001812088,351.6900000000001,12.92479525345822,8.9585046934405,0.18311087008158788,0.12211118765439911,41,37,22.10147299671615,0.7073170731707317,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.592247009277344,0.9262242317199708,1.2134221797245386e-05,1.1399999997990722,18.58,0.58570015,12.717029,0.02337799813830683,0.5075953821475878,0.0001606198147002617,0.003487461832314055,1.3700000116375437,43.400000000000006,0.43454385,16.28205,0.013432649808265942,0.5033118424553613,0.0001575004885964914,0.005901431380600634,360.24000180065144,289.71000000000004,269.28323,166.0581,12.887984605511646,7.947597468837549,0.18279274977829113,0.11272229444148442,56.010001269417394,0.0,43.352196,0.0,2.074850658433452,0.0,0.02942800358964984,0.0,196.92999932012106,351.6900000000001,159.72919,195.05719,7.632673790092835,8.9585046934405,0.10805169953947126,0.12211118765439911,109.81000122254962,0.0,67.22209,0.0,3.2172719003680905,0.0,0.04563118248924729,0.0
2025-12-23,362,276.3186,183.02435,359.75865546818346,275,362.81999991844174,323.91,13.224701232749238,8.482216057231811,0.18756846608094013,0.11594490348675461,82,41,1.3678554941272651,0.8048780487804879,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.734172821044922,0.924262523651123,-0.0005347419798071,0.0,15.440000000000003,0.0,12.161139,0.0,0.4854072035509432,0.0,0.0033350167378433833,0.0,31.919999999999998,0.0,10.665501,0.0,0.3296927014053486,0.0,0.0038657124468536213,362.81999991844174,276.55,276.3186,160.19772,13.224701232749238,7.66711615227552,0.18756846608094013,0.1087441743020576,104.77000042865313,0.0,89.73411,0.0,4.294704566423316,0.0,0.06091261599165572,0.0,121.64999909611632,323.91,107.201065,183.02435,5.130678638220462,8.482216057231811,0.07276939608602398,0.11594490348675461,136.4000003936723,0.0,79.38344,0.0,3.7993176629600747,0.0,0.053886448824333626,0.0
2025-12-24,362,178.41483,170.92743,368.55762587699394,294,362.9099999676911,353.90999999999997,8.538993509340223,7.942355906656006,0.1211101775559045,0.10831650239272851,43,36,1.6697144283081709,0.9069767441860465,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",4.475197792053223,0.9287696480751038,-0.0009617794235231,0.0,19.11,0.0,12.733848,0.0,0.5082666299926047,0.0,0.003492073677342304,0.0,25.22,0.0,8.089861,0.0,0.25007434617880586,0.0,0.0029321714085312413,362.9099999676911,309.58000000000004,178.41483,150.10373,8.538993509340223,7.1840149304845955,0.1211101775559045,0.10189225730685497,102.60000027203166,0.0,50.188988,0.0,2.402061638398425,0.0,0.03406889947959898,0.0,83.38000067197987,353.90999999999997,33.2747,170.92743,1.592538333249941,7.942355906656006,0.022587275665863243,0.10831650239272851,176.92999902367964,0.0,94.95116,0.0,4.544393902837242,0.0,0.06445400758936912,0.0
