Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
362,242.53661290322586,11.486091649787959,362.82935407865943,0.05486051492542909,11.588508559733341,0.5501437795796813,0.16410944942660116,0.007815597719928997,0.6684591810910792,100.90322580645162,22.019217161023732,0.31160437889328024,0.25806836661097093,0.36242266434614,0.42277746548665807,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.11534442553914633,0.003990183134743271,0.5313377228391793,36.87096774193548,0.40624674816596545
