Location,Region,Opt_Conversions,Act_Conversions,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alberta, Canada",USA,0.0,0.0,0.006889656000603683,0.012905169037284319,0.011565210276831083,0.021892523900135262
Australia,A,0.07685508540521745,0.007881103715630973,2.635031499607455,0.2702092702502048,4.396061922840093,0.665603495357728
Austria,B,0.0,0.0,0.32244917461202804,0.02369255667978857,0.1591785254295463,0.02557567917205692
Belgium,A,0.15371017081043487,0.015762207431261947,3.326727268254412,0.3411392036908836,5.5500281775856175,0.8403244128891316
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0
"British Columbia, Canada",USA,0.0,0.0,0.03215172800281719,0.06022412217399349,0.053970981291878384,0.10216511153396456
Canada,A,0.16468946872546594,0.0168880793906378,3.9415679514961512,0.40418803341593135,6.575775959581639,0.9956318951392682
Chile,B,0.1934695047672168,0.01421553400787314,4.4712952212867885,0.3285367859597348,2.207275552623042,0.35464941785252263
China,B,0.2579593396896224,0.018954045343830855,10.941775325168152,0.8039674233341588,5.401457962909271,0.8678680465717983
Colombia,B,0.4299322328160373,0.03159007557305142,10.554836315633716,0.7755363553184124,5.2104437323938155,0.8371772315653299
Denmark,A,0.01097929791503106,0.0011258719593758534,2.4044662433918025,0.2465659591033119,4.0114065045915845,0.6073631895139268
Egypt,B,9.962604664929625,0.7320210262165341,214.29972144715381,15.746073169387481,105.79004800047646,16.997596377749026
France,A,0.3293789374509319,0.0337761587812756,11.023215106691186,1.1303754472133567,18.390192377214387,2.784441288913162
Germany,A,0.3842754270260872,0.03940551857815487,11.407490533717274,1.1697809657915117,19.0312847409619,2.881508465319498
Hong Kong,B,0.08598644656320747,0.0063180151146102845,3.396464639246695,0.24956159702710626,1.6766804678578877,0.2693971539456662
Hungary,B,0.0,0.0,2.622586620177828,0.1926994609956137,1.2946520068269767,0.20801552393272962
India,C,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,A,0.0,0.0,0.51602700200646,0.052915982090665115,0.8608954598895182,0.13034735117422175
Israel,A,0.6038613853267084,0.06192295776567193,12.285834366919758,1.2598507225415798,20.496638715241932,3.103376297105407
Italy,A,0.07685508540521743,0.007881103715630973,1.7347290705749079,0.17788776958138483,2.894074099203061,0.4381889677771709
Japan,A,0.1317515749803727,0.013510463512510238,3.3706444599145358,0.34564269152838695,5.623295876299618,0.8514178044784271
"Manitoba, Canada",USA,0.0,0.0,0.004593104000402456,0.008603446024856213,0.007710140184554055,0.014595015933423508
Mexico,A,0.7136543644770191,0.07318167735943047,32.2681565722763,3.308937688605633,53.83344163011264,8.150869470234845
Netherlands,A,0.06587578749018637,0.00675523175625512,0.9881368123527956,0.1013284763438268,1.6485232210650347,0.24960131075914802
Norway,A,0.0,0.0,0.3293789374509319,0.0337761587812756,0.5495077403550116,0.083200436919716
"Ontario, Canada",USA,0.009186208000804911,0.017206892049712427,0.13779312001207367,0.2581033807456864,0.23130420553662165,0.43785047800270527
Poland,B,0.02149661164080187,0.0015795037786525711,1.4402729799337253,0.10582675316972227,0.7109974135853069,0.11423803363518759
Portugal,B,0.021496611640801865,0.001579503778652571,1.1393204169624989,0.08371370026858627,0.5624307898510635,0.09036739974126778
"Quebec, Canada",USA,0.0,0.0,0.05052414400442701,0.09463790627341834,0.08481154203009461,0.1605451752676586
Romania,B,0.17197289312641495,0.012636030229220569,4.729254560976411,0.3474908313035657,2.334618372966679,0.3751099611901682
Saudi Arabia,B,0.10748305820400934,0.007897518893262855,7.115378453105418,0.522815750734001,3.512539461145322,0.5643699870633894
Singapore,B,0.27945595133042433,0.020533549122483424,3.3319748043242896,0.24482308569114852,1.6448447627719784,0.26428201811125485
South Africa,B,0.8598644656320746,0.06318015114610284,23.216340572066017,1.705864080944777,11.460853830927334,1.8414489003880983
Spain,A,0.3732961291110561,0.038279646618779015,12.165062089854416,1.2474661309884456,20.29515254377843,3.0728694702348442
Sweden,A,0.0,0.0,0.34035823536596294,0.03490203074065146,0.567824665033512,0.08597378481703988
Switzerland,A,0.021958595830062124,0.0022517439187517067,0.7356129603070811,0.07543342127818217,1.2272339534595258,0.18581430912069907
Taiwan,B,0.02149661164080187,0.001579503778652571,2.923539183149054,0.21481251389674966,1.4432186305612198,0.2318861578266494
Turkiye,B,0.7014344378393649,0.05153920829743339,36.73770929413039,2.699371957717244,18.135739997272974,2.9139223803363516
United Arab Emirates,B,0.15047628148561307,0.011056526450567998,5.094696958870043,0.37434239554065935,2.5150207017868316,0.4040957309184994
United Kingdom,A,0.0,0.0,1.043033301927951,0.10695783614070607,1.7401078444575369,0.26346805024576736
United States,USA,4.785141678659281,8.96315610315545,99.94134994475702,187.20238205484634,167.7649402757117,317.5729516953621
