Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
a1wizard,USA,Phrase match,existing searches,1.349999968054345,2.5323993106659994,1.263519420224105,2.5323997,-3.437224282976104e-07,0.62232757
a1wizard,USA,Broad match,existing searches,1.3499999680543553,2.734771049366,1.275445378170016,2.7347713,-2.023124667793752e-07,0.62232757
ai and data management,USA,Phrase match,existing searches,1.34999996805435,2.287293569136,1.3190910974029069,2.287294,-3.418442244829123e-07,0.77398455
ai and data management,USA,Broad match,existing searches,1.3499999680543495,2.565129659636,1.331016800863722,2.56513,-3.357100695211557e-07,0.7739848
ai and machine learning for coders,USA,Phrase match,existing searches,1.3499999680543495,2.380223859366,1.4431959281526208,2.380224,-1.3012069466356024e-07,0.7451315
ai and machine learning for coders,USA,Broad match,existing searches,1.3499999680543509,2.562223017666,1.4551215772363126,2.5622232,-1.783636629504315e-07,0.7451315
ai learning,USA,Broad match,existing,1.3499999680543509,2.9981355184400003,1.254304360755674,2.9981353,1.901471535781241e-07,0.7451314
ai required skills,USA,Broad match,existing searches,1.3499999680543486,2.609508538036,1.2754453656956066,2.6095088,-2.147868762847338e-07,0.8221806
ai transformation playbook,USA,Phrase match,existing searches,1.349999968054347,2.416306413036,1.2635195621067394,2.4163067,-3.210490833183144e-07,0.6254959
ai transformation playbook,USA,Broad match,existing searches,1.3499999680543464,2.7908435704359995,1.2754454257140146,2.7908437,-1.5476846826345536e-07,0.6254964
algorithm and data structures,USA,Broad match,existing searches,1.3499999680543484,2.83190745444,1.2754455241650366,2.8319075,-5.6317446261999755e-08,0.6705235
alphago,USA,Phrase match,existing searches,1.34999996805435,2.52466244881,1.242378189013857,2.5246627,-2.842680033587897e-07,0.62232745
alphago,USA,Broad match,existing searches,1.3499999680543482,2.7270341875099997,1.2543040277504778,2.7270343,-1.4285804272873293e-07,0.6223273
analyticsvidhya review,USA,Phrase match,existing searches,1.3499999680543493,2.3925677977099995,1.3271798334613425,2.392568,-3.137096782346305e-07,0.7451315
analyticsvidhya review,USA,Broad match,existing searches,1.3499999680543435,2.54705045751,1.3879175000515036,2.5470507,-2.5698279815244973e-07,0.7451315
andrew machine learning,USA,Phrase match,existing searches,1.3499999680543495,2.386862604209999,1.242378084251503,2.386863,-3.890303572617882e-07,0.6969354
andrew machine learning,USA,Broad match,existing searches,1.3499999680543493,2.49253327601,1.254303762841665,2.4925337,-4.077668558366554e-07,0.69693565
andrewng,USA,Phrase match,existing searches,1.3499999680543495,2.223728354509999,1.3190911369883316,2.2237287,-3.0225879976697456e-07,0.74513173
andrewng,USA,Broad match,existing searches,1.3499999680543446,2.3293990263099995,1.3310167559738484,2.3293993,-3.209952983418418e-07,0.74513125
app deep learning,USA,Broad match,existing searches,1.0999999647266026,1.29136573364,0.8864045052693335,1.2913663,-6.05089858440877e-07,0.19831961
apple ai,USA,Phrase match,existing searches,1.3499999680543473,2.2387082340659994,1.329039073223104,2.2387083,-2.3609171506677743e-08,0.89678824
apple ai,USA,Broad match,existing searches,1.349999968054349,2.516544324566,1.34096477668392,2.5165443,-1.74750156567427e-08,0.8967887
artificial intelligence a modern approach,USA,Phrase match,existing searches,1.3499999680543493,2.11069359201,1.4431959571223043,2.110694,-3.395695902241869e-07,0.74513173
artificial intelligence a modern approach,USA,Broad match,existing searches,1.3499999680543482,2.4648581690099998,1.4551215118673602,2.4648585,-3.629419049744343e-07,0.74513185
artificial intelligence in medical devices,USA,Phrase match,existing searches,1.3499999680543429,2.527226859866,1.360796982584811,2.527227,-6.503024030379835e-08,0.7451315
artificial intelligence in medical devices,USA,Broad match,existing searches,1.3499999680543495,2.6444153061660005,1.212075041845627,2.6444154,-7.240455612844698e-08,0.74513125
automl python,USA,Broad match,existing searches,1.3499999680543495,2.70586949221,1.2120751701961452,2.7058697,-1.82472617016316e-07,0.7451314
aws training,USA,Phrase match,existing searches,1.3499999680543473,2.0659879507399994,1.3290390433646635,2.0659883,-3.514908355484181e-07,0.8221804
aws training,USA,Broad match,existing searches,1.3499999680543553,2.2479871090399994,1.3409646924483551,2.2479875,-3.997338042793786e-07,0.82218075
bayes theorem in machine learning,USA,Phrase match,existing searches,1.3499999680543495,2.305324626266,1.1935661557307211,2.3053253,-6.434330970250812e-07,0.74513125
bayes theorem in machine learning,USA,Broad match,existing searches,1.3499999680543535,2.632836839466,1.254303952960873,2.6328373,-4.560662265618021e-07,0.74513125
best mooc machine learning,USA,Phrase match,existing searches,1.3499999680543495,2.3371403822359995,1.1450515398440315,2.3371406,-1.7791414697043709e-07,0.46619678
big data mit,USA,Phrase match,existing searches,1.3499999680543495,2.417831954609999,1.2702793451663346,2.4178321,-1.8154417569249406e-07,0.74513197
big data mit,USA,Broad match,existing searches,1.349999968054349,2.7444800331099994,1.3310170366271503,2.7444801,-9.9946641185511e-08,0.7451315
course fpga,USA,Phrase match,existing searches,1.34999996805435,3.05030417101,1.2635196413240255,3.0503044,-2.4183179725412174e-07,0.6705234
course fpga,USA,Broad match,existing searches,1.3499999680543495,3.25267590971,1.2754454800606467,3.252676,-1.004218361799758e-07,0.6705235
coursera,USA,Exact match,existing searches,1.0,1.83755722488,0.8240028902394971,1.8375576,-3.293649950553146e-07,0.82534873
coursera,USA,Phrase match,existing searches,1.3499999680543446,2.3111608715399994,1.394383976016928,2.311161,-1.697197662409167e-07,0.89678884
coursera,USA,Broad match,existing searches,1.349999968054321,2.56234459824,1.4551218027535495,2.5623446,4.7153573934366484e-08,0.89678836
coursera ai for everyone,USA,Phrase match,existing searches,1.3499999680543486,2.02405312911,1.28022691861119,2.0240536,-4.4449839853299977e-07,0.8253491
coursera ai for everyone,USA,Broad match,existing searches,1.3499999680543495,2.35070120761,1.3409645504673602,2.3507016,-3.629008649141952e-07,0.8253492
coursera ai for everyone,A,Broad match,existing searches,1.5000000109996336,3.028015590249999,1.7662683492297964,3.0280159,-2.6172448830408257e-07,0.9696152
coursera data science,USA,Phrase match,existing searches,1.3499999680543504,1.6084357742399995,1.0778473857970066,1.6084361,-3.333954983197885e-07,0.46619672
coursera data science certificate,USA,Broad match,existing searches,1.3499999680543522,1.5056308905399995,1.1569770376003938,1.5056314,-5.562983793616638e-07,0.19515097
coursera deep learning,USA,Phrase match,existing searches,1.349999968054342,1.1291499378399994,1.0962394753711369,1.1291505,-5.719942901549757e-07,0.46619672
