Day,k_policy,Hist_MSE,Hist_R2,Hist_Bias,CV_Score,best_params
2025-12-01,100,1.9792135953903198,0.9045120477676392,-0.0001401112409753379,2.798626518249512,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-02,100,2.026463508605957,0.9023297429084778,0.00011930484795851812,2.714774250984192,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-03,100,2.019299030303955,0.9028325080871582,-0.0001478804211574937,2.6615456104278565,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-04,100,1.9314969778060913,0.9072287082672119,-0.00040125201537570825,2.4048017024993897,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-05,100,2.1400084495544434,0.8972918391227722,0.00020341425876318329,2.731357383728027,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-06,100,2.0091066360473633,0.903657078742981,9.979295700713806e-05,2.535317087173462,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-07,100,2.05879807472229,0.9013187289237976,0.00032283363468593707,2.648920202255249,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-09,100,2.1370065212249756,0.898491621017456,-4.825681424890442e-05,2.557162952423096,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-10,100,2.0376813411712646,0.9034659266471863,5.231417224221002e-05,2.59587504863739,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-11,100,2.052755832672119,0.9028133749961853,3.4897659580957304e-05,2.4468547821044924,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-12,100,2.0875723361968994,0.9013152122497559,-3.579530046328159e-05,2.5113540172576903,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-13,100,2.0192172527313232,0.904841959476471,6.433490249845716e-05,2.6456426858901976,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-14,100,2.04032039642334,0.9041138291358948,-0.0002180097512451999,2.5771709442138673,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-17,100,2.0117886066436768,0.9067161679267883,-0.00011103064468047457,2.4790953159332276,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-18,100,2.1079869270324707,0.9023036360740662,-2.7498323773716483e-05,2.5768906116485595,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-19,100,2.0842182636260986,0.9037400484085083,1.42361561112905e-05,2.7635677337646483,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-20,100,2.0468647480010986,0.9055554866790771,0.0001068274101422757,2.6829108715057375,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-21,100,2.0645053386688232,0.9049142599105835,3.251208641184884e-05,2.7638007164001466,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-22,100,2.051727533340454,0.9057192206382751,-5.501551420739971e-05,2.4587839603424073,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-24,100,2.0632572174072266,0.9058182835578918,-3.914463840353889e-05,2.9360901355743407,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-25,100,2.005640745162964,0.9084979891777039,-3.832818954043782e-05,2.57576060295105,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-26,100,2.1359457969665527,0.9027402400970459,0.00012328772944550582,2.6586383819580077,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-28,100,2.046307325363159,0.9072991609573364,-1.934355489742617e-05,2.756429386138916,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-29,100,2.0614748001098633,0.9067699313163757,-0.00029867812329766117,2.666071367263794,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-30,100,2.0468368530273438,0.9076059460639954,-0.00025664119292001194,2.6473116874694824,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-31,100,2.1067941188812256,0.9051403999328613,-1.743154440652439e-05,2.5901694297790527,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
2025-12-16,100,2.1076419353485107,0.9019107222557068,6.189249713517857e-05,2.726333236694336,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}"
