Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
362,277.41767980645153,13.038623885859222,362.8382253855233,0.024066056528592533,11.017935800210196,0.5249450921872185,0.11569377468741555,0.0061263698120163634,0.7645767738823257,112.58064516129032,26.968909785897704,0.500236353023285,0.4389657293610623,0.2953423101119503,0.0030287475674380527,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.11534442553914633,0.003990183134743271,0.5313377228391793,36.87096774193548,0.40624674816596545
