Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.15841161265716483,0.08532289951452145,51.85677,27.930843,151.43000121574997,79.36
B,0.09282245788377684,0.04464238319872188,119.58141,57.511936,49.53000072486833,34.47
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.022799902148421255,0.13635887387563256,6.5454283,39.1461,156.17999805937183,262.06
