Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.12218010697764904,0.0828775538374994,39.99622,27.130348,124.38999944367522,79.72
B,0.1503735928515405,0.04452409119918766,193.72345,57.359543,108.26999687548489,32.46
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.051936332201193446,0.11749495166683357,14.909956,33.730618,124.43500156223499,207.57
