Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
ai certifications,0.8084734,-0.36934572,0.052864455,-0.24287662,-0.21995726,-0.026236871,-0.04872278,-0.21402581,0.10597453,0.06722967,0.041284896,0.0940454,-0.049344536,-0.029004937,-0.0011342856,-0.042996272,-0.02216704,0.018767297,-0.051885333,0.031038161,-0.027851343,0.008281069,-0.010667219,-0.02893903,-5.8666614e-05,0.018682009,0.03851262,-0.0022898116,0.0029603462,0.0074618678,0.002945831,0.0063346373,-0.032071505,-0.033224344,0.013063349,0.050713483,0.001896342,0.03696751,-0.030629702,-0.031822674,-0.004880399,0.027373543,0.014869624,0.0030419815,-0.024095211,0.013046953,0.029105574,0.017375676,-0.006611645,0.010303606
ai certification course,0.86035866,-0.38222668,0.20959175,-0.10715345,-0.07743381,0.05058563,-0.026689684,-0.113859646,-0.034189258,0.022080781,0.04017415,-0.010270415,-0.04222048,0.008115775,-0.006332911,-0.0045263474,0.012805317,-0.014785232,0.00729056,0.0749675,0.0064706504,-0.027761668,0.028723322,-0.0001556122,0.0033675008,0.013827168,0.004989189,-0.019441132,0.011421545,-0.039387975,-0.010488216,0.034615077,-0.03853572,-0.029406697,-0.062314697,-0.036605284,-0.00048624157,0.030961279,-0.005473526,-0.025504276,-0.0041946145,0.01397915,-0.04185513,-0.03351839,0.018242046,-0.017819103,-0.02968526,-0.060379956,0.039561477,-0.0206672
artificial intelligence online course,0.7557319,-0.15936254,0.3859555,0.053041577,0.3125912,0.014231652,0.15231602,0.028169086,0.1370806,-0.12119023,0.02616198,-0.043045,-0.050391898,0.07776287,-0.015263765,0.10850171,-0.017088184,0.04905531,-0.011303119,-0.034591135,-0.040281165,-0.006206679,-0.05037119,-0.037611604,-0.04952378,0.02371219,0.08423765,0.12937942,0.03356076,0.05556525,-0.040388267,-0.048092317,0.029394913,0.036997885,-0.020720506,0.0037327695,-0.06857226,0.019874485,0.003577804,0.052809533,-0.07598825,0.04757842,-0.018029328,-0.048942327,0.06968591,0.025683705,-0.03661839,0.0002540525,0.01791037,0.0051530376
machine learning certification,0.81573856,-0.04118734,-0.40465727,-0.20387205,-0.050152317,0.1915248,0.048408452,-0.062293082,-0.08273429,-0.019209027,-0.00011284401,0.054990478,-0.0139716435,-0.023817642,0.0041438923,-0.08518836,0.017444607,0.11517464,-0.009345284,0.035223074,-0.065963864,0.03966957,0.060149983,-0.031133384,0.039087255,0.01357009,0.05427261,-0.018984156,-0.03322339,-0.025993114,0.018905044,0.08438285,-0.071311906,-0.06636375,-0.009411974,-0.010699151,-0.018910555,-0.05077693,-0.039890803,0.045232635,-0.01211888,0.0018494551,0.009761997,-0.02341461,0.033764638,0.06307569,-0.03818735,0.004005018,0.0043497514,0.022608886
ai ml courses,0.8271877,-0.09104888,0.2615569,-0.16625282,0.061625525,-0.10726218,-0.010848889,-0.047931474,-0.21744783,-0.018164717,0.08817122,-0.01691209,0.18073536,-0.027555158,-0.15534934,0.06575645,0.021489903,0.026969751,0.1268065,-0.062280145,0.022495575,0.05548812,-0.056363013,0.09671929,-0.02870277,-0.012501058,-0.0961925,-0.007007345,-0.0029288898,0.03537565,0.0022256945,-0.043509047,0.0040901247,0.09867252,0.007608744,0.018375633,0.020621736,0.009337415,0.05126729,-0.020183502,-0.012100951,-0.030196209,-0.006692479,-0.027262433,-0.041123528,0.083942614,-0.012424001,-0.01808454,0.014544265,0.021611081
machine learning certificate,0.73962396,-0.15618128,-0.47342807,-0.12271247,-0.109656714,0.18448359,0.20334417,0.07824853,-0.025846953,-0.08674691,-0.124982,-0.1532649,-0.04030491,-0.0053830314,0.013962971,-0.033625077,0.031445432,-0.020203209,0.030118467,-0.092499964,-0.004790631,0.011749435,0.039172426,0.009198471,0.030034948,-0.04864577,-0.024131658,-0.01718225,-0.004180949,0.02000002,0.028514272,0.04798024,0.022258073,-0.025637625,0.013635506,0.03279693,0.025356064,-0.03302283,0.019846518,0.06869074,-0.0057188943,0.0068063485,-0.0628796,0.034621365,-0.010136932,0.020893484,-0.05741472,0.008171588,0.011012227,0.08199824
modeling and simulation course,0.5295513,0.25722235,0.4007082,0.3480163,-0.17599094,0.30856222,0.2408578,-0.12937398,-0.21091524,0.09314298,-0.052922044,-0.08968539,0.06818006,0.018329004,-0.020802433,-0.08329478,0.047655746,-0.06166918,-0.04638944,0.11831562,0.063479036,0.020976089,-0.0005259044,0.06505789,0.065662116,0.02690515,-0.011317679,0.00013781214,0.11828676,-0.01621757,0.025613775,0.034600276,0.017578902,-0.0044072308,0.020483542,-0.035163395,-0.085234985,-0.010175739,-0.04631493,-0.01846473,-0.073315665,0.045116805,-0.0077327336,-0.045781758,-0.11540738,0.0013421834,-0.03201896,0.07332438,-0.014236221,-0.030108942
computational engineering,0.5084635,0.3491036,0.17529514,0.16180158,-0.2585832,0.08840799,-0.18029824,-0.04569661,0.29411688,0.12890832,-0.020216858,-0.06411578,-0.041147273,0.15203618,-0.15160462,0.18148002,0.27220303,0.3213019,-0.10351721,-0.13320175,-0.09672115,-0.09374302,0.041920453,-0.07947014,0.015400539,-0.007557779,-0.06354566,-0.041018583,-0.022141354,-0.054250978,0.048646294,0.025516296,-0.010211929,0.011288991,0.11917046,-0.021349423,-0.030634768,-0.011044611,-0.006958171,-0.006486927,0.004957687,-0.044016644,-0.008814551,-0.005726534,-0.008377918,-0.01882916,-0.035447102,-0.01769128,0.007931026,-0.019970462
ai and machine learning courses,0.8422776,-0.04985057,0.2649209,-0.1867974,0.24853526,0.019234536,-0.150059,-0.0691541,-0.14345494,-0.0025332647,-0.039840106,-0.09780824,0.05794658,0.0933873,0.013367359,0.02308125,-0.017391983,0.005116375,-0.038348414,0.020323846,0.070423506,0.0059979125,0.012132453,0.019392492,0.03050973,0.0120262895,0.039352916,0.006491458,-0.07988582,0.0036185666,0.06787559,0.024045527,0.052840006,0.013884922,0.07435617,0.05250271,0.024872702,-0.04806146,-0.051491193,-0.021183627,0.04800757,-0.013041768,0.06696878,0.034091838,-0.009348017,-0.0022032368,0.0062122946,0.015798384,-0.034548204,0.0080854185
mit xpro machine learning,0.675168,0.30787954,-0.1581939,0.0023223392,-0.014245064,-0.27464607,0.039646838,0.12923248,-0.0038568834,-0.054266993,0.09473315,-0.055885315,-0.016149858,-0.26644215,0.084779486,0.20319648,0.037681013,0.042132143,-0.07858452,0.07915231,-0.024031373,0.018903714,0.045473848,0.21523829,0.3047037,-0.019113697,0.0123038115,0.07636929,-0.094642386,0.03171086,-0.03337186,-0.0017632239,0.045931965,-0.0028870923,0.038113892,-0.03641703,-0.0049956506,0.11488957,-0.024932802,0.029682407,0.010827621,0.0020325745,-0.015976436,-0.00907214,0.008890867,-0.0065207263,0.0023591393,-0.0103979735,-0.0029228807,-0.0083503425
machine learning models,0.62292475,0.5135196,-0.101035595,-0.25159997,-0.018287582,-0.099678926,0.1359304,-0.113871075,0.026700197,0.008915678,0.012288086,-0.066328496,0.038826104,-0.20097534,-0.13951488,-0.087078206,-0.14190352,-0.031033501,-0.04524989,-0.055490546,-0.03109867,-0.04090703,0.029236697,-0.18871039,-0.01955907,-0.0034891623,0.16180053,-0.03542536,-0.10117017,-0.030737411,-0.06905865,-0.15364859,0.04410592,-0.011260673,0.026530508,0.07127426,0.03390146,0.03906269,-0.043860707,-0.05871943,-0.022693567,-0.056957155,-0.05819929,-0.03500808,-0.033360817,-0.0042810435,-0.016645905,0.017107304,0.006720773,0.0029362508
simulation principles,0.26846927,0.3873554,0.28575182,0.2263577,-0.3071803,0.08000689,0.3433532,-0.28112292,-0.07587329,0.25343183,-0.1458966,-0.055286106,0.001292488,0.015109477,0.22958453,0.06304052,0.11115386,0.017337536,-0.021834677,-0.09738137,-0.1799164,0.24780881,0.07047329,0.1453017,-0.1335575,-0.0051439353,0.1493388,0.011984135,0.0029154834,0.036470383,-0.0557685,0.016524592,0.01809185,0.016612647,-0.025623769,0.014236658,0.05263496,-0.012682989,0.007443471,-0.03600226,0.021865018,-0.015658326,0.0014567361,0.026685381,0.026435094,-0.012002346,0.012564754,-0.012314511,0.004519022,0.014312245
machine learning online program,0.7025378,0.26459882,-0.06440448,-0.07392907,0.36709425,0.045227565,0.24963617,0.12000209,0.170197,-0.1025921,-0.07923001,0.18843275,-0.19956854,-0.08169572,-0.043682866,0.043538492,-0.014787942,0.08205428,0.15757044,-0.043592367,-0.0028874374,-0.00044699886,-0.0031210529,0.025934149,0.01766193,-0.013310991,0.066090085,-0.034762032,0.05760037,0.0128211,0.0117339,0.01431573,0.04280253,0.026088158,-0.048752874,-0.011597407,-0.12092607,-0.034308653,-0.0040768594,-0.05936382,0.035057213,-0.037657533,0.022699114,-0.016677119,0.03156915,0.034930788,-0.0491783,0.051334262,-0.045390394,0.017681886
modeling for engineers,0.38144922,0.47411788,0.3097605,0.2069755,-0.5161237,0.19791225,-0.20393836,0.004492936,0.13696441,-0.18624893,0.026151093,0.097254366,0.036355793,-0.07960993,-0.06893034,-0.07400649,-0.07470204,-0.11877609,-0.038119484,-0.053676985,0.016538307,-0.0391297,-0.039241657,0.052028626,0.044077676,0.01705831,0.0059348107,-0.00589046,-0.036003023,0.09831965,0.07164688,-0.0015575498,0.031270497,-0.010528001,-0.062245,0.019440658,0.0100393435,-0.040666047,0.0065039345,-0.027591614,-0.005979454,0.022173598,0.029873006,0.019911956,0.038354732,0.0062607965,-0.03284722,-0.00080706325,0.03476697,-0.016902067
modeling for engineering,0.37047914,0.4776025,0.29838207,0.22756332,-0.5305672,0.19507352,-0.14559473,0.0063469857,0.106353745,-0.19614834,-0.0422072,0.07808673,0.025097672,-0.10874577,-0.15022066,-0.05232552,-0.04590961,-0.05442482,-0.006373173,-0.047976594,0.029251998,-0.087525815,-0.011504529,-0.012072891,0.0034898475,-0.026963685,0.039798975,0.031689923,-0.06018957,0.1157917,0.07237556,0.064053625,0.018742152,0.017420024,-0.02575382,0.01257622,0.035690214,-0.043180935,0.005119939,0.02069575,-0.002483137,0.025126249,-0.022307433,-0.029577436,0.0059297006,0.0020442845,0.036053028,-0.034562882,-0.03932307,0.023277245
machine learning engineering course,0.8320953,0.22437687,-0.017916473,0.017022246,0.075130224,0.20862164,-0.22506513,0.059234034,-0.1914208,-0.12680003,-0.053076044,-0.024630364,-0.020783437,0.11436642,0.008576636,0.09145575,0.03662697,0.04952877,0.0051194285,-0.0042249924,-0.010266514,-0.03637437,0.061794076,-0.05572988,-0.012760206,0.015874678,0.0695967,-0.07803809,-0.004570795,-0.0043526394,-0.018990545,0.06916375,-0.046935238,-0.014261288,-0.051813018,-0.05344236,0.031486016,0.07068955,0.14182177,-0.0071549546,-0.0045835576,-0.02115143,-0.054898266,-0.045807656,-0.04517893,-0.0023572813,0.05505372,0.022813456,-0.03325666,0.011374816
ml certification,0.61798954,-0.22380513,-0.29543534,-0.01963779,-0.192999,0.16603734,0.15766816,-0.061627988,-0.22577348,-0.03251699,0.15267983,0.10766978,0.33710796,-0.12046272,-0.2167967,0.11675302,0.08147665,0.13899212,0.20825797,-0.07631158,-0.046601206,0.021875413,-0.10094031,-0.011720003,-0.0522126,0.011072945,0.0020748372,0.0048210183,0.03547169,-0.011018051,0.011068683,-0.021566939,0.029301902,-0.037311036,-0.0056193117,0.008229918,-0.017201515,0.016965376,-0.031209527,0.009366242,0.030290537,0.058191027,0.0017941742,-0.009932529,0.055133026,-0.06553922,0.030190015,0.022990646,-0.013820173,-0.028264003
cornell machine learning certificate,0.62493366,-0.20601936,-0.40194723,0.119285814,-0.104361124,0.101195134,0.22907127,0.26652125,-0.052331157,0.06936218,0.010496322,-0.060759958,-0.065943,0.14039835,-0.098722324,-0.12277683,0.005512511,-0.067921124,-0.12827355,-0.07527451,0.030235955,0.017724972,-0.006056526,0.09157886,-0.159832,0.156188,-0.07828272,-0.00089942693,-0.25360692,0.035440676,0.030409928,0.006671965,-0.012392979,0.055929594,-0.011788846,-0.004464725,-0.116289236,0.08864927,-0.012913985,-0.034480978,-0.014140677,0.003163289,0.0010082086,0.01564821,0.0015652332,-0.017292487,-0.0017956594,-0.0052894303,-0.017914824,-0.0060893353
machine learning graduate programs,0.7602722,0.2651455,-0.18225865,-0.043276448,0.2392025,0.03996175,-0.24166277,0.107935704,-0.012101735,0.120386526,-0.2118726,0.099913284,0.04895211,-0.1151104,-0.054353934,-0.11757704,0.12241268,-0.02905475,0.023936857,-0.010315532,0.03686965,0.05963738,0.0068611596,0.04353198,-0.022131706,0.0066079777,0.097951956,-0.09918512,-0.019486494,-0.058782943,0.01867822,-0.09364232,-0.005347914,-0.015967587,0.010657825,-0.016994867,0.031459603,0.023552025,0.0358099,0.05371959,-0.079341255,0.033629872,0.102359354,0.00147316,-0.010493624,-0.008291273,-0.050975766,-0.028420597,0.02499676,-0.031470496
machine learning modeling and simulation,0.58601856,0.55823874,0.0058494117,-0.14415692,-0.168318,0.035129707,0.32075056,-0.19181426,-0.07221907,0.054755855,-0.203318,-0.03671354,-0.03530299,0.011384391,0.00647761,0.06144716,-0.08008631,-0.024530012,-0.01309057,0.114437655,0.054331746,-0.0108661875,-0.14179602,-0.11508561,0.044413716,-0.0074499184,-0.077056505,0.055287022,-0.007525705,-0.095667265,0.052672446,-0.024113588,-0.01943705,0.049168814,0.01140655,-0.0062557096,-0.029440396,0.031031897,0.010456004,0.042141136,0.03565367,0.0019374073,0.020590948,0.028270787,-0.013343995,-0.065209016,0.003056575,-0.0009821394,0.005150091,0.06977477
machine learning engineering bootcamp,0.6268978,0.374211,-0.12406807,-0.09840804,-0.082384385,0.09236395,-0.1292677,0.19484659,-0.22081849,-0.08166569,0.0069379527,0.1586499,-0.27351326,0.1509035,-0.1040168,0.033875324,0.06532762,0.061033625,0.060867812,0.21795686,0.062175103,0.04385334,0.028432194,-0.02883038,-0.14818306,-0.1196727,-0.060246553,0.08278496,0.0049138507,0.13328461,-0.1433797,0.00515489,0.09919118,-0.0895266,0.0653057,-0.0070645045,0.051402025,0.028054584,-0.047382403,-0.02517006,-0.0043185186,0.01204415,0.0009359064,0.015831163,-0.016951729,-0.0053935493,-0.017494816,-0.011219077,0.016804632,-0.0028818115
ai certification courses,0.8400612,-0.39612988,0.22670649,-0.13509181,-0.050193135,0.04266512,-0.07706457,-0.12089618,-0.047076967,0.049845308,0.050446525,-0.0147671,-0.033950992,-0.014490958,-0.012986805,-0.03547088,-0.016033111,-0.010727293,-0.035280593,0.0779009,0.041297004,0.02286312,0.03686771,0.03645473,-0.005465882,-0.0015800727,-0.016293878,-0.018530387,-0.0071532014,-0.043343436,0.027907986,-0.0020748721,-0.014268322,0.002040187,-0.013067699,-0.008011446,0.020222614,0.014836544,-0.025155317,-0.022161454,0.009261681,0.014703339,-0.037424084,-0.07619089,0.01531819,-0.03284882,-0.01717687,-0.054847255,0.021045316,0.043194864
natural language processing online course,0.4592062,-0.059946727,0.25442037,0.17754173,0.4209992,0.122648075,0.18226126,0.11417513,0.07150681,-0.15885961,0.15448877,-0.11243917,-0.1493343,-0.3496016,-0.07970244,-0.01159478,0.23899242,-0.12556553,-0.10858433,0.17028716,-0.20475623,0.028662467,-0.18149582,-0.06294861,-0.05770115,0.11712148,-0.04900431,-0.09285629,0.0065745376,0.022475468,-0.008694725,0.041658506,-0.029916255,-0.016817762,0.045953967,0.005063207,0.06077106,-0.03238444,0.008940846,-0.0032461549,0.019043732,0.0048482884,0.005275562,0.013555558,-0.0018754746,0.0016522269,0.015815344,-0.004370028,-0.006058998,0.008341936
robotics course with certificate,0.60373133,-0.3726669,0.13083036,0.187328,-0.12544148,0.23073094,0.012411239,0.3349638,-0.02435225,0.21431361,-0.008569167,-0.30664018,0.055097528,-0.13634449,0.054681875,0.03224071,-0.17242272,0.11576641,0.021688234,0.10167139,-0.040556412,-0.006331975,-0.028811267,-0.060523324,-0.0029232427,-0.060065527,-0.008367168,0.033943325,-0.026746416,0.011219578,-0.0075965035,0.050395995,0.025008533,-0.010474839,-0.07120909,0.070753016,-0.03261279,-0.042412095,0.00040345927,-0.015656302,0.07298773,-0.044289738,-0.033336524,0.010496922,-0.021717543,0.015022121,-0.019480716,0.008703173,0.044947937,-0.053058583
robotics graduate programs,0.48090306,-0.08820285,0.19467038,0.1734449,-0.01948053,0.035979997,-0.35519367,0.37847093,0.1296583,0.48078942,-0.19859469,-0.04945459,0.10828642,-0.14781153,0.01621927,-0.06443818,-0.17731687,0.15141015,0.008922615,0.1050927,-0.05891793,0.037216555,-0.066409186,-0.00028680314,-0.028515888,-0.039413083,-0.02000339,-0.0032135656,0.011157078,0.031146958,0.0014615321,-0.04240802,-0.0046423236,-0.0391692,0.02136089,-0.021846551,-0.016705804,0.025363147,0.05252758,0.0016816685,-0.034783896,0.03149659,0.015909916,0.0061132954,0.025540164,0.00045690214,0.016285278,0.0103827985,-0.03890496,0.049159255
mathematical modeling course online,0.5052851,0.14893569,0.39039764,0.32056156,0.12912133,0.2586314,0.29150036,0.07969093,0.11677857,-0.07689161,0.044709086,0.08849603,0.19195339,0.0038288177,-0.1693976,-0.20041646,-0.13716781,0.055563603,-0.070276864,-0.04342958,0.07746452,-0.033109285,0.1883168,0.055870213,0.007693875,0.12921573,-0.06209709,0.011051823,0.08038442,-0.084092535,-0.1674127,-0.00016576878,0.018452805,-0.06565741,0.04993266,-0.026427975,0.03224434,0.026806397,0.010320766,0.06311108,0.049946707,-0.039921235,0.010967952,0.037631836,0.022707235,0.016742682,0.015415943,-0.012407151,0.000440165,0.011814811
best machine learning certifications,0.7639222,-0.05593276,-0.4025306,-0.22426337,-0.029798944,0.19044895,-0.009195606,-0.054471318,-0.03198634,0.009133523,0.080448076,0.11256321,-0.024687506,-0.07516476,0.039329622,-0.1537697,0.02901648,0.12675218,-0.109988764,0.110355,0.052843466,0.06706527,0.0601089,-0.0026894342,0.02099563,-0.015459358,0.057643753,0.028531592,-0.04478246,0.031798966,-0.0067413896,0.025918864,-0.031841304,0.10566999,0.036061272,-0.010684105,-0.017429492,-0.12103071,0.016289696,0.07817649,-0.05092202,-0.014594219,-0.049899366,0.01782169,0.018032689,0.004840155,0.07060349,0.03074391,0.0054788273,-0.039597765
prompt engineering certificate course,0.5724175,-0.2089343,0.059067015,0.2852914,-0.23914285,0.3743659,-0.14424786,0.19229937,-0.05910657,-0.17336172,0.028720431,-0.19373333,-0.016085273,-0.13797927,0.04574089,0.0874825,0.18997364,-0.1380818,0.11419555,0.018921698,0.044939008,-0.0056186663,0.17302513,-0.09746048,-0.03247022,-0.11408262,0.024748039,0.10204747,-0.0035970754,-0.12641683,-0.009149219,-0.08823956,-0.08510969,0.07087856,-0.034853213,-0.038374875,-0.029118873,0.031358965,-0.058899835,-0.021314193,-0.013114447,-0.018622521,0.052170694,0.029024672,0.019731523,0.033703916,0.038916845,-0.0048758253,-0.023468805,0.017952625
mit deep learning,0.58911026,0.20883048,-0.06742632,0.11114917,-0.10091291,-0.46026203,0.030598696,0.21943137,-0.12177875,-0.103350885,0.15735897,-0.012861162,0.027781295,0.108350016,-0.07111979,-0.24607122,0.08876549,0.11094099,-0.19595201,-0.0025435789,-0.02430758,-0.05743899,-0.15989108,0.12575865,-0.068000264,-0.12398544,0.070777826,0.13669658,0.097066015,-0.10121138,0.074267834,-0.018806027,-0.09099528,-0.018764373,-0.045320675,0.03745377,0.0602052,0.031469278,0.0013880363,-0.008929383,0.013005738,-0.035716765,-0.009047867,-0.0018672615,0.013594388,0.011635922,-0.0120002525,0.02867387,-0.008058552,0.0035680917
how to get into machine learning,0.68682665,0.18433353,-0.089042716,-0.17600287,0.20235094,0.07224638,-0.16113243,-0.094388224,-0.13358529,0.017150687,-0.13802916,0.047255065,0.042488493,-0.017918935,0.15039186,-0.09532645,-0.03917627,-0.06925419,0.09217142,0.018788004,-0.32583085,-0.35430315,0.1253078,0.10980827,-0.06169706,0.021767585,-0.07479223,0.0700865,0.018994022,0.034239154,-0.012304355,-0.012505325,-0.020748505,0.06638564,0.038600456,0.0345705,-0.0019092053,-0.006920477,-0.013441107,-0.0011017806,0.0073281373,0.009612577,0.010069817,-0.011448607,-0.00065952836,-0.028471187,-0.0015066992,0.025156412,0.015704075,-0.00079298863
