Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff
ai bootcamp stanford,USA,Broad match,existing searches,0.5600000188893075,0.6416266009060003,0.45969167797242183,0.64162666,-5.514945011775296e-08
ai ml bootcamp,USA,Broad match,existing searches,0.5399999761937805,0.8004260180500002,0.32303760628967004,0.8004261,-1.0747642797959145e-07
ai online tutorial,USA,Broad match,existing searches,0.5600000188894982,0.7693761417700004,0.4596914479566764,0.76937634,-1.9575822840511847e-07
ai training,USA,Broad match,existing searches,0.5399999761937775,0.8253669176500004,0.3230373893182438,0.8253672,-2.9464553186198117e-07
ai with matlab,USA,Broad match,existing searches,0.5600000188895278,1.23016446755,0.34589034245081796,1.2301645,-6.034306632152209e-08
aiml training,USA,Broad match,existing searches,0.5399999761935566,0.5553143434060008,0.32303772492531846,0.55531436,-1.8643101951099084e-08
applied data science program mit,USA,Exact match,existing,0.5999999922957949,2.1680979873800013,1.120955004897091,2.168098,1.45101282100768e-08
applied data science program mit,USA,Phrase match,existing,0.5999999922957924,2.4886857836700007,1.1209551661468073,2.488686,-3.0107731374684477e-07
applied data science program mit,USA,Broad match,existing,0.5999999922957322,2.52016020427,1.2347562373663137,2.5201604,-2.323602488196741e-07
applied data science program mit,A,Exact match,existing,0.5999999922957978,2.785876353580002,1.1209550698580784,2.7858768,-3.973660427369907e-07
applied data science program mit,A,Phrase match,existing,0.5999999922957144,2.897064717870001,1.1209550224354308,2.897065,-2.0637011122204285e-07
applied data science program mit,A,Broad match,existing,0.5999999922957606,2.9285391384700015,1.234756093654938,2.9285395,-3.7607162450825626e-07
apply for mit,USA,Exact match,existing searches,0.5999999922958013,2.2218008025800007,1.1209548696194904,2.221801,-2.3997676201759077e-07
apply for mit,USA,Phrase match,existing searches,0.5999999922958013,2.53889186335,1.120955180648889,2.5388923,-4.057845215399425e-07
apply for mit,USA,Broad match,existing searches,0.5999999922958013,2.4714688608500004,1.1209550449701786,2.4714692,-3.030446529272979e-07
apply for mit,A,Phrase match,existing searches,0.599999992295805,2.9472707975500008,1.120955036937513,2.947271,-3.1107731857105136e-07
apply for mit,A,Broad match,existing searches,0.599999992295805,2.879847795050001,1.1209549012588025,2.879848,-2.0833744995840675e-07
artificial intelligence training,USA,Broad match,existing,0.5399999761937775,0.5224735140500005,0.32303749021863304,0.52247375,-2.3844862617750096e-07
automation bootcamp,USA,Broad match,existing searches,0.539999976193456,0.6172584146060011,0.32303754983320443,0.6172586,-1.937352159808725e-07
best coding classes online,USA,Broad match,existing searches,0.8299999786166614,1.596203063006001,0.510009978289204,1.5962032,-1.449636646277952e-07
big data and machine learning in quantitative investment,USA,Broad match,existing searches,0.5399999761935261,1.3676076001060002,0.3230375117194646,1.3676077,-1.1263966626096078e-07
big data mit,USA,Exact match,existing searches,0.599999992295787,2.587244831236001,1.1209551917630396,2.587245,-1.5625179194955763e-07
big data mit,USA,Phrase match,existing searches,0.5999999922957875,2.7796726125260003,1.1209550994415887,2.7796729,-2.485732428780807e-07
big data mit,USA,Broad match,existing searches,0.5999999922957322,2.878630637126,1.234756230311425,2.8786306,-9.96558391364033e-10
big data mit,A,Exact match,existing searches,0.599999992295794,2.8825563516360018,1.1209549035769197,2.882557,-5.636472013570426e-07
big data mit,A,Broad match,existing searches,0.5999999922957713,3.0927027405260015,1.2347558678148198,3.092703,-3.6349316356876216e-07
bootcamp for data science,USA,Broad match,existing searches,0.5399999761933647,0.9176323195700004,0.32303754293959874,0.91763246,-1.410241768917686e-07
bootcamp gratis,USA,Broad match,existing searches,0.5399999761935566,0.7387950305060003,0.32303761282716725,0.73879516,-1.3074125315704066e-07
bootcamp machine learning,USA,Broad match,existing searches,0.5399999761937808,0.80042601805,0.3230376062896698,0.8004261,-1.0747642820163605e-07
bootcamp mit,USA,Broad match,existing searches,0.5399999761935566,0.7387950305060003,0.32303761282716725,0.73879516,-1.3074125315704066e-07
bootcamp python data science,USA,Broad match,existing searches,0.5399999761935566,0.7387950305060003,0.32303761282716725,0.73879516,-1.3074125315704066e-07
can i study software engineering online,USA,Broad match,existing searches,0.53999997619363,0.9753645700060007,0.3230375689111826,0.9753646,-5.544794823286736e-08
coding bootcamp machine learning,USA,Broad match,existing searches,0.5399999761936123,0.8251249611060005,0.3230376660506111,0.825125,-1.7913164507277202e-08
curso cs50 harvard,USA,Exact match,existing searches,0.5999999922958006,2.2483817059260005,1.1209550816279048,2.2483816,9.124094191292897e-08
curso cs50 harvard,USA,Phrase match,existing searches,0.5999999922958006,2.4954010476060002,1.1209551323838323,2.4954011,-9.642170972767872e-08
curso cs50 harvard,USA,Broad match,existing searches,0.5999999922957983,2.526875468206,1.234756203603339,2.5268755,-2.770464435641884e-08
curso cs50 harvard,A,Exact match,existing searches,0.5999999922957553,2.5436932263260017,1.120954912651075,2.5436933,-7.773588794890429e-08
curso cs50 harvard,A,Broad match,existing searches,0.599999992295805,2.740947571606002,1.2347560795253134,2.7409477,-1.5178266998816525e-07
curso de python mit,USA,Exact match,existing searches,0.5999999922957955,1.961602343826001,1.1209549444004945,1.9616022,1.3282746591514183e-07
curso de python mit,USA,Phrase match,existing searches,0.599999992295793,2.358112077906001,1.120955209925044,2.3581123,-2.572990771554373e-07
curso de python mit,USA,Broad match,existing searches,0.5999999922957322,2.3777827020060003,1.2347562308679998,2.3777828,-1.1964927315588625e-07
curso de python mit,A,Exact match,existing searches,0.5999999922957941,2.5793807100260007,1.1209550689661252,2.579381,-2.790487063641933e-07
curso de python mit,A,Phrase match,existing searches,0.5999999922957109,2.766491012106002,1.1209550662136678,2.7664912,-1.625918741865462e-07
curso de python mit,A,Broad match,existing searches,0.5999999922957571,2.786161636206001,1.2347560871566237,2.786162,-2.633606492885576e-07
curso ia harvard,USA,Exact match,existing searches,0.5999999922957491,2.20174559287,1.120954953946355,2.2017457,-1.5564989741534418e-07
curso ia harvard,USA,Phrase match,existing searches,0.5999999922957739,2.63273913915,1.1209549432500365,2.6327395,-4.047647950145006e-07
curso ia harvard,USA,Broad match,existing searches,0.5999999922957491,2.6524097632499997,1.234756202611572,2.65241,-2.671149905708603e-07
curso ia harvard,A,Phrase match,existing searches,0.599999992295805,2.8468112425500016,1.12095505759059,2.8468115,-2.904242415446845e-07
curso ia harvard,A,Broad match,existing searches,0.5999999922958013,2.866481866650001,1.2347560785335459,2.8664823,-3.911930166466959e-07
cursos gratuitos mit,USA,Exact match,existing searches,0.5999999922957322,1.9725345117260011,1.1209550244022402,1.9725347,-1.4479865706462647e-07
cursos gratuitos mit,USA,Phrase match,existing searches,0.5999999922957928,2.444761771406,1.1209552471292668,2.444762,-2.2009485434182352e-07
cursos gratuitos mit,USA,Broad match,existing searches,0.5999999922957885,2.3777827020060003,1.2347562308679998,2.3777828,-1.1964927315588625e-07
cursos gratuitos mit,A,Exact match,existing searches,0.5999999922957941,2.5903128779260007,1.1209551489678709,2.5903134,-5.566748293439616e-07
cursos gratuitos mit,A,Phrase match,existing searches,0.5999999922957109,2.853140705606001,1.1209551034178906,2.8531408,-1.253876513729324e-07
cursos gratuitos mit,A,Broad match,existing searches,0.5999999922957784,2.7861616362060015,1.234756087156624,2.786162,-2.633606488444684e-07
deep learning mit,USA,Exact match,existing searches,0.5999999922957829,2.3628423552799998,1.1209551434803782,2.362842,2.723027048290305e-07
deep learning mit,USA,Phrase match,existing searches,0.5999999922957737,2.5552701365700003,1.1209550511589286,2.55527,1.7998125523277508e-07
deep learning mit,USA,Broad match,existing searches,0.5999999922957655,2.49233455727,1.1209549433936572,2.4923344,1.9142527341031723e-07
deep learning mit,A,Exact match,existing searches,0.599999992295799,2.6581538756800014,1.1209549745035488,2.658154,-1.3509270369027604e-07
deep learning nanodegree,USA,Exact match,existing searches,0.5999999922957304,2.5622072774260007,1.12095516503739,2.5622072,5.5441137458700496e-08
deep learning nanodegree,USA,Phrase match,existing searches,0.5999999922957987,2.912691587606,1.1209551040320864,2.9126918,-2.4398274511838736e-07
deep learning nanodegree,USA,Broad match,existing searches,0.5999999922957304,2.9332338403060003,1.234756095249848,2.933234,-1.3605813542483247e-07
deep learning nanodegree,A,Exact match,existing searches,0.5999999922957988,2.857518797826001,1.1209548768512696,2.8575191,-3.519542723928737e-07
deep learning nanodegree,A,Phrase match,existing searches,0.599999992295805,3.126763691006001,1.1209548607447704,3.126764,-3.680607716383122e-07
deep learning nanodegree,A,Broad match,existing searches,0.5999999922957588,3.1473059437060016,1.2347558519625323,3.1473064,-4.985547406022306e-07
deep learning training,USA,Phrase match,existing,0.09000337871658814,0.9930578951000003,-1.307369442704598e-07,0.993058,-1.307369442704598e-07
