Location,Region,Opt_Conversions,Act_Conversions,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
"Alabama, United States",USA,0.008349449770748427,0.011192392419885705,0.00015873381214935955,0.00021278181971993605,0.20038679449796226,0.2686174180772569,0.44772127453038063,0.9483239171374764
"Alaska, United States",USA,0.0,0.0,1.4054556284057878e-05,1.884005695436934e-05,0.01774258076284041,0.023783833892257127,0.03964198784904412,0.08396618016321407
Argentina,B,0.24315196662452493,0.05993392632418021,0.0,0.0,11.627479011074007,2.866028517309027,7.149527726408745,1.7964161189792958
Aruba,B,0.0,0.0,0.0,0.0,0.005857672045881111,0.0014438430817677718,0.003601777192145463,0.000904995525934154
Australia,A,0.04982855372417241,0.03040519668589272,0.0008662200232983516,0.0005285642109429375,1.7606088982540917,1.0743169495682094,3.7174969967400746,2.0482500185144046
Austria,B,0.0,0.0,0.0,0.0,0.0029288360229405555,0.0007219215408838859,0.0018008885960727316,0.000452497762967077
Bahrain,B,0.014644180114702778,0.0036096077044194294,0.0,0.0,0.3748910109363911,0.0924059572331374,0.23051374029730964,0.057919713659785856
Belgium,A,0.0010380948692535919,0.000633441597622765,6.537509609798881e-05,3.989163856173113e-05,0.13287614326445976,0.08108052449571392,0.2805658110747226,0.1545849070576909
Bolivia,B,0.12301111296350332,0.03032070471712321,0.0,0.0,3.347659574221055,0.8251563212302816,2.058415665311132,0.517204943071369
Bosnia and Herzegovina,B,0.0,0.0,0.0,0.0,0.04686137636704889,0.011550744654142174,0.028814217537163705,0.007239964207473232
Brazil,B,0.24016455388112556,0.05919756635247866,0.0,0.0,8.886088493601646,2.19030995504171,5.463896000484668,1.3728782128421118
Brazil,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"California, United States",USA,0.11480493434779088,0.15389539577342845,0.0040171228814257194,0.0053849315730165066,5.071247054508326,6.797979346028081,11.330612879912081,23.999509965473948
Cambodia,B,0.06443439250469223,0.015882273899445493,0.0,0.0,7.035064127103214,1.734055541203094,4.325734407766701,1.0868996266469189
Canada,A,0.09759129865853015,0.05954984459251613,0.0016558286058568725,0.0010103804079463462,3.3655035661201445,2.053617659493004,7.106205933626958,3.915345849070577
Chile,B,0.0849362446652761,0.020935724685632692,0.0,0.0,3.5761087840104184,0.8814662014192247,2.1988849758048055,0.552499768582801
China,A,0.019723802515818244,0.012035390354832535,0.0003856109183904808,0.00023529833682896096,0.7837616262864617,0.47824840620518755,1.654899901261059,0.9118094127230986
China,B,0.19916084955995778,0.04909066478010424,0.0,0.0,27.074160196062497,6.673442723930641,16.64741418209633,4.18288932086766
Colombia,B,0.06449296922515103,0.01589671233026317,0.0,0.0,1.5083505518143863,0.3717895935552013,0.9274576269774568,0.23303634792804467
"Colorado, United States",USA,0.009393130992091981,0.012591441472371418,0.00036128477036078186,0.00048430028759172946,0.45608869372713284,0.6113844359362567,1.0190322758842518,2.1584247489014436
