Keyword,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
embedded systems companies,0.44852486,0.3111672,-0.1201533,0.09069378,-0.0768789,0.062197242,-0.37911728,0.21661353,0.1745846,-0.040056445,-0.05695217,0.3111463,0.14370243,-0.06321569,-0.0532157,-0.36874214,0.06749724,0.029600233,0.04632923,-0.18959007,0.04657935,-0.04838018,0.17624508,-0.07321143,-0.10889329,-0.058678597,0.07767835,0.054160427,0.04009237,0.016812697,0.15031394,-0.03161941,0.044474527,-0.0613814,-0.020076428,0.06944228,0.0026454986,0.05809335,-0.012016576,0.051613543,0.008528299,-0.07724249,0.0712235,0.0993882,0.04443561,-0.041013535,-0.009518338,-0.023716688,-0.074306466,-0.033600323
online technology courses,0.6474982,-0.50185835,-0.007564521,0.28242728,0.15703526,0.21182606,0.08869594,0.0695429,-0.024548797,0.13407099,-0.07648622,0.00032388855,0.11300501,0.04181935,-0.21242954,-0.01981795,0.08017038,-0.0018168096,-0.08298612,0.04021185,-0.01384341,0.11104875,0.0717845,0.04278347,-0.0060827225,-0.086085066,0.051714066,0.04744575,-0.0032313436,0.06892019,-0.0225608,0.013512734,0.00570296,-0.036674544,-0.048354216,0.0252295,0.029387288,0.008297684,0.075506166,0.019345578,0.0149380425,-0.011429184,0.06397917,-0.07084728,0.022314603,0.06671364,0.025664475,0.02211705,-0.03600196,0.043325227
online tech courses,0.6862,-0.49943948,-0.020514786,0.2534829,0.22023727,0.17571531,0.085058555,0.08840202,-0.020487528,0.08301589,-0.018225051,0.010912105,0.09371212,0.04528246,-0.15182346,-0.012507429,0.04150239,-0.03525121,-0.06122278,0.04939839,0.009221102,0.12766664,0.05707045,0.06946089,-0.024292637,-0.09425741,0.051397696,0.035020594,-0.027673393,0.05258969,-0.005843855,0.010431886,0.02521222,-0.031835247,-0.035219666,0.072651334,0.037121978,-0.036562674,0.053687178,0.014450692,0.010597221,-0.029013412,0.080711104,-0.047273286,0.022261472,0.04833206,0.030978411,0.017211985,-0.017588006,0.00854921
aerospace electronic engineering,0.6249515,0.27925694,-0.5655295,0.07943288,-0.022739042,-0.09110237,-0.15246063,0.04883224,-0.04782026,-0.008602557,-0.03285614,0.006791709,0.13177499,0.08669108,-0.034339637,0.17573336,-0.041192997,-0.16920719,-0.094245434,-0.026040312,0.04177255,-0.026243065,-0.06637058,0.042887773,0.036808144,-0.08819491,-0.0092538735,-0.06143619,-0.0077981506,-0.065843515,-0.04011766,0.047126334,0.015287577,0.019642357,-0.033702493,0.005220669,0.03403911,-0.046088357,-0.004480232,0.01743731,-0.05843806,0.0899663,-0.10599306,0.003296832,-0.072106175,0.06823174,-0.0010499695,-0.046164982,-0.008121408,0.0214839
information technology certificate programs,0.6364532,-0.31652424,0.30944547,-0.02413268,-0.13350604,-0.38264993,-0.29131517,0.08287967,-0.08429528,0.09550779,-0.19469215,-0.03809681,0.10773632,0.008532649,0.11643058,0.040180977,-0.08685585,0.097438894,-0.04890433,0.08864498,0.037132792,0.040760987,0.058753684,-0.09751673,-0.0041598096,0.008623739,0.034392036,-0.02937564,0.026000807,0.02536765,-0.013314664,0.047439024,-0.0051679704,-0.056321632,-0.02683226,-0.024629043,0.021170953,-0.031188658,0.004484538,0.01614788,0.032559413,0.00375252,0.015227115,-0.01786545,-0.03973184,0.016609076,-0.021986779,-0.0040895524,-0.0021593918,-0.024535747
marine propulsion systems,0.3455504,0.2073051,-0.3253872,-0.13193312,0.091420084,-0.040446337,-0.021140821,-0.013153456,-0.06392243,0.61414564,-0.07513879,0.03315342,-0.30350372,-0.032059085,0.03224172,-0.046986822,-0.015706537,0.12745452,0.073935986,0.032263316,0.056855895,0.12204668,-0.12195526,0.037917305,-0.0437737,-0.057559144,-0.052619476,0.01266818,0.06986187,0.08818976,0.10305257,-0.055715006,0.14148535,0.106427245,-0.04814317,0.103264965,-0.05954128,0.05356109,-0.059689116,0.15855214,-0.09033442,0.08499671,0.008268046,-0.0043601943,-0.13795972,0.049188852,0.09614493,-0.011282947,0.03867534,0.010761877
information technology classes,0.7114937,-0.20994145,0.19020507,0.3071538,-0.20784624,-0.10947987,0.11560469,0.08709974,0.07024417,0.11904778,-0.20733003,-0.15315588,0.14888422,0.06865023,-0.118898116,0.11659212,-0.018444998,0.014513332,-0.10161475,0.019779336,0.052493684,-0.04757694,0.065012895,0.014691411,0.0142252045,-0.074038215,-0.13238591,0.01888371,0.0068028006,0.06021326,0.021296617,0.00076269516,-0.016240897,-0.033739593,-0.04082256,0.08132125,-0.0034040874,-0.0020614679,0.09512279,-0.039254736,0.068598814,0.022317678,0.123376265,0.021338496,-0.046024326,-0.0011519823,-0.046904314,-0.0058804755,-0.028802613,-0.090059616
cis degree,0.40310344,-0.26431462,0.09933043,-0.06749714,-0.27819654,-0.16748488,0.0045075505,0.0526533,-0.05311895,-0.06780205,-0.035776563,-0.0861042,-0.116464436,-0.104694895,0.004201585,-0.11071441,0.08679998,-0.22212031,0.32524878,0.092779346,-0.13234793,0.15562803,-0.11648657,0.22851878,-0.13182022,-0.11158967,-0.014743134,-0.029743848,0.021921525,-0.04204003,-0.094456926,-0.20980477,-0.053754076,0.12701064,-0.05865387,-0.031846564,0.12724371,0.19024108,-0.016174195,-0.15073298,0.10764744,0.22614834,0.09500008,0.11401901,-0.008491601,-0.018929737,-0.01586363,-0.09913928,-0.044362336,0.1763116
information systems degree,0.6764273,-0.13582987,0.24577366,0.2881605,-0.39089254,-0.24499191,-0.037888933,-0.13458961,-0.10945616,0.077522255,0.13363457,0.086746775,-0.12768295,-0.0889328,-0.006172014,-0.06444756,0.016603595,-0.073180035,0.07767213,-0.057020884,0.005339546,-0.0458819,-0.034083948,0.07395573,-0.021442274,0.053659018,-0.083642885,-0.000550948,0.032766774,-0.038409363,0.104537316,0.053500302,0.0055639073,-0.012101772,0.07202661,0.04265759,-0.032807726,-0.035194,-0.020402355,-0.032224108,0.00873064,-0.04748648,-0.03914074,0.015518934,-0.066613,0.022101887,-0.043875527,0.012390025,0.057834554,0.02544597
online learning courses,0.53049517,-0.6219753,0.005626255,0.2561138,0.27140972,0.32852885,0.07374576,0.0286602,0.06413751,0.100146644,-0.10687474,-0.017549902,-0.0028427646,0.007836196,-0.07929826,-0.031091684,0.018951783,0.015453034,0.0060103447,0.033927355,0.029870568,0.10300865,0.024327716,-0.031243654,-0.005560432,-0.00570714,0.028456721,-0.088392995,-0.025934301,-0.0011110639,0.0023037859,0.016000202,0.06360584,0.006076701,-0.03136555,-0.0517452,-0.0047535663,-0.014693883,0.048382662,0.05115336,-0.012575124,0.005254468,-0.03594129,-0.017125623,-0.045680083,-0.010135852,-0.039094422,0.015881054,0.025319818,0.035269763
hybrid propulsion system,0.25931853,0.23308042,-0.31349543,-0.14209321,0.05946339,0.076692216,-0.008947975,0.080640405,-0.17217064,0.57533944,-0.03371755,0.020292047,-0.3827403,-0.12062137,-0.017511299,-0.026605273,-0.0077709965,0.0824832,0.013177556,0.15147035,-0.01990876,-0.060049348,-0.13759626,-0.015884621,-0.042461667,-0.041484054,0.0027364066,-0.0076621883,-0.034959104,0.08485094,0.014435713,0.054710872,0.05218438,0.01853836,-0.005313511,0.015859375,-0.10248463,0.17217185,0.0114091,-0.03598417,0.14516819,-0.040373854,0.030282732,0.011040289,0.11010091,0.070765145,-0.17383233,-0.18479426,-6.755583e-05,-0.034017887
electrical engineering undergraduate,0.58847386,-0.052556906,-0.27802572,-0.12016038,0.041933015,-0.068627365,0.25298604,0.33286253,-0.15110196,-0.28150633,-0.034882847,0.07655266,-0.18161324,-0.11931384,-0.003360636,0.089550994,-0.19874682,-0.113400355,-0.0009781517,-0.17942977,0.19091405,-0.108737394,0.051124282,0.042142168,0.09650201,-0.14378388,0.009858566,0.030638816,-0.025923908,-0.08575555,0.05293672,0.025701927,0.03145187,0.014339406,0.011672971,-0.031618785,0.07203295,-0.0037608491,0.05162418,0.0467263,-0.030587336,0.016391974,0.026839415,0.018109158,-0.042318825,-0.027585717,0.0030910354,-0.024538731,0.053659376,-0.11454674
information technology training programs,0.6394237,-0.23382974,0.20317964,0.34779972,-0.14102502,-0.18390243,-0.047516614,0.16549203,0.12529132,0.10942061,0.022891302,-0.15372838,0.245853,-0.1534293,0.027430559,0.17164853,-0.04488798,0.25019652,-0.028773144,0.06593624,0.14587629,0.046291,0.0064841746,0.010733958,-0.05694232,-0.01254687,-0.020029036,0.07965328,-0.030404162,0.014289917,-0.072328575,-0.022560539,-0.03315983,-0.022538401,-0.0074342336,-0.0013465261,0.050010845,0.026959574,-0.007968332,0.045406617,0.057045612,-0.009441315,0.019810058,0.020792285,0.005155293,0.046367742,-0.025596734,0.0069133043,0.010331705,-0.0166754
information technology degree,0.64367193,-0.27476668,0.2055058,0.24156973,-0.47285712,-0.23305736,-0.060369954,0.055965774,-0.1574848,0.06852412,0.1341897,-0.0128202895,0.0111788,-0.1018749,-0.13690537,0.015741238,0.058992073,-0.05396602,-0.020006608,0.026789892,-0.0714751,-0.025468051,0.010658244,0.07612045,-0.07524188,0.000780766,-0.089285366,0.041845966,0.022452725,-0.042141598,0.015039081,0.010373639,-0.018776067,-0.05359939,0.022961058,0.019191913,0.004823246,-0.025814213,0.010619395,0.023344966,0.024592979,-0.0023950555,-0.022104383,0.011134876,-0.012178515,0.031572714,0.027206652,0.021983417,-0.03363379,-0.01966091
information systems masters online,0.668813,-0.26400024,0.20968705,0.24142402,-0.15054552,0.18580224,-0.14002022,-0.11942777,-0.08748104,0.16501494,0.3008726,0.054779373,-0.10963054,0.02652255,0.09050206,-0.1550109,-0.07969135,0.019397667,-0.12552226,-0.06936186,0.19822809,-0.018670848,-0.05761342,-0.024576072,0.14960612,0.025812443,-0.034496803,-0.030768098,-0.024163784,0.039880734,-0.0033747277,0.007045221,0.028047554,0.066206604,0.0018640837,-0.047324155,0.015089923,-0.020871403,-0.03435304,-0.0017998447,0.007277979,0.005648819,0.01625735,0.019006368,0.008853711,0.044569604,-0.056659706,0.013996229,0.047610268,-0.01860171
information systems courses,0.7007645,-0.17919181,0.28654733,0.4034709,-0.100059,-0.16055128,0.13956042,-0.12625185,0.10939204,0.20055826,-0.12903869,0.019622192,-0.01225201,0.095559314,0.00038601004,-0.024443684,-0.008311884,0.02407296,-0.04729283,-0.06072112,0.11755465,-0.030219872,0.0041765017,-0.0019739408,0.058094326,-0.007930964,-0.0666667,-0.036303755,0.028940585,0.030129088,0.11430146,0.091473594,-0.0019215188,0.04223596,0.057288893,0.023018233,0.012455042,0.0009826284,-0.027907316,-0.01424769,0.0036136233,-0.021972306,-0.042645633,0.024339274,-0.025940813,0.029578406,-0.070279196,0.0017654711,0.0923288,0.056989003
engineering technology,0.61945915,0.26681253,-0.21397197,-0.106031254,-0.014545842,-0.059875797,0.005770631,0.43839508,-0.17203209,-0.072488174,-0.011884814,-0.15884888,0.10824159,0.10497378,-0.21455391,0.07054524,0.047967523,0.022616075,-0.08023722,0.1277903,0.0038009551,0.16681789,0.039890435,0.058179613,0.026691694,0.089266896,0.015292145,-0.011729052,-0.019098861,0.13197774,-0.06825027,-0.03784644,0.09471003,0.017778013,-0.00062153616,0.013333143,-0.120641045,0.014289672,-0.08359888,-0.10570558,-0.011400216,-0.07730867,-0.048801202,0.01804305,-0.036444347,0.035994105,0.09732043,-0.0089043565,0.012874805,0.056575693
xpro architecture of complex systems,0.38208857,0.44947094,0.18084331,0.1525346,-0.03907702,0.26080263,0.011623091,0.035924092,-0.10594526,-0.034381613,-0.2149095,0.004145375,-0.23178011,0.08814942,0.07341747,-0.037172936,-0.010421547,-0.20862125,-0.026417587,0.39073214,0.13168423,0.124304555,-0.074153945,-0.08354197,-0.1617865,-0.19416924,-0.14989288,0.055267185,0.0009400688,0.031617984,0.14163397,-0.04083656,-0.08806492,0.009608686,0.018865377,-0.1419725,0.0006141073,-0.024633875,-0.030330645,0.013680968,-0.05426297,-0.051057316,0.019564023,0.00393071,0.054733675,0.016460102,0.009094668,0.062166117,0.016101496,-0.016519913
information technology major,0.65408385,-0.15470588,0.12562552,0.2457353,-0.4793475,-0.14740364,0.03957097,0.14802569,-0.07411068,0.068561174,0.06382957,-0.052999914,0.1606746,0.06945555,-0.10723336,-0.061671205,-0.099999,-0.048460998,-0.06806737,-0.03705405,0.010274804,0.05716758,0.08877433,-0.05697626,-0.009462037,-0.047161974,-0.12151266,-0.065852344,0.035084546,0.063305646,-0.0027791604,-0.021269457,-0.0896429,0.012790267,-0.096074894,0.019555993,0.05278609,0.030192576,0.12924123,-0.0327435,0.012630685,0.03155068,-0.0777717,-0.0753181,-0.0019356301,-0.13127266,0.0568973,-0.026103904,0.026900765,-0.008021671
mit system engineering certificate,0.6670236,0.0011451016,0.32994643,-0.5660664,0.045024753,-0.13806194,-0.14431354,-0.08314797,-0.1341083,0.05718762,-0.049201045,0.12914148,0.07171655,0.019247608,0.009323487,0.049775038,0.041606992,-0.01599187,0.02200461,0.023761032,-0.012324125,-0.06560358,0.02882106,0.0024202995,-0.049566537,0.044533774,-0.0352265,0.0027951738,-0.031227045,0.057775393,0.01125475,-0.037839185,0.019180175,-0.05065887,0.023976993,-0.012628955,-0.035232406,0.0030818512,0.012114689,0.020226214,0.012497757,0.018745441,-0.011157854,-0.011308934,0.03387838,0.016732626,0.0054968763,0.025026662,0.016986394,0.005064313
online it programs,0.5863567,-0.058742676,0.18925597,0.35655695,-0.034626942,0.084176525,-0.17853506,0.10763526,-0.017553579,0.14897108,0.06463977,0.06900843,0.12725054,-0.10223209,0.03558563,0.13313125,-0.091315955,0.09380415,0.015429679,0.018915566,-0.14408061,-0.047744792,0.12816258,-0.12387131,0.17221163,0.059624188,0.22437172,0.031544637,0.13758592,-0.07854605,0.11109941,-0.3119832,0.042899508,0.036196753,0.12267795,-0.09029403,0.008090748,-0.070234925,-0.1620642,0.0057712207,0.043178655,-0.04489293,0.022054266,0.062443033,0.018318303,0.0008821957,0.04127964,0.017786609,-0.016577594,-0.02344581
it degree programs,0.6341817,-0.17281145,0.1293404,0.28242892,-0.36071575,-0.2507652,-0.026900725,0.0007722656,-0.041999243,0.015798649,0.08005834,0.024636226,0.050244544,-0.21902318,-0.015282011,0.0679406,-0.016370498,0.107876435,0.051982537,0.023591943,-0.14586703,0.0069265473,0.049954187,-0.05222787,0.0043468466,-0.010893602,0.19737227,-0.02521216,0.18250346,-0.17124869,0.077360384,-0.13982601,0.026829448,-0.016116397,0.025594223,-0.045505147,-0.06311409,-0.020953974,-0.14553878,-0.016348694,-0.037960768,-0.018894527,-0.016962586,-0.022288034,0.010322975,-0.094480366,-0.037356924,-0.027737938,0.00036057935,-0.019704206
systems engineering continuing education,0.77273315,0.15124571,0.1626402,0.13250406,0.15319192,-0.22102675,0.09058031,-0.12938277,0.018342096,0.0028090144,0.15078819,0.0044835666,-0.007809297,0.019325394,-0.009612818,0.0404173,0.17360562,0.099674635,0.18329437,-0.011796058,0.07362023,0.010789066,0.035025444,-0.002194432,-0.02234439,-0.07820161,0.06440165,0.02017527,0.09531577,0.009430978,-0.060166743,0.10200665,-0.010807578,0.2439886,-0.022149753,0.008651212,0.00011305981,-0.07905797,0.017341819,-0.008127443,-0.041892793,-0.11684351,0.061550543,-0.054103322,-0.080943696,-0.019061035,0.024886383,-0.013300351,-0.036802955,0.02251025
information technology programs,0.63559425,-0.080081284,0.15334657,0.36098474,-0.3384529,-0.17705773,-0.08136839,0.19114453,-0.041028325,0.09777714,-0.07588252,-0.07676294,0.21160403,-0.048318934,0.041731305,0.053042237,-0.25929412,0.21559821,-0.010879401,0.1035372,0.05439801,0.11493612,0.055520564,-0.021288624,0.039785933,0.04739593,-0.0010937101,-0.01491731,0.085965805,0.048722696,-0.025385154,0.030352779,0.017385226,-0.021295497,0.003190319,0.023825135,0.019764433,0.03451567,-0.006203853,-0.028162394,0.030766742,0.011602078,0.039452855,-0.036581434,0.02175593,0.053602193,0.007348179,0.034969423,-0.0077883084,-0.010731517
online bachelor degree,0.5180003,-0.54942703,-0.0072226604,0.14479864,-0.049979515,0.20921811,-0.22568342,-0.09334618,-0.2278151,-0.04108959,0.16134238,0.0698083,-0.16910064,-0.12290336,-0.14180046,-0.06657446,-0.071872056,-0.06461327,0.14630121,0.11546514,-0.10962814,-0.029708747,-0.03289532,0.03410344,-0.039118413,0.059160557,0.042227156,-0.007395212,-0.13127209,-0.029986512,-0.01118932,0.13194007,0.0580873,0.010194027,-0.0029775444,0.04201236,0.009706492,-0.024766997,-0.0018334236,0.049736153,-0.0038018124,-0.026902124,0.012022252,0.0033304177,0.0059919613,-0.12776063,-0.034328155,-0.094201274,-0.053699736,-0.098776594
information technology masters degree,0.64995235,-0.2535651,0.22330822,0.09024273,-0.4682285,-0.1157002,-0.023751568,-0.01759145,-0.06518527,0.041277252,0.25986472,-0.023865806,-0.07584965,-0.10715525,-0.0615176,-0.07003856,0.012043902,0.032303672,-0.25277802,0.03529496,0.08332041,-0.0444649,-0.023565803,0.025810631,-0.039709203,0.010785703,-0.02666998,-0.0020358947,-0.024339916,-0.03621121,-0.10509548,-0.065336645,0.03850835,-0.009655304,-0.06370074,-0.051432945,0.02240109,0.008839467,-0.016153457,0.04732027,-0.012663228,-0.0059193354,-0.01421046,0.031467605,0.024588928,0.052691296,0.022112783,0.034916367,-0.085325904,-0.023792611
certificate course in information technology,0.68001777,-0.39469108,0.3193471,-0.00057117647,-0.06813378,-0.28039804,-0.058092758,0.09847577,-0.0058025955,0.12705234,-0.2405897,-0.053510718,0.046926253,0.108934216,-0.013076491,0.044063177,0.11806807,-0.06574924,-0.15531681,0.018538788,-0.009945367,-0.06742676,0.058624823,-0.07166144,-0.0071893283,-0.029970543,0.011724773,-0.04168461,-0.07802176,0.0025721586,0.015087514,0.0533326,-0.021424377,0.026822316,-0.040460788,-0.07916397,0.062418394,0.013228479,0.041575037,0.070249505,0.007918224,0.02950756,0.002718325,-0.0125622945,0.020755058,0.008730292,-0.007937617,-0.020667093,0.019923635,-0.011048374
aerospace masters programs,0.6169727,-0.046947844,-0.5910228,0.017945558,-0.09018658,-0.08057182,-0.025437603,-0.27717802,0.10168479,-0.0385875,0.07800845,0.046528,-0.01737906,-0.13683082,0.15839761,-0.008512818,-0.113867134,0.10789059,-0.18922721,0.057351124,0.07475174,-0.01933463,-0.055693112,0.02737504,0.008073354,-0.020522757,0.022098351,-0.08496717,-0.019816354,-0.002627636,-0.08418331,-0.0063361553,-0.020307845,0.02480635,-0.061949477,-0.08481035,0.008430516,0.029831937,-0.041765407,0.014739755,-0.029847382,-0.0074474034,0.03351906,-0.0033601758,0.010246417,0.00076945673,0.016240383,0.03387948,-0.05704171,-0.008711298
online architecture program,0.587914,-0.027852787,0.07118618,0.25357446,-0.019046726,0.48380354,-0.33199957,-0.08971267,-0.099059924,-0.21659093,-0.12544793,-0.03924455,-0.073460095,0.0342186,0.11393142,0.15661082,-0.0497963,0.22904792,0.117403485,0.047638122,-0.060004182,-0.04852568,-0.0008464416,-0.09117266,0.091389515,0.0024802634,-0.028143506,0.019405128,-0.0017406363,-0.007203957,0.0006471185,0.010274424,0.012921407,-0.046161365,-0.01596291,0.043510627,0.057299525,0.024404874,-0.027527517,0.0057935985,0.034935948,-0.021891864,-0.007895298,0.0032160485,0.03025391,0.041282676,-0.0031880848,-0.014591346,0.012444074,0.0678165
engineering technology degree online,0.73526716,-0.35559928,-0.090626985,0.052791778,0.101913564,0.1293294,-0.14517827,0.12078666,-0.3393404,-0.097792745,0.21925214,-0.0018380748,-0.031111354,-0.058138885,-0.19615407,0.049880475,0.048848275,-0.0034253153,0.003001447,0.05762586,-0.07158611,0.022240024,0.0020179464,0.062177412,-0.0767647,0.008475357,-0.023282917,0.04443671,0.0271458,0.046713088,-0.01995203,-0.017048076,0.006483245,-0.04463647,-0.005781348,0.04635628,-0.020427935,-0.02093695,-0.027506273,-0.025185348,0.013883337,-0.007825619,0.01821769,-0.031242762,0.0061749783,0.035019502,0.030501502,0.0037044478,-0.056194704,0.018759686
architecture degree online,0.5859478,-0.33329982,-0.030774483,0.13818537,-0.13271543,0.34375992,-0.22855096,-0.22361782,-0.20026365,-0.2803604,0.012743928,-0.04321389,-0.21309544,-0.07439929,0.0030878265,0.032720458,0.14459305,0.11252592,0.15082787,0.05316748,-0.093461566,-0.08361477,0.08656028,0.007509992,0.070768,-0.05002722,0.0010556959,0.04688967,-0.003829469,0.0073334547,-0.015320283,-0.018000478,0.0063067046,-0.030718597,-0.038392123,0.0458616,0.03154365,-0.04666857,0.023305358,-0.036111496,-0.019700691,-0.002977983,-0.035038635,0.06541036,-0.0106471935,0.041771814,-0.017562918,0.0042584995,0.023100434,0.06153181
computer science course online,0.61205775,-0.4078122,0.09087418,0.36473238,0.18263145,0.19260707,0.11104871,0.08271963,-0.028933095,0.09016688,-0.025648193,0.05945066,-0.046674892,0.086478785,0.09957745,0.14119866,-0.094655804,-0.107486986,-0.08259407,-0.029026145,-0.29259098,-0.00085275806,-0.013016623,-0.06983734,0.03537402,-0.101126164,0.01821813,0.05958427,-0.059982795,0.048693404,-0.049781006,-0.008955501,0.0044663777,0.051648352,-0.022549562,0.04034136,0.021700168,-0.023170833,-0.020913076,-0.073718525,-0.050711237,-0.011526839,-6.353099e-05,0.101411425,0.03764483,0.0023336455,-0.042187516,0.06763073,0.015374857,-0.0080787195
mit architecture course,0.6698996,-0.08518429,0.03236469,-0.21796884,-0.22071499,0.30874276,0.25248417,-0.24996626,0.029759567,-0.17691702,-0.22222634,0.0016667056,-0.023085808,0.004195173,-0.010189111,0.08648699,0.13915636,0.1851134,-0.053032715,0.021524778,-0.041302238,-0.1208364,0.09371616,0.018769246,0.12830694,-0.07989569,-0.039159756,0.021264903,-0.04715025,0.03901126,0.006639975,-0.039586075,0.0074125165,-0.01272017,-0.034323648,0.06624899,0.06242546,-0.0041855853,0.009857164,-0.016202714,-0.023368021,-0.007191218,-0.033480927,0.046002407,0.0313344,0.043300364,0.010613877,0.0007212477,0.059699424,0.049803887
engineering training courses,0.72006506,-0.15810803,-0.16348954,-0.12752791,0.2470426,-0.07377323,0.3500002,0.15247212,0.16246463,-0.1836822,-0.08124097,-0.12774281,-0.026408548,-0.08355677,-0.0776959,0.0985703,0.1348914,0.10936775,-0.060168594,0.0022958724,0.12198566,0.05871587,0.012518511,0.037881467,-0.14222278,0.057337478,-0.048917513,-0.0073114927,0.029609352,0.0040602777,0.03461964,0.012928819,-0.014042193,-0.017630978,-0.0004689865,0.045239557,0.015695242,0.024769548,-0.06366959,0.012111497,0.04626374,-0.02680965,-0.004840718,0.012806915,0.0045528854,0.008266182,-0.009245995,-0.031465303,0.006506967,-0.03193909
engineering certificate programs,0.6951476,-0.19126527,0.07703147,-0.3278549,0.109352194,-0.32979226,-0.17542087,0.122683264,-0.11175162,-0.13757269,-0.21158224,-0.011974876,-0.04986794,-0.021496907,0.16818304,0.057686716,-0.056596767,0.12191777,-0.022556053,0.08380989,-0.028095823,0.08695812,0.010739619,-0.11955233,-0.03609165,0.07056034,0.048337523,-0.09044614,0.07744412,0.01341661,-0.0045820973,0.07720156,-0.02114072,-0.032196283,-0.022324774,0.0046081645,0.018247556,-0.04189035,-0.03246275,-0.027330292,-2.7935841e-05,-0.009858054,0.027814431,0.015291889,-0.062028363,-0.017300267,0.00061321823,-0.015619473,0.016742729,-0.018675163
model based systems engineering training,0.63762367,0.3175236,0.23489442,0.0964842,0.32395986,0.007178249,0.06290889,-0.16801865,0.101717256,0.025558826,0.089078136,-0.33941668,0.09657718,-0.32759717,-0.020796606,0.011229739,0.03863384,0.021716261,0.023446597,-0.10434041,0.021249836,-0.024871876,0.017361073,-0.040969316,-0.085836224,-0.02810851,-0.0062734876,0.031900182,-0.047626562,0.019632254,-0.0319488,-0.03634802,-0.010794796,-0.010774359,-0.013925938,0.01158565,0.031432547,-0.0051015057,0.004446226,0.03784881,0.008890984,0.027756525,-0.030928086,0.045083616,-0.008110846,-0.0023179292,0.013450459,-0.028547524,0.030784609,-0.0074210404
mit engineering certificates,0.58767116,-0.17348145,0.18883625,-0.698117,-0.0017543931,-0.12120632,-0.1201257,0.0030474472,-0.13738793,0.003979163,-0.07017431,0.059560414,0.088956505,0.021775309,-0.035517413,0.053858582,0.057119194,0.03696736,-0.09705069,-0.0018260049,0.010163396,0.0055357274,0.02997829,-0.0022067807,-0.07019309,0.041979536,0.030138139,-0.04486122,0.033445653,0.023710726,0.028078776,-0.002966356,-0.014586088,-0.017644301,0.005880859,0.011106373,0.005124541,-0.02067462,0.010237284,-0.0097715,-0.0042182608,0.021165686,-0.017379526,0.022275968,0.016586518,0.024071403,-0.011610489,0.022408813,0.002455092,-0.034631193
aeronautical engineering courses,0.6320768,-0.07505106,-0.5094462,-0.0078057046,0.08321436,-0.1072084,0.2799942,-0.15009677,0.15234356,-0.09770788,-0.16403338,-0.033898145,-0.042255588,0.080005005,-0.012104601,0.009176368,0.06458815,-0.090555236,-0.10064962,0.09643033,0.077976204,-0.00039300584,-0.04404722,-0.05091753,0.085200004,0.13150972,0.059786934,0.1013188,0.034916885,-0.01701986,0.08355155,-0.044544484,0.010517272,0.0517027,0.08309132,0.12452894,0.042568147,0.064082,0.06418084,0.030369762,0.06327438,-0.046059508,-0.0590792,-0.056467976,0.057119947,-0.030866764,-0.015723873,-0.032062415,0.028906796,-0.010459161
model based systems engineering certification,0.5964369,0.25594723,0.35424182,-0.08954521,0.2906452,-0.14276409,-0.18559764,-0.1965059,-0.009260924,0.016731367,-0.10634293,-0.34024224,0.016841237,-0.20735717,-0.026764963,-0.11627152,0.023418473,-0.16133742,-0.06375907,-0.11191698,-0.061505944,0.038826838,0.0005590895,-0.024869433,0.06500081,-0.06686602,0.0239377,0.07705443,0.015429953,-0.053029574,-0.07500859,0.02480749,-0.0020655543,-0.010614212,0.020574806,-0.015773972,-0.027214987,0.032734,-0.016446978,0.011859807,-0.029236244,0.012057409,0.010999923,-0.011671787,-0.014677815,-0.048781645,-0.025412932,0.016780078,-0.02750079,-0.01583
mbse certification,0.48269314,-0.13705216,0.17256466,-0.36097372,0.02021577,-0.15675096,-0.3199714,0.017949965,0.5708588,-0.032887105,0.13134238,-0.07916967,-0.18318908,0.059277613,-0.052845646,-0.006499159,-0.04551786,-0.11458164,-0.049942486,0.06694161,-0.056318417,0.021280792,0.056154452,0.113805525,0.059547145,-0.07156513,0.019097557,0.07784128,0.017531745,-0.01874725,0.0019367576,0.05085318,-0.0121142585,0.023149654,-0.011510367,-0.011731499,-0.03073133,0.057264354,-0.003787187,-0.017536627,0.0015448685,-0.032780323,0.00026224446,0.0051670466,-0.019618796,-0.02292772,-0.038786434,0.024248227,-0.0039278097,0.014376269
