Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.1644421291045233,0.09518969947730986,53.830887,31.160786,120.15999910628857,90.75
B,0.20661756110187987,0.04979994576581277,266.1815,64.15633,116.41999886476164,38.21
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.02438388629708381,0.1762070220014286,7.0001607,50.585762,120.36000056761817,284.52
