Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.13558319293813167,0.11508477646951444,44.38378,37.67353,117.62978373038531,119.00999999999999
B,0.13165864903577204,0.021445247767069426,169.61334,27.627506,118.59000391846436,22.14
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.03389303158823265,0.14195424489959996,9.73006,40.752426,119.24999807462069,283.78
