Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.16940102607818003,0.06141878173527287,55.454205,20.10572,122.34999905993391,57.33
B,0.1255290098443078,0.05032898333383155,161.71664,64.837875,112.44000188013209,34.18
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.07423725865525138,0.0803444846303781,21.312138,23.065409,122.34999905993416,150.84
