Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.13561406201148787,0.07599771253453762,44.393887,24.8782,119.94999981748374,79.72
B,0.11134751978104593,0.045083938756321405,143.4469,58.080784,117.23999963864412,32.46
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.025062377637049466,0.10223490927355182,7.194943,29.349743,119.95000018067222,207.57
