Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.12672566834090773,0.07567334254910671,41.48423,24.772017,123.68000065632873,76.97
B,0.0982684499184046,0.03947291118653533,126.59738,50.852203,109.77999868734248,29.66
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.06234996706772672,0.16205097475117902,17.899517,46.521824,123.62989435504467,292.24
