Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
362,241.07287180645164,11.029041761744248,362.8166083145839,0.025216016946059638,11.461985676007936,0.5215802655712762,0.161344537691906,0.00735547207252718,0.6644482812579156,96.12903225806451,20.740316664533516,0.3036886699654032,0.250519683992068,0.3475477869227514,0.3988065477611473,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.11534442553914633,0.003990183134743271,0.5313377228391793,36.87096774193548,0.40624674816596545
