Day,x_max,alpha,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,N_Opt,N_Obs,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias
2025-12-01,90.0,0.5,200.41217,221.91217,260.855542530899,322,347.7314457108989,355.41,13,31,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-01,90.0,1.0,199.95221,221.91217,260.85554287229377,322,347.73144703345474,355.41,13,31,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,,0.0,292.29077,200.57773,315.24931287161485,292,347.0921017655644,350.34000000000003,15,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,,0.5,285.8553,200.57773,316.04719182401686,292,347.4795791374977,350.34000000000003,16,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,,1.0,285.85526,200.57773,316.04719199661434,292,347.4997887778541,350.34000000000003,17,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,30.0,0.0,210.03978,200.57773,242.37917919971383,292,347.3081015661108,350.34000000000003,72,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,30.0,0.5,220.80199,200.57773,250.17015153271612,292,347.40589070382254,350.34000000000003,61,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,30.0,1.0,221.34198,200.57773,250.17015098201236,292,347.49978877785486,350.34000000000003,62,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,60.0,0.0,226.78369,200.57773,263.49184128647926,292,347.609269738332,350.34000000000003,34,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,60.0,0.5,224.05386,200.57773,266.3912541641486,292,347.84421857141143,350.34000000000003,33,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,60.0,1.0,224.05388,200.57773,266.3912541202855,292,347.57432277693124,350.34000000000003,33,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,0.0,294.09924,200.57773,313.9728374463401,292,347.26958100838823,350.34000000000003,16,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,0.5,286.7485,200.57773,314.62510731169425,292,347.6249466368655,350.34000000000003,22,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-02,90.0,1.0,286.74847,200.57773,314.6251077588003,292,347.4294740154615,350.34000000000003,20,32,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,0.0,279.91348,202.77689,356.9850437790862,276,347.9440255471186,359.4600000000001,65,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,0.5,280.02625,202.77689,357.10439052778895,276,347.9565792487224,359.4600000000001,64,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,,1.0,280.15836,202.77689,357.1915427768053,276,347.9565773613958,359.4600000000001,64,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,0.0,199.24274,202.77689,321.32256831924366,276,347.9265326856346,359.4600000000001,79,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,0.5,200.34836,202.77689,321.42412606779965,276,347.9107744726793,359.4600000000001,78,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,30.0,1.0,200.30048,202.77689,321.59842932871476,276,347.9107744726793,359.4600000000001,78,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,0.0,199.19485,202.77689,321.40698622661694,276,347.82822044813133,359.4600000000001,79,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,0.5,200.34836,202.77689,321.5984287548518,276,347.9107744726793,359.4600000000001,78,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,60.0,1.0,200.48047,202.77689,321.4241272514505,276,347.9107744726793,359.4600000000001,78,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,0.0,280.03595,202.77689,356.85771920488156,276,347.8890917225934,359.4600000000001,63,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,0.5,280.02628,202.77689,357.104390964461,276,347.9565792487225,359.4600000000001,64,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-03,90.0,1.0,280.15836,202.77689,357.1043921190622,276,347.9565792487224,359.4600000000001,64,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,0.0,276.50787,222.36336,287.01369197867336,308,347.6170909016006,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,0.5,281.13068,222.36336,287.0136932891135,308,347.61709090160065,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,,1.0,276.68787,222.36336,287.0136925126046,308,347.6170909016006,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,0.0,145.87,222.36336,222.0938947827872,308,347.62467984162225,370.06000000000006,105,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,0.5,151.38817,222.36336,222.9285459627426,308,347.6611183946285,370.06000000000006,102,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,30.0,1.0,153.87701,222.36336,222.92854592328462,308,347.66111839462855,370.06000000000006,102,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,0.0,200.91064,222.36336,243.13761622652484,308,347.5791851128161,370.06000000000006,33,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,0.5,206.46095,222.36336,243.3395099075904,308,347.6656224526347,370.06000000000006,30,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,60.0,1.0,201.16603,222.36336,243.3395086551402,308,347.6656224526347,370.06000000000006,30,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,0.0,281.1307,222.36336,287.0136931225677,308,347.6170909016006,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,0.5,281.4907,222.36336,287.01369234664406,308,347.6170909016006,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-04,90.0,1.0,276.50787,222.36336,287.0136938672248,308,347.61709090160065,370.06000000000006,20,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,0.0,306.7129,192.39749,295.55937531976485,303,347.9727446762148,326.77000000000004,14,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,0.5,306.71292,192.39749,295.55937152723175,303,347.887815233551,326.77000000000004,13,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,,1.0,306.71292,192.39749,295.5593709515729,303,347.46042156922,326.77000000000004,12,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,0.0,224.02512,192.39749,216.07526243417942,303,347.2963532959914,326.77000000000004,38,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,0.5,225.69804,192.39749,218.23231698167004,303,347.77374719555837,326.77000000000004,39,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,30.0,1.0,225.51805,192.39749,218.23231652417107,303,347.3463535312275,326.77000000000004,38,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,0.0,306.543,192.39749,294.5530194486631,303,347.47809607809006,326.77000000000004,17,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,0.5,306.36194,192.39749,294.6646476455066,303,347.56302552075385,326.77000000000004,18,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,60.0,1.0,306.36194,192.39749,294.66464786111516,303,347.56302552075385,326.77000000000004,18,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,0.0,306.543,192.39749,294.5530194486631,303,347.47809607809006,326.77000000000004,17,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,0.5,306.36197,192.39749,294.66464781082334,303,347.905489742421,326.77000000000004,17,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-05,90.0,1.0,306.36194,192.39749,294.6646479042203,303,347.56302552075385,326.77000000000004,18,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,0.0,282.37848,220.87614,313.89680797433664,309,347.8686384385866,443.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,0.5,282.37848,220.87614,313.8968079401318,309,347.94875841962437,443.0,28,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,,1.0,282.37848,220.87614,313.896808250842,309,347.86863843858634,443.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,0.0,186.68729,220.87614,242.62807121678458,309,347.8547851228383,443.0,70,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,0.5,187.30386,220.87614,243.97964625573093,309,347.9371450934755,443.0,69,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,30.0,1.0,185.04764,220.87614,243.85795574153138,309,347.9047850154378,443.0,70,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,0.0,218.40063,220.87614,281.8620916765561,309,347.90155858119715,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,0.5,218.40063,220.87614,281.86209144398896,309,347.9291983695671,443.0,35,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,60.0,1.0,218.40062,220.87614,281.862091639596,309,347.87975768519425,443.0,34,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,0.0,282.37848,220.87614,313.89680798392124,309,347.9180791229595,443.0,27,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,0.5,282.55847,220.87614,313.8968081717001,309,347.86863843858674,443.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-06,90.0,1.0,282.37848,220.87614,313.89680802224746,309,347.8686384385866,443.0,26,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,0.0,278.63672,189.07526,314.26506770455165,304,347.7314506034432,355.98,18,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,0.5,276.22458,189.07526,316.2425641535696,304,347.9152815827793,355.98,28,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,,1.0,276.22458,189.07526,316.242565426169,304,347.91528247592663,355.98,28,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,0.0,199.65323,189.07526,227.67683244220723,304,347.99488336802034,355.98,73,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,0.5,201.2298,189.07526,232.05487216822095,304,347.7266944689838,355.98,77,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,30.0,1.0,201.72191,189.07526,232.05487137750063,304,347.8687146424345,355.98,77,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,0.0,227.65848,189.07526,293.9527365198692,304,348.0119351863763,355.98,28,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,0.5,225.95116,189.07526,295.7578040288765,304,347.71100828430144,355.98,34,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,60.0,1.0,225.95116,189.07526,295.7578038774825,304,347.7110082172439,355.98,35,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,0.0,283.7065,189.07526,312.53082612222124,304,347.39765722876393,355.98,22,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,0.5,282.48306,189.07526,314.1518998242526,304,347.8857626334971,355.98,31,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-07,90.0,1.0,282.4831,189.07526,314.15189891435034,304,347.8857614572862,355.98,32,34,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,0.0,290.48892,193.11932,364.4757251481567,310,347.79957004422306,355.0,17,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,0.5,290.19806,193.11932,364.9137550852502,310,347.75793269284225,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,,1.0,288.5989,193.11932,364.91375482261515,310,347.75793269284225,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,0.0,171.92657,193.11932,344.814860048582,310,347.79197580321676,355.0,33,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,0.5,171.68358,193.11932,345.8450140377414,310,347.8336147793063,355.0,33,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,30.0,1.0,171.68358,193.11932,345.8450135459498,310,347.79197580321676,355.0,33,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,0.0,290.4889,193.11932,364.47572505368464,310,347.75793269284225,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,0.5,290.51013,193.11932,364.91375439923,310,347.8334510521964,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,60.0,1.0,290.00836,193.11932,364.8921528007723,310,347.74405287006795,355.0,17,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,0.0,290.4889,193.11932,364.47572540431077,310,347.7995716689318,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,0.5,290.06592,193.11932,364.91375527122847,310,347.75793269284225,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-08,90.0,1.0,290.19803,193.11932,364.9137547523531,310,347.75793269284225,355.0,16,35,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,0.0,275.04352,207.37494,346.80722079468455,323,347.7514049326703,362.77,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,0.5,274.60602,207.37494,346.8072204099222,323,347.709972397641,362.77,21,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,,1.0,275.35562,207.37494,346.80722111528445,323,347.75140542664496,362.77,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,0.0,229.74033,207.37494,331.2835339424724,323,347.7809172804491,362.77,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,0.5,230.33243,207.37494,331.28353266160923,323,347.7809084709657,362.77,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,30.0,1.0,229.87244,207.37494,331.2835340269505,323,347.73948600172326,362.77,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,0.0,229.56033,207.37494,331.2835342360969,323,347.7809170019653,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,0.5,230.33243,207.37494,331.283534210225,323,347.78091823310507,362.77,29,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,60.0,1.0,230.33243,207.37494,331.28353394806874,323,347.7809190307271,362.77,30,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,0.0,274.92868,207.37494,346.8072201618772,323,347.7514054266449,362.77,21,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,0.5,275.35562,207.37494,346.80722105027917,323,347.75140460124186,362.77,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-09,90.0,1.0,275.24078,207.37494,346.80722050153776,323,347.7514054266449,362.77,22,36,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,0.0,187.82346,174.3934,452.5362500510864,285,347.95499384476756,347.52,44,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,0.5,187.14343,174.3934,463.4401580248048,285,347.56949208429904,347.52,39,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,,1.0,185.36435,174.3934,463.4401574582039,285,347.569492084299,347.52,39,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
2025-12-10,30.0,0.0,189.73468,174.3934,452.53625066902333,285,347.65099040304676,347.52,42,38,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,
