Keyword,Region,Match type,Origin,Optimal Cost,Gurobi Pred,Gurobi Pred over Base,Actual Model Pred,Diff,t_Clicks_OptCost
ai certification classes,USA,Broad match,existing,14.036202061456054,13.070491151030001,12.813412443811831,13.070494,-2.5470901157120807e-06,8.949725
ai course for business leaders,USA,Broad match,existing,14.036202061456054,13.71092173153,12.686412897644807,13.710924,-2.4170295702674593e-06,6.0696077
ai courses for executives,USA,Broad match,existing,14.036202061456054,13.347825415530004,12.474016912379064,13.347828,-2.49584694955729e-06,8.071924
ai diploma,USA,Phrase match,existing,1.486202412219013,2.868927947054001,1.1053310546971282,2.8689282,-2.46992019725667e-07,0.0
ai diploma,USA,Broad match,existing,1.4862024122190132,2.7788107980540007,1.1514992107203215,2.7788107,5.8536788749563584e-08,0.0
ai for executives course,USA,Broad match,existing,14.036202061456045,13.170992731630001,12.474017023622189,13.170996,-2.980650272377261e-06,7.5033
ai innovation course,USA,Broad match,existing,0.796202395747736,1.7835579223000002,0.582331449445386,1.783558,-8.87549924666331e-08,0.0
applied gen ai for digital transformation mit,USA,Broad match,existing,14.036202061456054,14.957663004530001,14.218268339765597,14.9576645,-1.4852160923339852e-06,8.556649
artificial intelligence certification mit,USA,Broad match,existing,14.036202061456045,13.34782541553,12.47401691237906,13.347828,-2.4958469531100036e-06,8.205786
artificial intelligence short course online,USA,Broad match,new,14.036202061456054,15.657717873830002,14.957980325001877,15.657719,-7.846172636050142e-07,8.065938
artificial intelligence short course online,B,Broad match,new,0.7962023957477434,2.217239981846002,1.001683479503778,2.2172399,1.2512603131398237e-07,0.052116394
best ai classes online,USA,Broad match,existing,14.036202061456077,12.819332417430001,12.44099843162449,12.819335,-2.5663956826349477e-06,8.365616
best ai learning course,USA,Broad match,existing,14.036202061456054,13.417442868784,12.607356856897404,13.417446,-3.267690608765861e-06,8.824826
best introduction to artificial intelligence,USA,Broad match,existing,14.036202061456054,13.61700242963,12.66834622826739,13.617004,-1.9649012497069407e-06,8.360546
best prompting courses,USA,Broad match,existing,14.036202061456057,15.534148181530004,14.059491718860631,15.534149,-9.88391871459271e-07,5.1225057
best prompting courses,A,Broad match,existing,14.296202484415785,19.136243848630002,17.40797856313806,19.13624,3.843136838099781e-06,6.249446
best prompting courses,B,Broad match,existing,1.0862024066153761,2.8844810892000003,1.1064012218370243,2.884481,1.3598344761334147e-07,0.0
controllable video generation,USA,Broad match,new,0.7962023957477435,1.4714853133,0.5746448601521119,1.4714854,-6.305803212924843e-08,0.052115917
course on machine learning and artificial intelligence,USA,Broad match,existing,14.036202061456054,13.31202443823,12.474016988126241,13.312027,-2.539309061688755e-06,8.433271
generative ai certification online,USA,Broad match,existing,14.036202061456045,13.61496219743,12.57668516743885,13.6149645,-2.287738457340538e-06,7.740863
generative ai course usa,USA,Broad match,existing,1.636202428902509,2.4514679747500008,1.2794875937380379,2.4514678,2.2229333573875465e-07,0.49982417
generative ai foundations course,USA,Broad match,existing,0.7962023957477465,3.1024503129000003,1.0227736847872073,3.1024504,-5.788857393440594e-08,0.052116394
generative ai foundations course,A,Broad match,existing,0.7962023957477434,3.3560591211999995,1.0227735510553462,3.3560593,-1.91620435074924e-07,0.052116394
generative ai fundamentals course,USA,Broad match,existing,0.7962023957477435,1.7879822608000002,0.2368711586958132,1.7879819,3.9300977805467596e-07,0.052116394
large language model course,B,Broad match,existing,0.7962023957477435,2.149565430400001,1.1043514926406015,2.1495655,-2.789772857170192e-08,0.0
learn generative ai tools,USA,Broad match,existing,0.7962023957477431,1.2693893112460004,0.5746447839060651,1.2693893,3.950985538736518e-08,0.0
mit ai certificate,USA,Exact match,existing,1.4862024122190123,3.0861706533040003,1.5429346360768275,3.086171,-2.584849401188194e-07,0.0
mit ai certificate,USA,Phrase match,existing,1.4862024122190123,3.4912641636040003,1.6556541315223963,3.4912646,-4.180762975813934e-07,0.0
mit ai certificate,USA,Broad match,existing,1.486202412219013,3.401147014604001,1.7018222875455904,3.4011471,-1.1254748821798444e-07,0.0
mit ai certificate,A,Exact match,existing,1.486202412219013,3.1102891886040003,1.5429346287056238,3.1102898,-6.234840124186292e-07,0.0
mit ai certificate,A,Phrase match,existing,1.486202412219013,3.5153826989040002,1.655654004941903,3.515383,-3.062382116780782e-07,0.0
mit ai certificate,A,Broad match,existing,1.4862024122190074,3.6547558229040003,1.7018219153951502,3.6547558,-7.860770256939986e-09,0.0
mit generative ai certificate,USA,Exact match,existing,1.3862023200848204,3.1939027258540045,1.2738319584513556,3.1939032,-4.819249261878156e-07,0.0
mit generative ai certificate,USA,Phrase match,existing,1.4301320108756441,3.501352395054,1.3865512266122275,3.501353,-6.303824013897952e-07,0.0
mit generative ai certificate,USA,Broad match,existing,1.3862023200848246,3.4112352460540025,1.4327192634261339,3.4112356,-3.2485359025002936e-07,0.0
mit generative ai certificate,A,Phrase match,existing,1.386202320084825,3.5254709303539995,1.3865511000317339,3.5254714,-5.185443159305692e-07,0.0
mit generative ai certificate,A,Broad match,existing,1.3862023200848195,3.664844054354,1.4327190104849814,3.6648443,-2.2016687406534174e-07,0.0
mit xpro ai,USA,Broad match,existing,79.81620595837757,71.90796249668404,69.66373604099556,71.90795,1.1141703566863725e-05,58.440384
online ai training courses,B,Broad match,new,1.0862024066153761,2.5084237842000006,1.1064010648167608,2.5084238,-2.103681584486594e-08,0.0
online course generative ai,USA,Broad match,existing,14.036202061456054,17.64658236833,16.17029881806755,17.646578,4.533246993787543e-06,9.0717945
online course generative ai,A,Broad match,existing,14.296202484415785,21.248678035430004,19.51878578155427,21.248674,3.6427298084618087e-06,9.887331
online course generative ai,B,Broad match,existing,14.506201903748284,40.293001944050005,37.85026150368135,40.293007,-4.95292265156877e-06,10.497879
professional ai certificate,USA,Broad match,existing,14.036202061456054,12.887920594930002,12.440998471497842,12.887923,-2.6457316195660496e-06,8.154325
