Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg conv (opt),se conv (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in conv,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg conv (act),se conv (act),clicks/$ (act),avg n kws (act),se n kws (act)
300,333.3564816129032,7.151265403580751,299.9484944352335,0.011569828835871116,13.151752135330076,0.2868108628753007,1.1113790794001912,107.0,14.91574905569523,0.8027456382035,1.0916622924146753,0.546208046762555,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
350,388.4432125806452,7.262663897173465,349.96014736243546,0.008667945947277305,15.35147109419404,0.28319249546330777,1.1099641359401842,116.19354838709677,14.360820307450375,1.1006470424134926,1.08899930915716,0.8048217371525045,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
400,445.5698987096774,7.76019867335315,399.78738332556867,0.05497772989867657,17.618524575574558,0.30162438084385845,1.114517159104107,119.38709677419355,14.851572265295708,1.4095802413297214,1.0975682907449793,1.071351724889659,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
450,506.5265793548387,7.72558289803155,449.97701446785646,0.007770528162725555,20.05084734555913,0.2888310968296475,1.1256721189500265,126.03225806451613,13.41933157566222,1.7392255196238238,1.1185623955608646,1.3573118768583796,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
500,570.2285948387096,7.99402039311692,499.8389968406769,0.020908751627003765,22.543376080684766,0.3089928992331682,1.1408245423885348,127.0,15.037372797306096,2.0837171881304273,1.1470798954243073,1.6503502452355543,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
550,643.7468322580644,8.771239052629566,549.8275585381838,0.04481920156998388,25.51202530309568,0.338655785320798,1.170815871742737,129.93548387096774,17.606202199205047,2.481293624007417,1.2035248419527504,1.9993645262587234,184.91598290322577,6.3299648065636385,348.0196774193549,11.264539865597182,8.50581017403652,0.29454210806696723,0.5313377228391793,36.87096774193548,0.40624674816596545
