Day,Budget,t_Clicks_OptCost,t_Clicks_ActCost,tm1_Clicks_OptCost,Actual_Clicks,Opt_Cost,Act_Cost,Opt_Conv,Act_Conv,N_Opt,N_Obs,Avg_Cost_Change,Pct_New_Keywords,Eval_CV_MSE,Eval_Train_MSE,Eval_Train_R2,Eval_Best_Params,Hist_MSE,Hist_R2,Hist_Bias,Opt_Cost_Region_USA,Act_Cost_Region_USA,Opt_Clicks_Region_USA,Act_Clicks_Region_USA,Opt_Conv_Region_USA,Act_Conv_Region_USA,Opt_Cost_Region_B,Act_Cost_Region_B,Opt_Clicks_Region_B,Act_Clicks_Region_B,Opt_Conv_Region_B,Act_Conv_Region_B,Opt_Cost_Region_A,Act_Cost_Region_A,Opt_Clicks_Region_A,Act_Clicks_Region_A,Opt_Conv_Region_A,Act_Conv_Region_A,Opt_Cost_Origin_new,Act_Cost_Origin_new,Opt_Clicks_Origin_new,Act_Clicks_Origin_new,Opt_Conv_Origin_new,Act_Conv_Origin_new,Opt_Cost_Origin_existing,Act_Cost_Origin_existing,Opt_Clicks_Origin_existing,Act_Clicks_Origin_existing,Opt_Conv_Origin_existing,Act_Conv_Origin_existing,Opt_Cost_Origin_existing searches,Act_Cost_Origin_existing searches,Opt_Clicks_Origin_existing searches,Act_Clicks_Origin_existing searches,Opt_Conv_Origin_existing searches,Act_Conv_Origin_existing searches
2025-12-02,500,533.02637,200.57773,714.7157098263309,292,499.90574799608845,350.34000000000003,21.16659830791989,9.166778511639807,257,32,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,168.15430235503166,297.8,100.173294,162.68533,4.794327886660086,7.786174726688883,164.06000020938572,14.93,332.3376,23.24583,13.265129111306015,0.9278484545333883,167.69144543167104,37.61,100.51548,14.646555,3.1071413099537906,0.45275533041753513,230.3743105849421,0.0,237.3758,0.0,9.469406135673541,0.0,60.85714656472128,350.34000000000003,70.76677,200.57773,2.8056533560337473,9.166778511639807,208.67429084642504,0.0,224.88383,0.0,8.891538310936669,0.0
2025-12-02,550,577.8797,200.57773,763.9455118571423,292,549.9999999997776,350.34000000000003,22.935199341759503,9.166778511639807,277,32,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.5257311860677,297.8,114.92544,162.68533,5.500369719580936,7.786174726688883,182.94853762764347,14.93,347.008,23.24583,13.850691715926434,0.9278484545333883,183.52573118606648,37.61,115.94623,14.646555,3.584137906252133,0.45275533041753513,243.6342757470067,0.0,248.11923,0.0,9.893817104967763,0.0,62.03143259014712,350.34000000000003,70.88919,200.57773,2.809438063445342,9.166778511639807,244.33429166262383,0.0,258.87125,0.0,10.231944494864354,0.0
2025-12-03,300,275.93454,202.77689,446.19597345618087,276,299.9999999999136,359.4600000000001,10.852837795842767,9.380009694552994,230,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.03571410011592,315.23,29.06028,182.40932,1.3908346690819813,8.730171949030261,99.92857179970221,5.359999999999999,203.34346,2.2475817,8.116375998197212,0.08971136662321595,100.03571410009552,38.870000000000005,43.530796,18.11999,1.345627128563573,0.5601263788995166,173.42429172571156,0.0,133.98654,0.0,5.3492763671094625,0.0,45.48571773368705,359.4600000000001,54.158886,202.77689,2.0149447769946307,9.380009694552994,81.08999054051503,0.0,87.789116,0.0,3.488616681218721,0.0
2025-12-03,350,339.24734,202.77689,513.2314045336395,276,349.99999999991684,359.4600000000001,13.387571179073696,9.380009694552994,243,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.98858908102224,315.23,46.035454,182.40932,2.20327247341872,8.730171949030261,116.1313960820326,5.359999999999999,235.54575,2.2475817,9.401718554261121,0.08971136662321595,116.88001483686207,38.870000000000005,57.666153,18.11999,1.7825801513938548,0.5601263788995166,193.85713419050143,0.0,166.92345,0.0,6.657326990762658,0.0,57.908574550397695,359.4600000000001,70.27702,202.77689,2.7925896074849326,9.380009694552994,98.23429125901778,0.0,102.04691,0.0,3.9376545057028864,0.0
2025-12-03,400,389.52374,202.77689,579.1206439722265,276,399.2457480148428,359.4600000000001,15.380482031742238,9.380009694552994,250,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.09716091562686,315.23,59.142918,182.40932,2.8306002805290884,8.730171949030261,133.16000042774647,5.359999999999999,259.6072,2.2475817,10.362122643474464,0.08971136662321595,132.98858667146942,38.870000000000005,70.773636,18.11999,2.1877591077386844,0.5601263788995166,191.55145273202743,0.0,160.04233,0.0,6.384745453915878,0.0,65.55714654143614,359.4600000000001,74.97383,202.77689,2.976754034065369,9.380009694552994,142.13714874137926,0.0,154.50763,0.0,6.018983651207973,0.0
2025-12-03,450,470.09158,202.77689,648.6341437564357,276,449.99999999992883,359.4600000000001,18.664685190142045,9.380009694552994,243,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.40858757162994,315.23,85.09176,182.40932,4.0725198062433305,8.730171949030261,149.75711091862382,5.359999999999999,298.9179,2.2475817,11.931194210393,0.08971136662321595,149.83430150967502,38.870000000000005,86.08195,18.11999,2.6609711735057155,0.5601263788995166,226.25145254519447,0.0,230.07944,0.0,9.172208378564587,0.0,58.64571755397931,359.4600000000001,70.39946,202.77689,2.7901491838316135,9.380009694552994,165.10282990075498,0.0,169.6127,0.0,6.702326718204219,0.0
2025-12-03,500,533.02637,202.77689,714.7157098263309,276,499.90574799608845,359.4600000000001,21.16659830791989,9.380009694552994,257,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,168.15430235503166,315.23,100.173294,182.40932,4.794327886660086,8.730171949030261,164.06000020938572,5.359999999999999,332.3376,2.2475817,13.265129111306015,0.08971136662321595,167.69144543167104,38.870000000000005,100.51548,18.11999,3.1071413099537906,0.5601263788995166,230.3743105849421,0.0,237.3758,0.0,9.469406135673541,0.0,60.85714656472128,359.4600000000001,70.76677,202.77689,2.8056533560337473,9.380009694552994,208.67429084642504,0.0,224.88383,0.0,8.891538310936669,0.0
2025-12-03,550,577.8797,202.77689,763.9455118571423,276,549.9999999997776,359.4600000000001,22.935199341759503,9.380009694552994,277,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.5257311860677,315.23,114.92544,182.40932,5.500369719580936,8.730171949030261,182.94853762764347,5.359999999999999,347.008,2.2475817,13.850691715926434,0.08971136662321595,183.52573118606648,38.870000000000005,115.94623,18.11999,3.584137906252133,0.5601263788995166,243.6342757470067,0.0,248.11923,0.0,9.893817104967763,0.0,62.03143259014712,359.4600000000001,70.88919,202.77689,2.809438063445342,9.380009694552994,244.33429166262383,0.0,258.87125,0.0,10.231944494864354,0.0
2025-12-04,300,275.93454,222.36336,446.19597345618087,308,299.9999999999136,370.06000000000006,10.852837795842767,10.273664951439457,230,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.03571410011592,318.31000000000006,29.06028,187.63687,1.3908346690819813,8.980362995205162,99.92857179970221,26.36,203.34346,24.41913,8.116375998197212,0.9746801917309286,100.03571410009552,25.39,43.530796,10.307358,1.345627128563573,0.3186217645033665,173.42429172571156,0.0,133.98654,0.0,5.3492763671094625,0.0,45.48571773368705,370.06000000000006,54.158886,222.36336,2.0149447769946307,10.273664951439457,81.08999054051503,0.0,87.789116,0.0,3.488616681218721,0.0
2025-12-04,350,339.24734,222.36336,513.2314045336395,308,349.99999999991684,370.06000000000006,13.387571179073696,10.273664951439457,243,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.98858908102224,318.31000000000006,46.035454,187.63687,2.20327247341872,8.980362995205162,116.1313960820326,26.36,235.54575,24.41913,9.401718554261121,0.9746801917309286,116.88001483686207,25.39,57.666153,10.307358,1.7825801513938548,0.3186217645033665,193.85713419050143,0.0,166.92345,0.0,6.657326990762658,0.0,57.908574550397695,370.06000000000006,70.27702,222.36336,2.7925896074849326,10.273664951439457,98.23429125901778,0.0,102.04691,0.0,3.9376545057028864,0.0
2025-12-04,400,389.52374,222.36336,579.1206439722265,308,399.2457480148428,370.06000000000006,15.380482031742238,10.273664951439457,250,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.09716091562686,318.31000000000006,59.142918,187.63687,2.8306002805290884,8.980362995205162,133.16000042774647,26.36,259.6072,24.41913,10.362122643474464,0.9746801917309286,132.98858667146942,25.39,70.773636,10.307358,2.1877591077386844,0.3186217645033665,191.55145273202743,0.0,160.04233,0.0,6.384745453915878,0.0,65.55714654143614,370.06000000000006,74.97383,222.36336,2.976754034065369,10.273664951439457,142.13714874137926,0.0,154.50763,0.0,6.018983651207973,0.0
2025-12-04,450,470.09158,222.36336,648.6341437564357,308,449.99999999992883,370.06000000000006,18.664685190142045,10.273664951439457,243,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.40858757162994,318.31000000000006,85.09176,187.63687,4.0725198062433305,8.980362995205162,149.75711091862382,26.36,298.9179,24.41913,11.931194210393,0.9746801917309286,149.83430150967502,25.39,86.08195,10.307358,2.6609711735057155,0.3186217645033665,226.25145254519447,0.0,230.07944,0.0,9.172208378564587,0.0,58.64571755397931,370.06000000000006,70.39946,222.36336,2.7901491838316135,10.273664951439457,165.10282990075498,0.0,169.6127,0.0,6.702326718204219,0.0
2025-12-04,500,533.02637,222.36336,714.7157098263309,308,499.90574799608845,370.06000000000006,21.16659830791989,10.273664951439457,257,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,168.15430235503166,318.31000000000006,100.173294,187.63687,4.794327886660086,8.980362995205162,164.06000020938572,26.36,332.3376,24.41913,13.265129111306015,0.9746801917309286,167.69144543167104,25.39,100.51548,10.307358,3.1071413099537906,0.3186217645033665,230.3743105849421,0.0,237.3758,0.0,9.469406135673541,0.0,60.85714656472128,370.06000000000006,70.76677,222.36336,2.8056533560337473,10.273664951439457,208.67429084642504,0.0,224.88383,0.0,8.891538310936669,0.0
2025-12-04,550,577.8797,222.36336,763.9455118571423,308,549.9999999997776,370.06000000000006,22.935199341759503,10.273664951439457,277,35,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.5257311860677,318.31000000000006,114.92544,187.63687,5.500369719580936,8.980362995205162,182.94853762764347,26.36,347.008,24.41913,13.850691715926434,0.9746801917309286,183.52573118606648,25.39,115.94623,10.307358,3.584137906252133,0.3186217645033665,243.6342757470067,0.0,248.11923,0.0,9.893817104967763,0.0,62.03143259014712,370.06000000000006,70.88919,222.36336,2.809438063445342,10.273664951439457,244.33429166262383,0.0,258.87125,0.0,10.231944494864354,0.0
2025-12-05,300,275.93454,192.39749,446.19597345618087,303,299.9999999999136,326.77000000000004,10.852837795842767,8.79043166921199,230,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.03571410011592,263.14,29.06028,155.0437,1.3908346690819813,7.420443647044399,99.92857179970221,28.03,203.34346,23.916004,8.116375998197212,0.954598179815966,100.03571410009552,35.6,43.530796,13.437788,1.345627128563573,0.4153898423516249,173.42429172571156,0.0,133.98654,0.0,5.3492763671094625,0.0,45.48571773368705,326.77000000000004,54.158886,192.39749,2.0149447769946307,8.79043166921199,81.08999054051503,0.0,87.789116,0.0,3.488616681218721,0.0
2025-12-05,350,339.24734,192.39749,513.2314045336395,303,349.99999999991684,326.77000000000004,13.387571179073696,8.79043166921199,243,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.98858908102224,263.14,46.035454,155.0437,2.20327247341872,7.420443647044399,116.1313960820326,28.03,235.54575,23.916004,9.401718554261121,0.954598179815966,116.88001483686207,35.6,57.666153,13.437788,1.7825801513938548,0.4153898423516249,193.85713419050143,0.0,166.92345,0.0,6.657326990762658,0.0,57.908574550397695,326.77000000000004,70.27702,192.39749,2.7925896074849326,8.79043166921199,98.23429125901778,0.0,102.04691,0.0,3.9376545057028864,0.0
2025-12-05,400,389.52374,192.39749,579.1206439722265,303,399.2457480148428,326.77000000000004,15.380482031742238,8.79043166921199,250,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.09716091562686,263.14,59.142918,155.0437,2.8306002805290884,7.420443647044399,133.16000042774647,28.03,259.6072,23.916004,10.362122643474464,0.954598179815966,132.98858667146942,35.6,70.773636,13.437788,2.1877591077386844,0.4153898423516249,191.55145273202743,0.0,160.04233,0.0,6.384745453915878,0.0,65.55714654143614,326.77000000000004,74.97383,192.39749,2.976754034065369,8.79043166921199,142.13714874137926,0.0,154.50763,0.0,6.018983651207973,0.0
2025-12-05,450,470.09158,192.39749,648.6341437564357,303,449.99999999992883,326.77000000000004,18.664685190142045,8.79043166921199,243,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.40858757162994,263.14,85.09176,155.0437,4.0725198062433305,7.420443647044399,149.75711091862382,28.03,298.9179,23.916004,11.931194210393,0.954598179815966,149.83430150967502,35.6,86.08195,13.437788,2.6609711735057155,0.4153898423516249,226.25145254519447,0.0,230.07944,0.0,9.172208378564587,0.0,58.64571755397931,326.77000000000004,70.39946,192.39749,2.7901491838316135,8.79043166921199,165.10282990075498,0.0,169.6127,0.0,6.702326718204219,0.0
2025-12-05,500,533.02637,192.39749,714.7157098263309,303,499.90574799608845,326.77000000000004,21.16659830791989,8.79043166921199,257,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,168.15430235503166,263.14,100.173294,155.0437,4.794327886660086,7.420443647044399,164.06000020938572,28.03,332.3376,23.916004,13.265129111306015,0.954598179815966,167.69144543167104,35.6,100.51548,13.437788,3.1071413099537906,0.4153898423516249,230.3743105849421,0.0,237.3758,0.0,9.469406135673541,0.0,60.85714656472128,326.77000000000004,70.76677,192.39749,2.8056533560337473,8.79043166921199,208.67429084642504,0.0,224.88383,0.0,8.891538310936669,0.0
2025-12-05,550,577.8797,192.39749,763.9455118571423,303,549.9999999997776,326.77000000000004,22.935199341759503,8.79043166921199,277,38,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,183.5257311860677,263.14,114.92544,155.0437,5.500369719580936,7.420443647044399,182.94853762764347,28.03,347.008,23.916004,13.850691715926434,0.954598179815966,183.52573118606648,35.6,115.94623,13.437788,3.584137906252133,0.4153898423516249,243.6342757470067,0.0,248.11923,0.0,9.893817104967763,0.0,62.03143259014712,326.77000000000004,70.88919,192.39749,2.809438063445342,8.79043166921199,244.33429166262383,0.0,258.87125,0.0,10.231944494864354,0.0
2025-12-06,300,275.93454,220.87614,446.19597345618087,309,299.9999999999136,443.0,10.852837795842767,10.118279448051393,230,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,100.03571410011592,368.84999999999997,29.06028,188.504,1.3908346690819813,9.021864689537686,99.92857179970221,17.62,203.34346,10.633077,8.116375998197212,0.42441519729347765,100.03571410009552,56.529999999999994,43.530796,21.739067,1.345627128563573,0.6719995612202285,173.42429172571156,0.0,133.98654,0.0,5.3492763671094625,0.0,45.48571773368705,443.0,54.158886,220.87614,2.0149447769946307,10.118279448051393,81.08999054051503,0.0,87.789116,0.0,3.488616681218721,0.0
2025-12-06,350,339.24734,220.87614,513.2314045336395,309,349.99999999991684,443.0,13.387571179073696,10.118279448051393,243,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,116.98858908102224,368.84999999999997,46.035454,188.504,2.20327247341872,9.021864689537686,116.1313960820326,17.62,235.54575,10.633077,9.401718554261121,0.42441519729347765,116.88001483686207,56.529999999999994,57.666153,21.739067,1.7825801513938548,0.6719995612202285,193.85713419050143,0.0,166.92345,0.0,6.657326990762658,0.0,57.908574550397695,443.0,70.27702,220.87614,2.7925896074849326,10.118279448051393,98.23429125901778,0.0,102.04691,0.0,3.9376545057028864,0.0
2025-12-06,400,389.52374,220.87614,579.1206439722265,309,399.2457480148428,443.0,15.380482031742238,10.118279448051393,250,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,133.09716091562686,368.84999999999997,59.142918,188.504,2.8306002805290884,9.021864689537686,133.16000042774647,17.62,259.6072,10.633077,10.362122643474464,0.42441519729347765,132.98858667146942,56.529999999999994,70.773636,21.739067,2.1877591077386844,0.6719995612202285,191.55145273202743,0.0,160.04233,0.0,6.384745453915878,0.0,65.55714654143614,443.0,74.97383,220.87614,2.976754034065369,10.118279448051393,142.13714874137926,0.0,154.50763,0.0,6.018983651207973,0.0
2025-12-06,450,470.09158,220.87614,648.6341437564357,309,449.99999999992883,443.0,18.664685190142045,10.118279448051393,243,36,0.0,0.0,6.746827125549316,5.400618076324463,0.9210497140884399,"{'model__learning_rate': 0.3, 'model__max_depth': 4, 'model__n_estimators': 20}",,,,150.40858757162994,368.84999999999997,85.09176,188.504,4.0725198062433305,9.021864689537686,149.75711091862382,17.62,298.9179,10.633077,11.931194210393,0.42441519729347765,149.83430150967502,56.529999999999994,86.08195,21.739067,2.6609711735057155,0.6719995612202285,226.25145254519447,0.0,230.07944,0.0,9.172208378564587,0.0,58.64571755397931,443.0,70.39946,220.87614,2.7901491838316135,10.118279448051393,165.10282990075498,0.0,169.6127,0.0,6.702326718204219,0.0
