Budget,avg clicks (opt),se clicks (opt),avg cost (opt),se cost (opt),avg purch (opt),se purch (opt),clicks/$ (opt),avg kws (opt),se kws (opt),improvement in clicks,improvement in clicks/$,improvement in purch,avg clicks (act),se clicks (act),avg cost (act),se cost (act),avg purch (act),se purch (act),clicks/$ (act),avg n kws (act),se n kws (act)
353,94.55109796153849,4.211087007891156,353.9165772189405,0.020820642844537524,0.11810997111971942,0.005434582364568651,0.26715645450833775,381.84615384615387,21.394441571995163,-0.31489580864543937,-0.3601938510772009,0.049873443111427815,138.00980807692306,4.843395891310347,330.5161538461538,14.750650781752213,0.11249924635648097,0.0049340828918123586,0.417558435407556,37.96153846153846,0.8384615384615386
