Budget,Spend Exact match,Clicks Exact match,Purch Exact match,Spend Phrase match,Clicks Phrase match,Purch Phrase match,Spend Broad match,Clicks Broad match,Purch Broad match
Actual,0.02588982939779061,0.008673302385761127,0.01041901121678239,0.05213109565781311,0.02119283968802817,0.023693544716428188,0.9219790749443962,0.970133869997935,0.965887440170131
353,0.15947117074652029,0.10562872035681031,0.1046953630879961,0.22976466020199415,0.21946745053747405,0.21886852959635406,0.6107641690514857,0.6749038324646722,0.6764361094581434
