Region,Opt_Purchases,Act_Purchases,Opt_Clicks,Act_Clicks,Opt_Spend,Act_Spend
A,0.04105528199525122,0.11031605815843724,13.439635,36.11247,58.95000016676549,102.13
B,0.09468404450720101,0.049873540332796264,121.97966,64.25114,58.99000227834614,35.17
C,0.0,0.0,0.0,0.0,0.0,0.0
USA,0.011087220495259951,0.10498851895907958,3.182935,30.140253,60.58999544330765,153.74
